,date,symbol,volume,start,stop,initial_imb,paired_imb,direction,open_price,spread_at_open,close_price,moc_close_price,close_status,spread_at_close,max_pnl_time,max_pnl_price,min_pnl_time,min_pnl_price,position_size,reverse_count,imbBeforeReversePct,imbAfterReversePct,deltaImbPct,delta_move,delta_move_pct,position_pnl
451,2020-11-25,EQH,3607797,2020-11-25 15:59:50,2020-11-25 16:00:00,-8303,149982,Long,26.36,0.00999999999999801,26.36,26.38,moc,0.0,2020-11-25 15:59:53.142750,26.38,2020-11-25 15:59:50.268429,26.35,691.0,4,-0.23014044304599177,0.8314492195652915,1.0615896626112833,0.019999999999999574,0.07587253414263875,13.819999999999705
452,2020-11-25,ESI,1518323,2020-11-25 15:57:09,2020-11-25 15:58:09,3566,204395,Short,13.97,0.009999999999999787,13.94,,market,0.009999999999999787,2020-11-25 15:57:45.305051,13.94,2020-11-25 15:57:09.303665,13.97,2045.0,1,0.23486438656333336,-3.868346853732704,-4.103211240296037,0.030000000000001137,0.21474588403723074,61.350000000002325
453,2020-11-25,EVRG,2147963,2020-11-25 15:55:00,2020-11-25 15:56:00,-24075,163294,Long,56.18,0.020000000000003126,56.17,,market,0.01999999999999602,2020-11-25 15:55:43.111874,56.2,2020-11-25 15:55:01.045376,56.16,700.0,1,-1.120829362516952,0.14320544627630924,1.2640348087932614,-0.00999999999999801,-0.017799928800281258,-6.999999999998607
454,2020-11-25,FIT,4469615,2020-11-25 15:59:50,2020-11-25 16:00:00,18203,503971,Short,7.19,0.019999999999999574,7.2,7.19,moc,0.0,2020-11-25 15:59:51.838874,7.2,2020-11-25 15:59:50.289983,7.21,6954.102920723226,2,0.40726102807512504,-1.2796851630397696,-1.6869461911148946,0.0,0.0,0.0
455,2020-11-25,FTCH,6974900,2020-11-25 15:55:15,2020-11-25 15:56:15,2211,112642,Short,53.29,0.020000000000003126,53.3,,market,0.01999999999999602,2020-11-25 15:55:16.432649,53.29,2020-11-25 15:55:37.651143,53.32,300.0,2,0.03169937920256921,-2.8629657772871298,-2.894665156489699,-0.00999999999999801,-0.0187652467629912,-2.999999999999403
456,2020-11-25,GM,18262988,2020-11-25 15:55:00,2020-11-25 15:56:00,-24886,348508,Long,45.5,0.00999999999999801,45.52,,market,0.01999999999999602,2020-11-25 15:55:58.555492,45.52,2020-11-25 15:55:21.098476,45.48,1098.901098901099,1,-0.13626466819120728,1.2856822771826824,1.4219469453738895,0.020000000000003126,0.04395604395605083,21.978021978025414
457,2020-11-25,GOOS,1160786,2020-11-25 15:55:00,2020-11-25 15:56:00,13726,38502,Short,35.66,0.020000000000003126,35.63,,market,0.010000000000005116,2020-11-25 15:55:15.216809,35.63,2020-11-25 15:55:00.253683,35.68,301.0,1,1.1824746335672554,-0.2949725444655604,-1.4774471780328158,0.02999999999999403,0.08412787436902422,9.029999999998203
458,2020-11-25,GSX,4655381,2020-11-25 15:59:15,2020-11-25 16:00:00,278605,704144,Short,62.82,0.030000000000001137,62.67,62.3,moc,0.0,2020-11-25 15:59:30.374923,62.31,2020-11-25 15:59:15.241900,62.83,353.0,1,5.984579994634166,-6.637394447414723,-12.621974442048888,0.5200000000000031,0.8277618592804888,183.5600000000011
459,2020-11-25,HCA,1625166,2020-11-25 15:55:00,2020-11-25 15:56:00,20607,88559,Short,153.54,0.030000000000001137,153.61,,market,0.0700000000000216,2020-11-25 15:55:30.642661,153.56,2020-11-25 15:55:02.049825,153.71,200.0,1,1.267993546505403,-0.4455544848956968,-1.7135480314010998,-0.0700000000000216,-0.0455907255438463,-14.00000000000432
460,2020-11-25,HES,2342725,2020-11-25 15:55:00,2020-11-25 15:56:00,-85076,280668,Long,52.7,0.010000000000005116,52.7,,market,0.00999999999999801,2020-11-25 15:55:00.235302,52.7,2020-11-25 15:55:20.324917,52.67,400.0,1,-3.6314975082436054,0.40303492727486157,4.034532435518467,0.0,0.0,0.0
461,2020-11-25,HFC,2985820,2020-11-25 15:59:50,2020-11-25 16:00:00,5517,202507,Short,25.28,0.00999999999999801,25.27,25.24,moc,0.0,2020-11-25 15:59:55.389476,25.26,2020-11-25 15:59:50.287196,25.29,238.0,6,0.18477336209148576,-1.3056044905587074,-1.4903778526501932,0.0400000000000027,0.1582278481012765,9.520000000000643
462,2020-11-25,HIG,2347341,2020-11-25 15:55:00,2020-11-25 15:56:00,-7851,399973,Long,46.61,0.00999999999999801,46.63,,market,0.00999999999999801,2020-11-25 15:55:01.966116,46.63,2020-11-25 15:55:00.301242,46.61,200.0,1,-0.334463548329791,6.426292558260602,6.760756106590393,0.020000000000003126,0.04290924694272286,4.000000000000625
463,2020-11-25,HPP,1874374,2020-11-25 15:59:50,2020-11-25 16:00:00,4620,121924,Short,27.04,0.019999999999999574,27.04,27.01,moc,0.0,2020-11-25 15:59:58.605510,27.03,2020-11-25 15:59:50.917758,27.06,1849.112426035503,7,0.24648229222129628,-0.8738917633300505,-1.1203740555513468,0.029999999999997584,0.11094674556212125,55.47337278106062
464,2020-11-25,HPQ,8657586,2020-11-25 15:59:21,2020-11-25 16:00:00,-1826,655749,Long,22.27,0.00999999999999801,22.24,22.25,moc,0.0,2020-11-25 15:59:29.279455,22.29,2020-11-25 15:59:57.519288,22.23,1300.0,4,-0.02109132961543784,1.3441853190947222,1.36527664871016,-0.019999999999999574,-0.08980691513246329,-25.999999999999446
465,2020-11-25,HTA,1777672,2020-11-25 15:55:00,2020-11-25 15:56:00,359665,485807,Short,26.65,0.010000000000001563,26.67,,market,0.010000000000001563,2020-11-25 15:55:34.248092,26.64,2020-11-25 15:55:58.066139,26.68,850.0,1,20.232360075424488,-0.22900737593886836,-20.461367451363355,-0.020000000000003126,-0.07504690431520873,-17.000000000002657
466,2020-11-25,HWM,3465210,2020-11-25 15:59:40,2020-11-25 16:00:00,-586,333562,Long,24.56,0.00999999999999801,24.54,24.55,moc,0.0,2020-11-25 15:59:47.511369,24.58,2020-11-25 15:59:58.991121,24.54,1464.0,26,-0.016910952005794743,0.9844713596001397,1.0013823116059344,-0.00999999999999801,-0.04071661237784206,-14.639999999997087
467,2020-11-25,IAG,4642579,2020-11-25 15:55:00,2020-11-25 15:56:00,34757,63997,Short,3.31,0.009999999999999787,3.32,,market,0.009999999999999787,2020-11-25 15:55:00.830920,3.32,2020-11-25 15:55:00.830920,3.32,15105.740181268882,1,0.748657158014974,-0.3469192446698268,-1.095576402684801,-0.009999999999999787,-0.3021148036253712,-151.0574018126856
468,2020-11-25,INFO,1901964,2020-11-25 15:55:00,2020-11-25 15:56:00,32795,135719,Short,92.25,0.010000000000005116,92.28,,market,0.030000000000001137,2020-11-25 15:55:30.372640,92.23,2020-11-25 15:55:58.269625,92.28,104.0,1,1.7242702806151957,-0.19506152587535833,-1.919331806490554,-0.030000000000001137,-0.032520325203253264,-3.1200000000001182
469,2020-11-25,INFY,10167755,2020-11-25 15:58:29,2020-11-25 15:59:29,-32236,283260,Long,15.1,0.009999999999999787,15.08,,market,0.009999999999999787,2020-11-25 15:58:30.045403,15.09,2020-11-25 15:59:20.145835,15.08,3311.2582781456954,3,-0.3170414708064858,1.1320689768783767,1.4491104476848626,-0.019999999999999574,-0.132450331125825,-66.2251655629125
470,2020-11-25,IRM,3308021,2020-11-25 15:57:31,2020-11-25 15:58:31,4655,121510,Short,26.89,0.00999999999999801,26.9,,market,0.00999999999999801,2020-11-25 15:57:38.337788,26.89,2020-11-25 15:57:31.350476,26.9,1133.0,3,0.14071857464024562,-1.896753376112183,-2.037471950752429,-0.00999999999999801,-0.037188545927846824,-11.329999999997746
471,2020-11-25,JNJ,6972067,2020-11-25 15:59:23,2020-11-25 16:00:00,276964,2145676,Short,143.81,0.030000000000001137,143.81,143.68,moc,0.0,2020-11-25 15:59:46.311407,143.63,2020-11-25 15:59:54.725093,143.84,167.0,1,3.9724804709994896,-0.16967708428504774,-4.1421575552845376,0.12999999999999545,0.09039705166538867,21.70999999999924
472,2020-11-25,JNPR,3379184,2020-11-25 15:55:00,2020-11-25 15:56:00,23517,229893,Short,21.99,0.010000000000001563,21.98,,market,0.010000000000001563,2020-11-25 15:55:32.165656,21.98,2020-11-25 15:55:00.232481,21.99,608.0,1,0.6959372440210417,-1.0265496048750231,-1.722486848896065,0.00999999999999801,0.04547521600726699,6.07999999999879
473,2020-11-25,KMI,17794472,2020-11-25 15:55:00,2020-11-25 15:56:00,186208,793386,Short,14.87,0.010000000000001563,14.86,,market,0.009999999999999787,2020-11-25 15:55:22.605013,14.86,2020-11-25 15:55:01.043883,14.88,3362.4747814391394,1,1.0464373430130436,-0.14553396133360968,-1.1919713043466533,0.009999999999999787,0.06724949562878135,33.62474781439068
474,2020-11-25,LTHM,4061200,2020-11-25 15:55:00,2020-11-25 15:56:00,42997,74695,Short,15.73,0.02999999999999936,15.76,,market,0.019999999999999574,2020-11-25 15:55:36.250548,15.71,2020-11-25 15:55:59.252724,15.78,700.0,1,1.0587264847828228,-0.1549788239929085,-1.2137053087757312,-0.02999999999999936,-0.19071837253655027,-20.999999999999552
475,2020-11-25,LXP,1660554,2020-11-25 15:55:00,2020-11-25 15:56:00,14806,255212,Short,10.55,0.009999999999999787,10.55,,market,0.010000000000001563,2020-11-25 15:55:15.522228,10.55,2020-11-25 15:55:00.533929,10.56,4739.336492890995,1,0.8916301427114084,-0.14838421394305756,-1.040014356654466,0.0,0.0,0.0
476,2020-11-25,LYB,2209197,2020-11-25 15:59:50,2020-11-25 16:00:00,4812,131223,Short,89.36,0.07000000000000739,89.39,89.33,moc,0.0,2020-11-25 15:59:50.382868,89.33,2020-11-25 15:59:54.711085,89.45,100.0,5,0.21781669991404118,-0.8006529069159518,-1.018469606829993,0.030000000000001137,0.0335720680393925,3.0000000000001137
477,2020-11-25,LYV,2954085,2020-11-25 15:56:01,2020-11-25 15:57:01,33573,125214,Short,68.12,0.030000000000001137,68.14,,market,0.01999999999999602,2020-11-25 15:56:21.863464,68.1,2020-11-25 15:56:02.027032,68.15,733.9988256018789,1,1.1364940413021292,-0.014454560379948444,-1.1509486016820776,-0.01999999999999602,-0.029359953024069317,-14.679976512034658
478,2020-11-25,MAS,1812671,2020-11-25 15:55:00,2020-11-25 15:56:00,14136,102411,Short,54.26,0.010000000000005116,54.23,,market,0.01999999999999602,2020-11-25 15:55:28.628706,54.19,2020-11-25 15:55:00.235580,54.26,200.0,1,0.7798436671629877,-3.6766186472890006,-4.456462314451988,0.030000000000001137,0.05528934758570059,6.000000000000227
479,2020-11-25,MMM,2469614,2020-11-25 15:59:53,2020-11-25 16:00:00,18400,206101,Short,177.07,0.15000000000000568,177.17,177.12,moc,0.0,2020-11-25 15:59:54.096663,177.17,2020-11-25 15:59:54.031990,177.24,100.0,11,0.7450557050616007,-0.4986609243387833,-1.2437166294003839,-0.05000000000001137,-0.028237420229294274,-5.000000000001137
480,2020-11-25,MOS,5034350,2020-11-25 15:55:00,2020-11-25 15:56:00,-51243,188934,Long,22.5,0.010000000000001563,22.53,,market,0.00999999999999801,2020-11-25 15:55:58.083738,22.53,2020-11-25 15:55:00.950903,22.49,600.0,1,-1.017867251978905,0.2998996891356382,1.3177669411145432,0.030000000000001137,0.13333333333333838,18.000000000000682
481,2020-11-25,MPLN,4818732,2020-11-25 15:55:00,2020-11-25 15:56:00,280533,327897,Short,7.48,0.009999999999999787,7.49,,market,0.009999999999999787,2020-11-25 15:55:00.654586,7.49,2020-11-25 15:55:00.654586,7.49,6684.491978609625,1,5.821718244550641,-0.03857861362698735,-5.8602968581776285,-0.009999999999999787,-0.13368983957218966,-66.84491978609482
482,2020-11-25,MPLX,2678773,2020-11-25 15:55:00,2020-11-25 15:56:00,29472,220133,Short,22.25,0.010000000000001563,22.22,,market,0.019999999999999574,2020-11-25 15:55:44.299770,22.21,2020-11-25 15:55:00.297822,22.26,214.0,1,1.100205205890906,-0.1951639799266306,-1.2953691858175365,0.030000000000001137,0.1348314606741624,6.420000000000243
483,2020-11-25,MPW,3127946,2020-11-25 15:55:00,2020-11-25 15:56:00,31651,125512,Short,19.69,0.00999999999999801,19.71,,market,0.010000000000001563,2020-11-25 15:55:01.043983,19.7,2020-11-25 15:55:04.157856,19.71,2539.3600812595223,1,1.0118780822942595,-0.17075102958938548,-1.182629111883645,-0.019999999999999574,-0.10157440325037873,-50.78720162518936
484,2020-11-25,MTDR,3581229,2020-11-25 15:59:23,2020-11-25 16:00:00,-277532,1009014,Long,11.52,0.009999999999999787,11.5,11.51,moc,0.0,2020-11-25 15:59:23.244346,11.54,2020-11-25 15:59:51.240516,11.49,500.0,1,-7.7496300850909,1.3894112886944678,9.139041373785368,-0.009999999999999787,-0.0868055555555537,-4.999999999999893
485,2020-11-25,MUX,2647983,2020-11-25 15:55:00,2020-11-25 15:56:00,25314,49104,Short,0.97,0.010000000000000009,0.98,,market,0.010000000000000009,2020-11-25 15:55:00.248952,0.97,2020-11-25 15:55:01.284455,0.98,8000.0,1,0.9559729046598864,-0.7472857642968251,-1.7032586689567115,-0.010000000000000009,-1.0309278350515474,-80.00000000000007
486,2020-11-25,NI,3097698,2020-11-25 15:58:26,2020-11-25 15:59:26,-3622,296711,Long,24.87,0.010000000000001563,24.9,,market,0.010000000000001563,2020-11-25 15:59:18.102260,24.9,2020-11-25 15:58:26.096381,24.86,2010.454362685967,1,-0.11692553631761392,0.8871426459261038,1.0040681822437176,0.029999999999997584,0.1206272617611483,60.31363088057415
487,2020-11-25,NLSN,4719679,2020-11-25 15:55:00,2020-11-25 15:56:00,-65250,283701,Long,16.36,0.00999999999999801,16.34,,market,0.010000000000001563,2020-11-25 15:55:01.100073,16.35,2020-11-25 15:55:21.342449,16.34,2729.0,1,-1.3825092765842761,0.006907249412513012,1.3894165259967892,-0.019999999999999574,-0.12224938875305363,-54.57999999999883
488,2020-11-25,NNN,1400070,2020-11-25 15:55:49,2020-11-25 15:56:49,-5062,171135,Long,39.78,0.020000000000003126,39.82,,market,0.020000000000003126,2020-11-25 15:56:07.079043,39.83,2020-11-25 15:55:49.231753,39.76,744.0,1,-0.36155335090388335,0.6623954516559887,1.023948802559872,0.03999999999999915,0.10055304172951017,29.759999999999366
489,2020-11-25,NOVA,2096549,2020-11-25 15:55:00,2020-11-25 15:56:00,30776,53884,Short,42.51,0.060000000000002274,42.55,,market,0.14000000000000057,2020-11-25 15:55:53.452427,42.5,2020-11-25 15:55:47.544277,42.67,500.0,1,1.4679361178775217,-0.13116793358991372,-1.5991040514674353,-0.03999999999999915,-0.09409550693954163,-19.999999999999574
490,2020-11-25,NRG,2336125,2020-11-25 15:55:37,2020-11-25 15:56:37,-12339,176187,Long,32.25,0.00999999999999801,32.25,,market,0.00999999999999801,2020-11-25 15:55:39.139505,32.27,2020-11-25 15:56:11.463665,32.23,1550.3875968992247,2,-0.528182353255926,2.6480175504307346,3.1761999036866606,0.0,0.0,0.0
491,2020-11-25,NUE,1840193,2020-11-25 15:55:00,2020-11-25 15:56:00,-28368,192648,Long,54.81,0.020000000000003126,54.87,,market,0.010000000000005116,2020-11-25 15:55:55.092650,54.87,2020-11-25 15:55:00.107661,54.8,201.0,1,-1.5415774323671485,0.23111706217771724,1.7726944945448657,0.05999999999999517,0.10946907498630755,12.059999999999029
492,2020-11-25,NVS,1891788,2020-11-25 15:55:00,2020-11-25 15:56:00,-24743,62701,Long,89.17,0.030000000000001137,89.19,,market,0.01999999999999602,2020-11-25 15:55:41.999688,89.2,2020-11-25 15:55:00.605486,89.13,200.0,1,-1.3079161089931852,0.18511587979202743,1.4930319887852126,0.01999999999999602,0.022429068072217135,3.999999999999204
493,2020-11-25,NYCB,4600370,2020-11-25 15:59:50,2020-11-25 16:00:00,-13588,514203,Long,9.64,0.009999999999999787,9.65,9.65,moc,0.0,2020-11-25 15:59:51.449718,9.65,2020-11-25 15:59:50.242889,9.63,5186.721991701244,1,-0.29536754652343183,3.0521892804274438,3.3475568269508758,0.009999999999999787,0.10373443983402268,51.86721991701134
494,2020-11-25,OHI,1589509,2020-11-25 15:59:23,2020-11-25 16:00:00,-108787,355040,Long,36.24,0.020000000000003126,36.21,36.28,moc,0.0,2020-11-25 15:59:39.430098,36.28,2020-11-25 15:59:38.204540,36.19,300.0,1,-6.844063166675999,1.120471793490946,7.964534960166945,0.03999999999999915,0.11037527593818748,11.999999999999744
495,2020-11-25,ORCL,9532276,2020-11-25 15:59:16,2020-11-25 16:00:00,-235612,1057915,Long,57.45,0.010000000000005116,57.39,57.41,moc,0.0,2020-11-25 15:59:29.927199,57.45,2020-11-25 15:59:45.474190,57.37,870.3220191470843,1,-2.4717286826357103,0.29459910728560523,2.7663277899213154,-0.04000000000000625,-0.06962576153177763,-34.81288076588881
496,2020-11-25,OTIS,1960259,2020-11-25 15:55:00,2020-11-25 15:56:00,20086,103024,Short,67.4,0.030000000000001137,67.42,,market,0.01999999999999602,2020-11-25 15:55:27.057879,67.37,2020-11-25 15:55:53.183661,67.44,339.0,1,1.0246605167990557,-0.22058309641736118,-1.2452436132164169,-0.01999999999999602,-0.02967359050444513,-6.779999999998651
497,2020-11-25,PBR.A,7247154,2020-11-25 15:59:01,2020-11-25 16:00:00,59607,103887,Short,9.87,0.010000000000001563,9.88,9.88,moc,0.0,2020-11-25 15:59:01.398630,9.88,2020-11-25 15:59:59.889268,9.89,5065.856129685917,1,0.8224883864755738,-0.6249763700343611,-1.4474647565099348,-0.010000000000001563,-0.10131712259373418,-50.65856129686709
498,2020-11-25,PCG,16613345,2020-11-25 15:59:15,2020-11-25 16:00:00,2256538,3504248,Short,12.62,0.010000000000001563,12.66,12.64,moc,0.0,2020-11-25 15:59:16.145786,12.6,2020-11-25 15:59:59.775820,12.66,3961.9651347068148,1,13.582683077971353,-0.3493757578621283,-13.932058835833482,-0.02000000000000135,-0.1584786053882833,-79.23930269414164
499,2020-11-25,PE,11007286,2020-11-25 15:55:00,2020-11-25 15:56:00,-656747,861589,Long,13.75,0.009999999999999787,13.73,,market,0.009999999999999787,2020-11-25 15:55:00.229540,13.74,2020-11-25 15:55:13.797617,13.73,3636.3636363636365,1,-5.96647529645364,0.49891499139751616,6.465390287851156,-0.019999999999999574,-0.14545454545454237,-72.72727272727118
500,2020-11-25,PEAK,4298013,2020-11-25 15:59:50,2020-11-25 16:00:00,9926,309228,Short,30.54,0.010000000000001563,30.53,30.51,moc,0.0,2020-11-25 15:59:51.259741,30.51,2020-11-25 15:59:50.258467,30.55,1637.1971185330715,4,0.2309439268797,-0.843971388639355,-1.074915315519055,0.029999999999997584,0.09823182711197638,49.115913555988186
501,2020-11-25,PEB,1652025,2020-11-25 15:59:23,2020-11-25 16:00:00,-95376,303696,Long,20.0,0.010000000000001563,19.93,19.98,moc,0.0,2020-11-25 15:59:24.890836,20.03,2020-11-25 15:59:59.756897,19.93,2500.0,1,-5.773278249421165,1.065601307486267,6.838879556907432,-0.019999999999999574,-0.09999999999999787,-49.999999999998934
502,2020-11-25,PFE,44590738,2020-11-25 15:59:23,2020-11-25 16:00:00,-516675,2318655,Long,36.5,0.00999999999999801,36.52,36.53,moc,0.0,2020-11-25 15:59:55.104664,36.53,2020-11-25 15:59:23.247100,36.49,1369.86301369863,1,-1.1587047516459583,0.09818855207106014,1.2568933037170185,0.030000000000001137,0.08219178082192093,41.09589041096046
503,2020-11-25,PLAN,2184759,2020-11-25 15:55:00,2020-11-25 15:56:00,14656,163428,Short,70.17,0.01999999999999602,70.15,,market,0.020000000000010232,2020-11-25 15:55:17.577721,70.11,2020-11-25 15:55:01.015899,70.19,475.0,1,0.6708291395069205,-0.3947346137491595,-1.06556375325608,0.01999999999999602,0.028502208921185723,9.49999999999811
504,2020-11-25,PLD,2352560,2020-11-25 15:55:00,2020-11-25 15:56:00,20349,274650,Short,98.97,0.07000000000000739,98.98,,market,0.030000000000001137,2020-11-25 15:55:33.406875,98.89,2020-11-25 15:55:00.946050,99.04,505.203597049611,1,0.8649726255653416,-0.6994933179175027,-1.5644659434828443,-0.010000000000005116,-0.010104071940997389,-5.052035970498695
505,2020-11-25,PLNT,1902813,2020-11-25 15:55:00,2020-11-25 15:56:00,30710,44909,Short,72.29,0.04999999999999716,72.23,,market,0.04999999999999716,2020-11-25 15:55:40.717549,72.22,2020-11-25 15:55:00.949918,72.34,691.6585973163645,1,1.613926329071748,-0.07199866723634955,-1.6859249963080976,0.060000000000002274,0.08299903167796689,41.49951583898344
506,2020-11-25,PNC,2526618,2020-11-25 15:56:54,2020-11-25 15:57:54,-6515,295265,Long,140.55,0.040000000000020464,140.64,,market,0.040000000000020464,2020-11-25 15:57:47.137471,140.65,2020-11-25 15:56:54.148163,140.51,200.0,3,-0.2578545708136331,1.4796459140242015,1.7375004848378346,0.08999999999997499,0.06403415154747419,17.999999999994998
507,2020-11-25,PPL,4187108,2020-11-25 15:59:34,2020-11-25 16:00:00,41302,921991,Short,29.37,0.00999999999999801,29.4,29.39,moc,0.0,2020-11-25 15:59:35.180602,29.36,2020-11-25 15:59:52.006433,29.41,1702.4174327545113,1,0.9864087575481693,-0.3626130493887428,-1.349021806936912,-0.019999999999999574,-0.068096697310179,-34.0483486550895
508,2020-11-25,PSX,4114924,2020-11-25 15:59:50,2020-11-25 16:00:00,3830,211445,Short,66.29,0.04999999999999716,66.29,66.26,moc,0.0,2020-11-25 15:59:58.171793,66.25,2020-11-25 15:59:50.246476,66.32,300.0,9,0.09307583809567321,-1.3274607258846094,-1.4205365639802827,0.030000000000001137,0.04525569467491497,9.000000000000341
509,2020-11-25,RDN,2005045,2020-11-25 15:55:00,2020-11-25 15:56:00,-33367,107220,Long,19.95,0.00999999999999801,19.95,,market,0.019999999999999574,2020-11-25 15:55:49.937878,19.96,2020-11-25 15:55:26.914617,19.93,306.0,1,-1.6641521761356977,0.07156946602195961,1.7357216421576573,0.0,0.0,0.0
510,2020-11-25,REZI,1790337,2020-11-25 15:59:50,2020-11-25 16:00:00,-15124,132200,Long,18.03,0.030000000000001137,17.73,18.08,moc,0.0,2020-11-25 15:59:58.534994,18.06,2020-11-25 15:59:59.995525,17.73,102.0,7,-0.8447571602441328,1.3168470517003223,2.1616042119444554,0.04999999999999716,0.27731558513586885,5.09999999999971
511,2020-11-25,RIO,1893409,2020-11-25 15:55:00,2020-11-25 15:56:00,147434,172053,Short,66.29,0.009999999999990905,66.43,,market,0.010000000000005116,2020-11-25 15:55:09.662519,66.28,2020-11-25 15:55:46.308828,66.46,600.0,1,7.786695848599009,-3.328018404898255,-11.114714253497263,-0.14000000000000057,-0.21119324181626273,-84.00000000000034
512,2020-11-25,RL,1605176,2020-11-25 15:55:00,2020-11-25 15:56:00,8891,44502,Short,88.41,0.060000000000002274,88.18,,market,0.020000000000010232,2020-11-25 15:55:56.832850,88.16,2020-11-25 15:55:00.608555,88.47,410.0,1,0.5538956475800785,-0.6279062233674064,-1.181801870947485,0.22999999999998977,0.26015156656485666,94.2999999999958
513,2020-11-25,SAND,1442598,2020-11-25 15:55:00,2020-11-25 15:56:00,13397,30404,Short,7.25,0.009999999999999787,7.26,,market,0.009999999999999787,2020-11-25 15:55:01.043489,7.26,2020-11-25 15:55:01.043489,7.26,6896.551724137931,1,0.9286717436181112,-1.0239165727389057,-1.952588316357017,-0.009999999999999787,-0.13793103448275568,-68.96551724137784
514,2020-11-25,SLF,681300,2020-11-25 15:58:26,2020-11-25 15:59:26,-510,97497,Long,45.36,0.00999999999999801,45.35,,market,0.00999999999999801,2020-11-25 15:59:23.107701,45.36,2020-11-25 15:58:26.209544,45.34,870.0,1,-0.07485689123734038,1.3133714956700426,1.388228386907383,-0.00999999999999801,-0.022045855379184326,-8.69999999999827
515,2020-11-25,SO,3833584,2020-11-25 15:55:00,2020-11-25 15:56:00,95964,276564,Short,60.79,0.00999999999999801,60.8,,market,0.00999999999999801,2020-11-25 15:55:19.605553,60.77,2020-11-25 15:55:00.579057,60.81,361.0,1,2.503245005196182,-0.21755099144821138,-2.720795996644393,-0.00999999999999801,-0.01645007402532984,-3.609999999999282
516,2020-11-25,STOR,2251849,2020-11-25 15:55:00,2020-11-25 15:56:00,44399,92550,Short,33.66,0.020000000000003126,33.64,,market,0.00999999999999801,2020-11-25 15:55:31.019930,33.63,2020-11-25 15:55:00.952023,33.68,757.0,1,1.971668615435582,-0.19375189011341346,-2.1654205055489957,0.01999999999999602,0.059417706476518194,15.139999999996988
517,2020-11-25,SYY,3116970,2020-11-25 15:55:00,2020-11-25 15:56:00,-57021,187021,Long,71.83,0.03999999999999204,71.82,,market,0.020000000000010232,2020-11-25 15:55:03.905974,71.86,2020-11-25 15:55:00.362812,71.78,100.0,1,-1.82937275623442,2.2135920461217142,4.042964802356134,-0.010000000000005116,-0.01392175971043452,-1.0000000000005116
518,2020-11-25,TAP,2740356,2020-11-25 15:59:13,2020-11-25 16:00:00,-3778,134574,Long,46.43,0.020000000000003126,46.48,46.5,moc,0.0,2020-11-25 15:59:55.018417,46.52,2020-11-25 15:59:13.098228,46.41,600.0,6,-0.13786529925308974,2.237738454419791,2.3756037536728805,0.07000000000000028,0.15076459185871266,42.00000000000017
519,2020-11-25,TEVA,8685744,2020-11-25 15:58:20,2020-11-25 15:59:20,76104,257449,Short,9.75,0.009999999999999787,9.77,,market,0.019999999999999574,2020-11-25 15:58:20.363784,9.76,2020-11-25 15:58:22.909722,9.77,5128.205128205128,2,0.8761943709139942,-0.7390961557236778,-1.615290526637672,-0.019999999999999574,-0.20512820512820076,-102.56410256410037
520,2020-11-25,TFC,5506318,2020-11-25 15:55:00,2020-11-25 15:56:00,42497,513834,Short,48.54,0.00999999999999801,48.52,,market,0.010000000000005116,2020-11-25 15:55:37.641737,48.49,2020-11-25 15:55:03.692288,48.56,1030.0782859497322,1,0.7717861554672287,-0.3364498744896317,-1.1082360299568603,0.01999999999999602,0.04120313143798109,20.601565718990546
521,2020-11-25,TGT,3892935,2020-11-25 15:58:24,2020-11-25 15:59:24,99802,418871,Short,179.88,0.030000000000001137,179.8,,market,0.030000000000001137,2020-11-25 15:58:30.259730,179.75,2020-11-25 15:58:24.256994,179.91,200.0,1,2.5636698275208807,-1.690369862327524,-4.254039689848405,0.07999999999998408,0.04447409384032915,15.999999999996817
522,2020-11-25,TRV,1656673,2020-11-25 15:58:29,2020-11-25 15:59:29,-11048,231127,Long,135.87,0.11000000000001364,136.05,,market,0.03999999999999204,2020-11-25 15:59:28.231551,136.05,2020-11-25 15:58:29.239021,135.81,367.9988224037683,1,-0.6668787382905377,0.4857325495133922,1.1526112878039299,0.18000000000000682,0.13247957606536162,66.2397880326808
523,2020-11-25,TWTR,21248521,2020-11-25 15:59:23,2020-11-25 16:00:00,490603,1596247,Short,46.51,0.010000000000005116,46.45,46.43,moc,0.0,2020-11-25 15:59:41.253590,46.41,2020-11-25 15:59:23.244790,46.52,800.0,1,2.3088806980965875,-0.3251426299270429,-2.6340233280236305,0.0799999999999983,0.17200602021070371,63.999999999998636
524,2020-11-25,UAA,7804783,2020-11-25 15:59:15,2020-11-25 16:00:00,-85558,626967,Long,16.91,0.010000000000001563,16.86,16.86,moc,0.0,2020-11-25 15:59:16.308195,16.91,2020-11-25 15:59:57.451404,16.86,2956.830277942046,1,-1.0962252249678177,0.5096874570375627,1.6059126820053804,-0.05000000000000071,-0.2956830277942088,-147.8415138971044
525,2020-11-25,UE,852939,2020-11-25 15:55:00,2020-11-25 15:56:00,-65323,218245,Long,14.34,0.009999999999999787,14.33,,market,0.009999999999999787,2020-11-25 15:55:00.668057,14.33,2020-11-25 15:55:10.197932,14.32,511.0,1,-7.658578163268417,0.5550221059184772,8.213600269186895,-0.009999999999999787,-0.06973500697349921,-5.109999999999891
