,Symbol,Timestamp,TIME,iPaired,Ask_P,Bid_P,Ask_S,Bid_S,iShares,PreviShares
0,A,2020-02-19,0 days 15:55:00.162664,239435,85.33,85.3,203,356,-6374,17023
1,A,2020-02-19,0 days 15:55:01.164471,237109,85.33,85.31,503,601,2326,-6374
2,A,2020-02-19,0 days 15:57:02.457704,242658,85.32,85.31,2015,902,2292,-24508
3,A,2020-02-19,0 days 15:57:33.532649,253021,85.35,85.34,933,2071,-125,2075
4,A,2020-02-19,0 days 15:57:34.535106,250546,85.35,85.34,933,1992,2475,-125
5,A,2020-02-19,0 days 15:57:40.549443,252797,85.36,85.35,1517,400,-249,2175
6,A,2020-02-19,0 days 15:57:41.552019,252746,85.36,85.35,1517,824,51,-249
7,A,2020-02-19,0 days 15:57:42.554612,252797,85.36,85.35,1617,624,-249,51
8,A,2020-02-19,0 days 15:57:43.556807,250846,85.36,85.35,1817,519,1951,-249
9,A,2020-02-19,0 days 15:58:05.611680,255982,85.33,85.32,900,702,-138,2362
10,A,2020-02-19,0 days 15:58:06.613502,253920,85.33,85.32,805,2,2062,-138
11,A,2020-02-19,0 days 15:59:12.775184,259530,85.34,85.32,2000,625,-4,613
12,A,2020-02-19,0 days 15:59:25.806025,259530,85.33,85.31,1260,2935,-24,189
13,AA,2020-02-19,0 days 15:55:01.205147,262257,16.74,16.73,5998,2371,701,-299
14,AA,2020-02-19,0 days 15:55:10.227029,262958,16.75,16.74,2479,3057,-1099,301
15,AA,2020-02-19,0 days 15:55:11.229354,262157,16.75,16.74,2585,4466,797,-1099
16,AA,2020-02-19,0 days 15:55:58.342755,265766,16.75,16.74,8605,3016,-291,109
17,AA,2020-02-19,0 days 15:56:36.434580,267466,16.74,16.73,3344,5476,-470,430
18,AA,2020-02-19,0 days 15:58:13.669468,317374,16.76,16.75,12064,2000,-4185,3615
19,AA,2020-02-19,0 days 15:58:22.690921,321423,16.75,16.74,8906,4704,13755,-4045
20,AA,2020-02-19,0 days 15:58:23.693461,318878,16.75,16.74,9007,16204,-2545,13755
21,AA,2020-02-19,0 days 15:58:51.760947,326723,16.76,16.75,13230,1701,293,-2691
22,AA,2020-02-19,0 days 15:59:02.788206,327016,16.77,16.76,4996,6803,-5617,63
23,AA,2020-02-19,0 days 15:59:11.810048,331382,16.77,16.76,6649,2432,127,-73
24,AA,2020-02-19,0 days 15:59:14.817250,370009,16.78,16.77,17927,1689,-5405,127
25,AA,2020-02-19,0 days 15:59:26.843932,376114,16.78,16.77,12201,739,1438,-3868
