,Symbol,Timestamp,TIME,iPaired,Ask_P,Bid_P,Ask_S,Bid_S,iShares,PreviShares
0,AA,2020-08-31,0 days 15:59:17.236322,347433,14.67,14.66,6104,16129,44583,-11116
1,AA,2020-08-31,0 days 15:59:18.234114,340516,14.68,14.67,6486,26905,-6917,44583
2,AA,2020-08-31,0 days 15:59:29.234540,360327,14.67,14.66,19456,13000,1938,-17862
3,AA,2020-08-31,0 days 15:59:33.233931,354470,14.66,14.65,22791,13223,-4857,3143
4,AA,2020-08-31,0 days 15:59:43.234592,359894,14.65,14.64,24533,20923,425,-327
5,AA,2020-08-31,0 days 15:59:47.234777,357300,14.65,14.64,18963,23335,-6846,12443
6,ABBV,2020-08-31,0 days 15:59:05.265657,1787757,95.7,95.69,610,3761,238801,-132115
7,ABT,2020-08-31,0 days 15:55:00.283666,871123,109.64,109.63,280,200,2452,-11121
8,ABT,2020-08-31,0 days 15:55:23.286087,878439,109.54,109.53,387,500,-20722,9388
9,ABT,2020-08-31,0 days 15:55:24.286131,872761,109.52,109.51,706,200,5678,-20722
10,ABT,2020-08-31,0 days 15:59:10.299013,904213,109.76,109.75,600,267,3976,-11772
11,ABT,2020-08-31,0 days 15:59:13.297240,939655,109.69,109.67,132,447,-10042,3224
12,ACB,2020-08-31,0 days 15:59:38.255277,21151,9.82,9.81,6609,6042,-287,1716
13,ACB,2020-08-31,0 days 15:59:40.256805,21438,9.82,9.81,6509,6142,816,-287
14,ACB,2020-08-31,0 days 15:59:41.256499,21151,9.82,9.81,6309,6092,-287,816
15,ADM,2020-08-31,0 days 15:55:00.246402,488106,44.94,44.93,2774,300,3452,-33849
16,ADM,2020-08-31,0 days 15:55:38.247524,491582,44.83,44.82,2600,805,-206,285
17,ADM,2020-08-31,0 days 15:55:39.247087,491388,44.83,44.82,3000,705,194,-206
18,ADM,2020-08-31,0 days 15:55:45.247432,491582,44.83,44.82,4371,200,-906,194
19,ADM,2020-08-31,0 days 15:55:48.247478,508616,44.84,44.83,3205,1465,6416,-2734
20,ADM,2020-08-31,0 days 15:56:30.248202,503406,44.82,44.81,4941,1335,-10680,1020
21,ADM,2020-08-31,0 days 15:56:31.248440,502586,44.8,44.79,2398,1692,820,-10680
22,ADM,2020-08-31,0 days 15:57:39.250223,516216,44.82,44.81,1912,1282,-1368,2232
23,ADM,2020-08-31,0 days 15:57:40.250354,515284,44.82,44.81,2923,1383,932,-1368
24,ADM,2020-08-31,0 days 15:57:47.252129,516216,44.82,44.81,1275,3775,-1168,932
25,ADM,2020-08-31,0 days 15:57:48.251210,511384,44.82,44.81,1375,2975,4832,-1168
26,ADM,2020-08-31,0 days 15:57:52.251131,516216,44.82,44.81,975,4081,-1585,3615
27,ADM,2020-08-31,0 days 15:57:53.250440,514101,44.82,44.81,1828,3916,2115,-1585
28,ADM,2020-08-31,0 days 15:57:55.252558,516216,44.82,44.81,1854,3916,-785,315
29,ADM,2020-08-31,0 days 15:57:56.250863,515901,44.82,44.81,3510,2265,315,-785
30,ADM,2020-08-31,0 days 15:57:57.250947,516216,44.82,44.81,2090,2818,-885,315
31,ADM,2020-08-31,0 days 15:58:01.253222,503884,44.79,44.78,6069,1582,932,-10185
32,ADM,2020-08-31,0 days 15:58:02.252909,504992,44.79,44.78,5625,1959,-3792,932
33,ADM,2020-08-31,0 days 15:58:07.252608,513568,44.79,44.78,5760,2997,3048,-836
34,ADM,2020-08-31,0 days 15:58:09.252748,516616,44.79,44.78,6159,1947,-112,6648
35,ADM,2020-08-31,0 days 15:58:10.252981,515628,44.79,44.78,6885,1947,988,-112
36,ADM,2020-08-31,0 days 15:58:15.253206,505092,44.79,44.78,5074,1200,-53,871
37,ADM,2020-08-31,0 days 15:58:22.253981,515745,44.79,44.78,2382,4331,971,-2029
38,ADM,2020-08-31,0 days 15:58:25.253104,516416,44.82,44.81,1600,2668,-5429,971
39,ADM,2020-08-31,0 days 15:58:26.254347,509945,44.8,44.79,1500,3082,6771,-5429
40,ADM,2020-08-31,0 days 15:58:27.254229,516416,44.82,44.81,1600,514,-3029,6771
41,ADM,2020-08-31,0 days 15:58:41.253982,516045,44.83,44.82,804,400,371,-629
42,ADM,2020-08-31,0 days 15:58:48.257162,516416,44.83,44.82,1759,2757,-3091,371
43,ADM,2020-08-31,0 days 15:58:56.258030,516416,44.82,44.81,1000,3297,-3629,3171
44,ADM,2020-08-31,0 days 15:59:04.261873,524598,44.84,44.83,2800,1300,52820,-3960
45,ADM,2020-08-31,0 days 15:59:05.256672,577000,44.85,44.84,2181,2744,-55869,52820
46,ADM,2020-08-31,0 days 15:59:06.257098,565821,44.82,44.81,834,4012,11402,-55869
