,Symbol,Timestamp,TIME,iPaired,Ask_P,Bid_P,Ask_S,Bid_S,iShares,PreviShares
0,AA,2020-07-23,0 days 15:56:18.459278,273537,12.7,12.69,13250,6510,1145,-8855
1,AA,2020-07-23,0 days 15:56:19.460883,263182,12.7,12.69,11650,6810,-9955,1145
2,AA,2020-07-23,0 days 15:57:04.568914,273537,12.7,12.69,5044,12941,821,-8735
3,AA,2020-07-23,0 days 15:57:05.571368,266747,12.7,12.69,2233,13051,-6390,821
4,AA,2020-07-23,0 days 15:57:13.590423,273537,12.71,12.7,4116,10980,375,-9279
5,AA,2020-07-23,0 days 15:58:03.712149,275123,12.71,12.7,3495,9208,-10214,5086
6,AA,2020-07-23,0 days 15:59:24.908782,319847,12.73,12.72,12690,7316,7567,-6556
7,AA,2020-07-23,0 days 15:59:25.911072,314314,12.73,12.72,11500,6616,-5533,7567
8,AA,2020-07-23,0 days 15:59:34.933858,319847,12.73,12.72,15849,8316,12697,-555
9,AA,2020-07-23,0 days 15:59:45.960017,317343,12.73,12.72,5014,13498,-2504,3796
10,AA,2020-07-23,0 days 15:59:47.965439,319847,12.73,12.72,12251,6623,5108,-1876
11,AA,2020-07-23,0 days 15:59:48.968213,317755,12.73,12.72,11888,6623,-2092,5108
12,ABB,2020-07-23,0 days 15:59:01.710665,29166,25.88,25.87,400,43796,-4450,6050
13,ABB,2020-07-23,0 days 15:59:02.713387,28516,25.88,25.87,400,42546,650,-4450
14,ABB,2020-07-23,0 days 15:59:05.721926,29184,25.88,25.87,200,39980,-232,668
15,ABB,2020-07-23,0 days 15:59:09.731350,25865,25.88,25.87,200,37780,3319,-2081
16,ABB,2020-07-23,0 days 15:59:35.793724,29184,25.89,25.88,9045,31727,-181,1719
17,ABBV,2020-07-23,0 days 15:56:29.293059,504113,97.81,97.79,1300,947,1084,-2564
18,ABBV,2020-07-23,0 days 15:56:30.295242,503444,97.8,97.79,400,1147,-669,1084
19,ABBV,2020-07-23,0 days 15:56:31.298008,502852,97.78,97.77,200,300,1930,-669
20,ABBV,2020-07-23,0 days 15:56:32.300284,502629,97.77,97.75,600,300,-467,1930
21,ABBV,2020-07-23,0 days 15:56:43.326438,502182,97.79,97.78,400,300,-914,1486
22,ABBV,2020-07-23,0 days 15:57:33.448348,500921,97.82,97.81,313,500,3017,-459
23,ABBV,2020-07-23,0 days 15:57:34.451129,499626,97.82,97.81,300,400,-1295,3017
24,ABBV,2020-07-23,0 days 15:57:39.462240,500921,97.82,97.8,600,1196,517,-174
25,ABBV,2020-07-23,0 days 15:58:02.515139,504346,97.84,97.83,300,300,1794,-706
26,ABBV,2020-07-23,0 days 15:58:03.515661,503549,97.84,97.82,500,700,-797,1794
27,ABBV,2020-07-23,0 days 15:58:24.566462,503708,97.83,97.81,500,400,-854,4893
28,ABBV,2020-07-23,0 days 15:58:25.569190,504562,97.8,97.79,200,200,4893,-854
29,ABBV,2020-07-23,0 days 15:58:36.595436,496148,97.82,97.81,300,100,6551,-654
30,ABBV,2020-07-23,0 days 15:58:41.606975,503199,97.84,97.83,407,300,-168,513
31,ABBV,2020-07-23,0 days 15:59:11.680730,512915,97.95,97.94,300,300,4378,-1401
32,ABBV,2020-07-23,0 days 15:59:28.717855,525204,97.96,97.94,400,400,420,-1470
33,ABBV,2020-07-23,0 days 15:59:36.738038,523526,98.03,98.01,200,200,-1778,1053
34,ABBV,2020-07-23,0 days 15:59:39.744984,523104,98.03,98.01,100,300,422,-8778
35,ABEV,2020-07-23,0 days 15:55:00.077728,46017,2.8,2.79,187687,296495,30976,-4313
36,ABEV,2020-07-23,0 days 15:58:05.525714,78128,2.8,2.79,243826,372470,-40822,27726
37,ABEV,2020-07-23,0 days 15:59:36.738895,136241,2.8,2.79,315086,489351,46112,-54188
38,ABEV,2020-07-23,0 days 15:59:37.739197,133453,2.8,2.79,314886,489351,-2788,46112
39,ABT,2020-07-23,0 days 15:59:14.691348,493881,100.69,100.67,300,300,35860,-6469
40,ABT,2020-07-23,0 days 15:59:15.685991,489173,100.73,100.69,400,400,-7184,35860
41,ABT,2020-07-23,0 days 15:59:19.696226,503110,100.75,100.74,100,200,6437,-6057
42,ABT,2020-07-23,0 days 15:59:23.705826,506565,100.78,100.76,300,900,-4164,1055
43,ABT,2020-07-23,0 days 15:59:33.729362,515305,100.78,100.76,418,900,2160,-9021
44,ABT,2020-07-23,0 days 15:59:34.731119,514465,100.81,100.79,601,500,-3041,2160
45,ABT,2020-07-23,0 days 15:59:38.741069,517582,100.85,100.83,500,300,173,-941
46,ABT,2020-07-23,0 days 15:59:46.763600,517552,100.86,100.84,279,1400,-4530,1270
47,AEO,2020-07-23,0 days 15:59:14.846464,131565,10.14,10.13,14020,10845,6603,-4458
48,AEO,2020-07-23,0 days 15:59:15.847291,127668,10.14,10.13,14817,8945,-3897,6603
49,AEO,2020-07-23,0 days 15:59:39.890194,142129,10.13,10.12,22700,10379,31860,-3361
50,AEO,2020-07-23,0 days 15:59:42.897399,139866,10.12,10.11,14122,19141,-2263,9137
51,AEO,2020-07-23,0 days 15:59:49.913125,142003,10.12,10.11,15658,17449,-126,74
52,AEO,2020-07-23,0 days 15:59:50.916133,142129,10.12,10.11,10838,14694,2339,-126
53,AEP,2020-07-23,0 days 15:55:07.093034,158061,88.31,88.3,240,200,1788,-32012
54,AEP,2020-07-23,0 days 15:55:17.119069,157049,88.4,88.38,300,100,-1015,285
55,AEP,2020-07-23,0 days 15:55:46.189126,160043,88.46,88.45,500,454,164,-175
56,AEP,2020-07-23,0 days 15:56:02.228070,160043,88.51,88.5,300,503,5307,-636
57,AEP,2020-07-23,0 days 15:58:33.594643,175309,88.65,88.63,600,100,212,-5388
58,AEP,2020-07-23,0 days 15:58:41.610872,175118,88.67,88.63,600,200,163,-6540
59,AEP,2020-07-23,0 days 15:58:47.626190,175281,88.68,88.67,201,200,-437,163
60,AEP,2020-07-23,0 days 15:58:54.643159,178018,88.69,88.68,200,200,2982,-1518
61,AEP,2020-07-23,0 days 15:59:36.739082,188106,88.76,88.75,300,100,-577,923
62,AEP,2020-07-23,0 days 15:59:41.749362,188312,88.72,88.71,300,412,3119,-6
63,AES,2020-07-23,0 days 15:59:01.710604,432106,15.7,15.69,16855,17200,8737,-15963
64,AES,2020-07-23,0 days 15:59:02.713330,385343,15.7,15.69,7600,18619,-37215,8737
65,AES,2020-07-23,0 days 15:59:19.755106,454031,15.69,15.68,20433,8900,978,-13122
66,AES,2020-07-23,0 days 15:59:46.820890,449193,15.68,15.67,26324,7596,-107,8370
67,AFL,2020-07-23,0 days 15:55:43.244432,457458,37.01,37.0,1835,2700,-1280,1646
68,AFL,2020-07-23,0 days 15:55:44.247494,453738,37.01,37.0,4706,756,3720,-1280
69,AFL,2020-07-23,0 days 15:58:52.702147,466973,37.05,37.04,3982,500,3239,-2161
70,AFL,2020-07-23,0 days 15:59:08.742272,479103,37.01,37.0,3088,1000,-1548,1815
71,AFL,2020-07-23,0 days 15:59:09.744538,479180,37.01,37.0,529,5012,4423,-1548
72,AFL,2020-07-23,0 days 15:59:10.746026,483603,37.02,37.01,700,3800,-328,4423
73,AG,2020-07-23,0 days 15:51:17.590822,52110,13.44,13.43,800,16393,-1671,1329
74,AG,2020-07-23,0 days 15:55:00.126307,52335,13.36,13.35,8793,6701,-3418,1529
75,AGI,2020-07-23,0 days 15:55:00.077244,51532,10.73,10.72,5092,20959,-13397,2719
76,AGI,2020-07-23,0 days 15:58:36.595436,95478,10.7,10.69,20150,22106,17757,-28490
77,AGI,2020-07-23,0 days 15:58:37.597652,90635,10.7,10.69,800,29346,-2090,17757
78,AGI,2020-07-23,0 days 15:59:07.670939,91006,10.71,10.7,28194,9340,-4247,674
79,AGI,2020-07-23,0 days 15:59:46.764062,91619,10.7,10.69,21810,6500,-3721,8219
80,AIG,2020-07-23,0 days 15:59:14.742508,426654,31.9,31.89,2785,2559,4410,-8299
81,AIG,2020-07-23,0 days 15:59:15.746687,420164,31.9,31.89,900,4143,-6490,4410
82,ALLY,2020-07-23,0 days 15:55:52.358272,262416,21.42,21.41,4947,4258,-21023,1229
83,ALLY,2020-07-23,0 days 15:55:53.357306,259139,21.42,21.41,4647,4123,3277,-21023
84,ALLY,2020-07-23,0 days 15:56:43.477560,264848,21.4,21.39,1900,2900,-10796,4237
85,ALLY,2020-07-23,0 days 15:56:44.479694,262844,21.4,21.39,3000,3700,2004,-10796
86,ALLY,2020-07-23,0 days 15:57:16.558135,265948,21.41,21.4,1468,6172,-396,3104
87,ALLY,2020-07-23,0 days 15:57:18.562851,262444,21.42,21.41,4164,4110,1504,-4196
88,ALLY,2020-07-23,0 days 15:57:39.613483,263948,21.43,21.42,1600,4661,-396,1104
89,ALLY,2020-07-23,0 days 15:59:20.843635,318933,21.4,21.39,5200,1700,182,-2686
90,ALLY,2020-07-23,0 days 15:59:24.853576,315415,21.41,21.4,4100,3200,-3518,182
91,ALLY,2020-07-23,0 days 15:59:44.901578,327293,21.43,21.42,3412,6092,1347,-903
92,ALLY,2020-07-23,0 days 15:59:48.910590,327293,21.43,21.42,812,5997,1939,-18
93,ALLY,2020-07-23,0 days 15:59:49.913218,325432,21.43,21.42,412,5597,-561,1939
94,AM,2020-07-23,0 days 15:55:00.270264,123395,5.99,5.98,5414,17918,-3283,7347
95,AM,2020-07-23,0 days 15:59:34.933868,128678,6.0,5.99,14743,22770,5520,-2598
96,AM,2020-07-23,0 days 15:59:35.936619,127198,6.0,5.99,14443,22770,-1480,5520
97,AMC,2020-07-23,0 days 15:55:00.077462,31552,4.04,4.03,5369,10273,-2956,13988
98,AMC,2020-07-23,0 days 15:58:38.603423,28375,4.06,4.05,5505,11446,2961,-6683
99,AMC,2020-07-23,0 days 15:59:40.746069,51070,4.06,4.05,18533,8593,-10680,1621
100,AMC,2020-07-23,0 days 15:59:41.749012,47150,4.06,4.05,18933,9693,3920,-10680
101,AMCR,2020-07-23,0 days 15:57:12.460327,978007,10.73,10.72,24998,23192,-12606,1094
102,AMCR,2020-07-23,0 days 15:57:13.463173,974713,10.73,10.72,25198,22292,3294,-12606
103,AMCR,2020-07-23,0 days 15:57:39.526199,978216,10.74,10.73,23134,24906,-4104,996
104,AMCR,2020-07-23,0 days 15:57:40.529116,974620,10.74,10.73,23134,24806,3596,-4104
105,AMCR,2020-07-23,0 days 15:58:07.594428,978216,10.74,10.73,34117,13149,-1317,3383
106,AMCR,2020-07-23,0 days 15:58:08.594663,975133,10.74,10.73,34117,13049,3083,-1317
107,AMCR,2020-07-23,0 days 15:58:10.600254,978216,10.74,10.73,30833,14049,-5817,3083
108,AMCR,2020-07-23,0 days 15:58:11.601650,975133,10.74,10.73,32133,14107,3083,-5817
109,AMCR,2020-07-23,0 days 15:58:13.607205,978216,10.74,10.73,33733,14007,-1317,3083
110,AMCR,2020-07-23,0 days 15:58:14.609087,975133,10.74,10.73,31533,14007,3083,-1317
111,AMCR,2020-07-23,0 days 15:58:41.674418,978617,10.74,10.73,31754,11001,-8160,3084
112,AMCR,2020-07-23,0 days 15:58:42.677462,977777,10.74,10.73,31754,11001,840,-8160
113,AMCR,2020-07-23,0 days 15:58:51.704114,978617,10.74,10.73,28249,11711,-368,840
114,AMCR,2020-07-23,0 days 15:58:52.702201,960385,10.74,10.73,28249,11711,18232,-368
115,AMCR,2020-07-23,0 days 15:59:10.746046,1012627,10.75,10.74,16859,28087,-7367,2675
116,AMCR,2020-07-23,0 days 15:59:11.749041,1010194,10.75,10.74,15262,25487,2609,-7367
117,AMX,2020-07-23,0 days 15:57:13.590432,100390,13.52,13.51,22727,23555,250,-250
118,AMX,2020-07-23,0 days 15:57:38.651729,92340,13.52,13.51,23388,28655,-5795,2505
119,AMX,2020-07-23,0 days 15:59:42.953505,124980,13.52,13.51,34993,5903,1325,-916
120,AMX,2020-07-23,0 days 15:59:45.960043,124275,13.52,13.51,26773,14286,-705,6742
121,AMX,2020-07-23,0 days 15:59:46.962763,124980,13.52,13.51,27073,14186,4214,-705
122,AMX,2020-07-23,0 days 15:59:47.965453,124747,13.52,13.51,27173,14286,-233,4214
123,ANF,2020-07-23,0 days 15:55:00.227432,79210,10.25,10.24,3670,4502,-3650,4569
124,ANF,2020-07-23,0 days 15:55:01.229698,76760,10.25,10.24,3870,4756,2450,-3650
125,ANF,2020-07-23,0 days 15:55:51.352805,80585,10.26,10.25,2200,4844,2340,-1095
126,ANF,2020-07-23,0 days 15:56:16.413350,83094,10.26,10.25,6100,3780,-2764,2436
127,ANF,2020-07-23,0 days 15:56:17.414859,80658,10.26,10.25,6300,3880,2436,-2764
128,ANF,2020-07-23,0 days 15:57:06.533147,83094,10.24,10.23,1472,5183,-314,1336
129,ANF,2020-07-23,0 days 15:58:09.688062,83365,10.23,10.22,5676,3327,603,-1238
130,APLE,2020-07-23,0 days 15:55:00.200880,64712,9.01,9.0,5700,12902,1905,-3660
131,AQN,2020-07-23,0 days 15:59:36.745030,12138,13.42,13.41,15963,5798,-1156,1544
132,AQN,2020-07-23,0 days 15:59:37.748578,11994,13.42,13.41,16063,6398,144,-1156
133,AR,2020-07-23,0 days 15:55:00.126068,138623,2.86,2.85,64992,28050,-25,69997
134,AR,2020-07-23,0 days 15:57:19.462331,132864,2.88,2.87,15664,70999,5761,-1539
135,AR,2020-07-23,0 days 15:59:07.726161,143596,2.89,2.88,69384,53664,-1676,1624
136,AR,2020-07-23,0 days 15:59:11.735790,145272,2.89,2.88,58137,50337,1034,-1676
137,AR,2020-07-23,0 days 15:59:12.737592,146306,2.89,2.88,57162,56337,-4877,1034
138,AR,2020-07-23,0 days 15:59:13.741016,134083,2.89,2.88,57162,56337,12223,-4877
139,AR,2020-07-23,0 days 15:59:19.755036,149106,2.89,2.88,46999,61142,-39383,6823
140,ATI,2020-07-23,0 days 15:55:00.227551,51974,9.46,9.45,2232,1959,-4446,13061
141,ATI,2020-07-23,0 days 15:55:25.288736,56520,9.47,9.46,2165,3400,2054,-246
142,ATI,2020-07-23,0 days 15:55:26.291184,54574,9.47,9.46,2565,2760,-1846,2054
143,ATI,2020-07-23,0 days 15:55:41.327647,56520,9.47,9.46,3652,2201,1172,-1846
144,ATI,2020-07-23,0 days 15:57:05.530638,57976,9.46,9.45,1323,3863,-267,1253
145,AU,2020-07-23,0 days 15:55:57.264997,145158,32.49,32.48,779,1776,-136,224
146,AU,2020-07-23,0 days 15:56:02.276274,144662,32.51,32.5,500,3707,396,-136
147,AU,2020-07-23,0 days 15:57:09.438148,145058,32.5,32.49,3134,1988,-24194,2360
148,AU,2020-07-23,0 days 15:57:56.551667,147126,32.45,32.44,1538,1207,1777,-927
149,AU,2020-07-23,0 days 15:58:05.574293,150103,32.45,32.44,2100,1000,-262,277
150,AU,2020-07-23,0 days 15:58:06.576178,149865,32.44,32.43,900,1943,138,-262
151,AU,2020-07-23,0 days 15:58:16.600720,150803,32.44,32.43,925,2807,-262,238
152,AU,2020-07-23,0 days 15:58:17.603447,150465,32.44,32.43,1169,2117,238,-262
153,AU,2020-07-23,0 days 15:58:37.652011,150803,32.44,32.43,722,3819,-362,238
154,AUY,2020-07-23,0 days 15:57:02.474843,312639,5.78,5.77,177087,40351,-60453,9458
155,AUY,2020-07-23,0 days 15:57:03.477117,303385,5.78,5.77,177087,40351,5154,-60453
156,AUY,2020-07-23,0 days 15:59:08.782048,333045,5.78,5.77,65655,259735,4421,-1911
157,AVB,2020-07-23,0 days 15:55:00.268905,57249,147.92,147.84,220,100,-1041,8562
158,AVB,2020-07-23,0 days 15:55:01.272042,55990,147.9,147.84,300,300,1259,-1041
159,AVB,2020-07-23,0 days 15:59:03.858133,63984,148.2,148.12,100,200,-14131,215
160,AVB,2020-07-23,0 days 15:59:04.860542,63923,148.15,148.1,300,100,974,-14131
161,AVB,2020-07-23,0 days 15:59:07.867481,65397,148.11,148.08,100,200,-426,1074
162,AVB,2020-07-23,0 days 15:59:32.927619,70647,148.07,147.97,200,300,183,-71
163,AVB,2020-07-23,0 days 15:59:48.967867,70647,148.15,148.09,400,300,283,-352
164,AVTR,2020-07-23,0 days 15:56:06.247635,121823,18.9,18.89,2400,3490,4651,-2223
165,AVTR,2020-07-23,0 days 15:56:07.249142,118374,18.9,18.89,2400,3674,-3449,4651
166,AVTR,2020-07-23,0 days 15:58:44.629496,169154,18.9,18.89,2900,600,312,-7628
