,Symbol,Timestamp,TIME,iPaired,Ask_P,Bid_P,Ask_S,Bid_S,iShares,PreviShares
0,A,2020-06-02,0 days 15:58:00.998152,186141,90.21,90.2,540,542,411,-4189
1,A,2020-06-02,0 days 15:58:02.000149,182752,90.21,90.2,540,442,-3389,411
2,A,2020-06-02,0 days 15:59:01.143749,199981,90.12,90.09,450,801,9758,-742
3,A,2020-06-02,0 days 15:59:02.145944,195532,90.12,90.1,300,100,-5449,9758
4,A,2020-06-02,0 days 15:59:06.155871,213923,90.16,90.15,100,410,8333,-3891
5,A,2020-06-02,0 days 15:59:30.213276,225199,90.19,90.16,852,664,-252,4148
6,A,2020-06-02,0 days 15:59:31.214455,224151,90.19,90.17,552,250,1048,-252
7,A,2020-06-02,0 days 15:59:32.216074,225199,90.17,90.16,200,618,-152,1048
8,AA,2020-06-02,0 days 15:58:02.023607,97559,9.91,9.9,9299,19343,-574,1226
9,AA,2020-06-02,0 days 15:59:17.195247,103632,9.92,9.91,44803,11389,884,-1216
10,AA,2020-06-02,0 days 15:59:41.252545,104516,9.92,9.91,7313,51098,-36692,710
11,ABEV,2020-06-02,0 days 15:59:06.163184,590292,2.51,2.5,996345,1033587,-5009,40281
12,ABEV,2020-06-02,0 days 15:59:12.176791,595301,2.51,2.5,979901,1071477,5191,-5009
13,ABEV,2020-06-02,0 days 15:59:45.226623,600492,2.51,2.5,772272,1073347,-9109,5591
14,ABEV,2020-06-02,0 days 15:59:48.233466,587701,2.51,2.5,661857,1085162,12791,-9109
15,ADM,2020-06-02,0 days 15:57:56.977179,349012,39.68,39.67,8853,4269,-3851,3249
16,ADM,2020-06-02,0 days 15:58:49.103186,353163,39.67,39.66,5350,3419,2550,-3051
17,ADM,2020-06-02,0 days 15:58:50.106428,349313,39.67,39.66,4550,3819,-3150,2550
18,ADS,2020-06-02,0 days 15:58:29.056364,93256,49.71,49.68,287,1161,621,-2661
19,ADS,2020-06-02,0 days 15:58:30.059154,90277,49.73,49.7,300,511,-2979,621
20,ADS,2020-06-02,0 days 15:59:42.228620,95919,49.79,49.76,683,1361,-1107,293
21,ADT,2020-06-02,0 days 15:57:14.895217,217668,8.15,8.14,35849,18181,-2553,1259
22,ADT,2020-06-02,0 days 15:57:15.897162,210921,8.15,8.14,34749,17895,6747,-2553
23,ADT,2020-06-02,0 days 15:57:37.947503,217668,8.15,8.14,14524,17910,-2753,3145
24,ADT,2020-06-02,0 days 15:57:38.950055,215323,8.15,8.14,14424,18010,2345,-2753
25,ADT,2020-06-02,0 days 15:59:14.181214,218825,8.15,8.14,16630,10238,-4347,1544
26,ADT,2020-06-02,0 days 15:59:19.164304,217817,8.15,8.14,16304,8126,1008,-792
27,AEO,2020-06-02,0 days 15:57:30.914316,214835,10.29,10.28,8107,4075,84897,-634
28,AES,2020-06-02,0 days 15:56:54.832366,441628,13.1,13.09,6200,30422,38398,-62902
29,AES,2020-06-02,0 days 15:56:55.834993,435126,13.12,13.11,5400,18938,-6502,38398
30,AES,2020-06-02,0 days 15:58:02.992667,441628,13.11,13.1,33144,29465,3014,-4786
31,AES,2020-06-02,0 days 15:58:03.994936,436842,13.11,13.1,35421,30215,-4786,3014
32,AES,2020-06-02,0 days 15:59:06.145731,453967,13.11,13.1,4418,36304,20920,-3222
33,AFL,2020-06-02,0 days 15:57:11.867526,360638,37.12,37.11,1741,1416,-11328,772
34,AFL,2020-06-02,0 days 15:57:12.870580,359666,37.11,37.1,400,4429,972,-11328
35,AFL,2020-06-02,0 days 15:59:44.228168,413453,37.2,37.19,200,1901,1052,-9448
36,AIG,2020-06-02,0 days 15:59:16.156163,557750,31.44,31.43,1568,310,-57199,29320
37,AIG,2020-06-02,0 days 15:59:17.159137,550192,31.41,31.4,660,246,7558,-57199
38,AIG,2020-06-02,0 days 15:59:27.183621,557750,31.44,31.42,1175,3357,-2064,2260
39,AIG,2020-06-02,0 days 15:59:28.185021,557271,31.43,31.42,500,2557,479,-2064
40,AIG,2020-06-02,0 days 15:59:33.196988,556050,31.45,31.44,3043,301,-5321,279
41,AIG,2020-06-02,0 days 15:59:34.200123,555671,31.44,31.43,2310,200,379,-5321
42,ALK,2020-06-02,0 days 15:55:46.667722,272943,36.14,36.12,300,504,756,-282
43,ALK,2020-06-02,0 days 15:57:38.930245,278430,36.21,36.2,1103,588,222,-1978
44,ALK,2020-06-02,0 days 15:57:39.932274,276452,36.21,36.2,1103,888,-1978,222
45,ALK,2020-06-02,0 days 15:57:44.944238,280430,36.24,36.22,600,100,322,-3478
46,ALK,2020-06-02,0 days 15:57:45.946670,278252,36.24,36.22,600,200,-2178,322
47,ALK,2020-06-02,0 days 15:57:53.966183,288326,36.22,36.21,700,1732,826,-478
48,ALK,2020-06-02,0 days 15:57:54.968721,285452,36.22,36.21,800,1832,-2874,826
49,ALK,2020-06-02,0 days 15:59:02.132511,283840,36.18,36.17,1025,976,579,-1521
50,ALK,2020-06-02,0 days 15:59:10.151631,287910,36.21,36.2,5698,1476,691,-1809
51,ALK,2020-06-02,0 days 15:59:14.161264,296501,36.24,36.23,800,448,-3017,83
52,ALK,2020-06-02,0 days 15:59:28.194186,296645,36.21,36.18,1303,900,2756,-344
53,ALLY,2020-06-02,0 days 15:57:34.924233,176326,18.72,18.71,4449,5068,314,-3186
54,ALLY,2020-06-02,0 days 15:57:35.927047,173140,18.73,18.72,3500,5636,-4886,314
55,ALLY,2020-06-02,0 days 15:59:00.135396,178184,18.69,18.68,5757,5768,-3257,943
56,AM,2020-06-02,0 days 15:55:47.713010,155595,5.0,4.99,22706,15876,-4702,1663
57,AM,2020-06-02,0 days 15:55:48.715839,151397,5.0,4.99,23306,15695,4198,-4702
58,AM,2020-06-02,0 days 15:57:05.901586,160595,5.03,5.02,9031,26970,-662,2166
59,AMC,2020-06-02,0 days 16:00:00.250538,1377636,5.65,5.64,24899,2600,-169817,147083
60,AMCR,2020-06-02,0 days 15:50:12.866001,1240832,10.36,10.35,6563,24592,24472,-42728
61,AMCR,2020-06-02,0 days 15:55:00.551222,1316478,10.33,10.32,7934,14380,-149593,30972
62,AMCR,2020-06-02,0 days 15:57:11.867770,1528833,10.33,10.32,94621,39118,5846,-50654
63,AMCR,2020-06-02,0 days 15:57:54.971744,1536913,10.33,10.32,130855,70185,-37618,39882
64,AMCR,2020-06-02,0 days 15:57:55.973919,1512231,10.33,10.32,130355,70385,9125,-37618
65,AMCR,2020-06-02,0 days 15:59:05.143038,1528487,10.33,10.32,24592,73826,-18808,348
66,AMH,2020-06-02,0 days 15:59:47.221589,240167,26.49,26.48,3167,9810,-2748,3491
67,AMT,2020-06-02,0 days 15:59:28.184995,393691,263.6,263.46,125,100,-848,2652
68,AMT,2020-06-02,0 days 15:59:29.187195,387029,263.53,263.4,650,200,6662,-848
69,AMT,2020-06-02,0 days 15:59:41.216780,393691,263.6,263.47,225,920,-6408,392
70,AMT,2020-06-02,0 days 15:59:47.230760,393122,263.65,263.6,400,525,569,-2831
71,AMX,2020-06-02,0 days 15:59:01.166178,97343,13.89,13.88,8265,31823,-2038,3980
72,AMX,2020-06-02,0 days 15:59:02.168212,93581,13.89,13.88,8341,30023,3762,-2038
73,AMX,2020-06-02,0 days 15:59:04.173858,97343,13.89,13.88,6729,32423,-2827,3376
