,Symbol,Timestamp,TIME,iPaired,Ask_P,Bid_P,Ask_S,Bid_S,iShares,PreviShares
0,ABBV,2020-05-08,0 days 15:54:56.528640,3478322,83.99,83.98,500,2403,-110369,24265
1,ABBV,2020-05-08,0 days 15:56:05.694919,3481522,84.0,83.99,1000,1857,-109969,23065
2,ABBV,2020-05-08,0 days 15:56:11.709587,3454801,83.97,83.96,600,2390,23065,-109769
3,ABBV,2020-05-08,0 days 15:56:12.711944,3481722,84.01,83.99,2401,1084,-109769,23065
4,ABBV,2020-05-08,0 days 15:56:18.726860,3454801,83.99,83.96,500,700,23065,-132378
5,ABBV,2020-05-08,0 days 15:56:25.743050,3459131,83.96,83.95,200,412,19129,-115999
6,AGN,2020-05-08,0 days 15:59:53.212217,3197528,193.08,193.01,1200,3000,-5726,1868
7,AYX,2020-05-08,0 days 15:50:35.911869,11231,130.88,130.81,100,200,13626,-1969
8,AYX,2020-05-08,0 days 15:50:37.916930,24857,130.91,130.81,900,400,-1969,13626
9,AYX,2020-05-08,0 days 15:50:49.945655,11231,130.91,130.9,300,100,13626,-1969
10,AYX,2020-05-08,0 days 15:50:53.955248,24857,131.0,130.92,1923,200,-1969,13626
11,AYX,2020-05-08,0 days 15:50:56.962128,11231,131.18,131.0,100,200,13626,-1969
12,AYX,2020-05-08,0 days 15:51:00.971637,24857,131.16,131.0,360,300,-6069,13626
13,AYX,2020-05-08,0 days 15:51:31.043641,11231,131.09,131.0,1035,400,13626,-1969
14,AYX,2020-05-08,0 days 15:51:32.045360,24857,131.09,130.98,1111,400,-1969,13626
15,AYX,2020-05-08,0 days 15:51:33.048244,11231,131.09,131.01,968,300,13626,-1969
16,AYX,2020-05-08,0 days 15:51:35.052732,24857,131.08,130.91,100,100,-1969,13626
17,AYX,2020-05-08,0 days 15:53:31.331040,11231,130.88,130.8,200,200,13626,-1969
18,AYX,2020-05-08,0 days 15:53:37.344750,24857,130.88,130.81,100,300,-1969,13626
19,AYX,2020-05-08,0 days 15:53:45.364620,11231,130.83,130.82,100,200,13626,-1969
20,AYX,2020-05-08,0 days 15:53:54.386230,24857,131.0,130.91,520,200,-1969,13626
21,AYX,2020-05-08,0 days 15:54:01.403579,11231,131.0,130.96,520,400,13626,-1969
22,AYX,2020-05-08,0 days 15:54:08.419555,24857,131.02,130.96,200,300,-5469,13626
23,AYX,2020-05-08,0 days 15:54:37.488671,11231,131.0,130.95,240,395,13626,-1969
24,AYX,2020-05-08,0 days 15:54:42.500742,24857,130.98,130.88,104,300,-1969,13626
25,AYX,2020-05-08,0 days 15:55:49.663372,11231,130.99,130.89,300,100,13626,-1969
26,AYX,2020-05-08,0 days 15:55:51.669084,24857,130.99,130.94,200,300,-1969,13626
27,AYX,2020-05-08,0 days 15:55:54.675183,11831,131.11,131.02,300,300,13026,-1969
28,AYX,2020-05-08,0 days 15:55:55.678247,24857,131.11,130.95,100,200,-6069,13026
29,AYX,2020-05-08,0 days 15:56:18.734043,11231,131.1,130.96,100,306,13626,-1969
30,AYX,2020-05-08,0 days 15:56:19.735273,24857,131.1,130.96,540,307,-6069,13626
31,AYX,2020-05-08,0 days 15:57:18.877257,11231,130.95,130.92,299,400,13626,-1969
32,AYX,2020-05-08,0 days 15:57:24.891091,24857,130.95,130.91,428,795,-1969,13626
33,AYX,2020-05-08,0 days 15:58:43.072209,24857,130.99,130.92,440,400,-1969,13626
34,AYX,2020-05-08,0 days 15:58:58.107550,11231,130.94,130.9,300,3574,13626,-1969
35,AYX,2020-05-08,0 days 15:59:00.115315,24857,130.98,130.9,800,3674,-1969,13626
36,AYX,2020-05-08,0 days 15:59:09.135063,24857,130.93,130.9,800,3678,-1969,13626
37,AYX,2020-05-08,0 days 15:59:42.213756,11231,130.97,130.89,1226,104,13626,-1969
38,CARR,2020-05-08,0 days 15:59:15.120729,1061214,18.38,18.37,9403,906,1411,-12298
39,CLR,2020-05-08,0 days 15:59:09.142489,136775,15.12,15.1,13600,7026,7543,-1533
40,CLR,2020-05-08,0 days 15:59:11.146979,135542,15.12,15.11,3405,1140,-1533,7543
41,CVX,2020-05-08,0 days 15:57:36.887845,870935,95.48,95.47,411,1108,-2100,4096
42,D,2020-05-08,0 days 15:59:51.248172,332466,78.39,78.31,500,505,-8327,12223
43,DAL,2020-05-08,0 days 15:57:25.867596,1319156,22.68,22.67,4697,12404,-548,2648
44,DAN,2020-05-08,0 days 15:58:30.042230,90060,10.88,10.87,1549,2516,13300,-42373
45,ELAN,2020-05-08,0 days 15:59:57.247655,223461,19.84,19.81,3414,800,-1319,91624
46,ELAN,2020-05-08,0 days 15:59:59.251469,132337,19.85,19.81,6676,15721,91124,-1319
47,EOG,2020-05-08,0 days 15:59:51.228126,715545,51.46,51.41,600,200,-1299,13399
48,EOG,2020-05-08,0 days 15:59:52.229475,712838,51.45,51.4,639,500,2707,-1299
49,EOG,2020-05-08,0 days 15:59:54.235868,715545,51.46,51.4,319,220,-1299,2707
50,EOG,2020-05-08,0 days 15:59:55.237342,712870,51.48,51.41,600,400,2675,-1299
51,EOG,2020-05-08,0 days 15:59:56.239243,715545,51.47,51.41,702,200,-1331,2675
52,EPD,2020-05-08,0 days 15:59:15.170516,3890446,17.93,17.92,4442,5850,-11897,981703
53,ET,2020-05-08,0 days 15:59:17.172703,7996007,7.71,7.7,27333,14351,-2658,2757242
54,FIT,2020-05-08,0 days 15:59:45.225147,161577,6.69,6.68,39590,60045,3778,-2049
55,FTV,2020-05-08,0 days 15:56:57.804369,139514,59.29,59.26,877,800,-143863,54836
56,FTV,2020-05-08,0 days 15:57:55.934724,148252,59.27,59.24,800,700,-135125,64174
57,FTV,2020-05-08,0 days 15:57:56.937775,83377,59.24,59.23,200,100,63574,-135125
58,FTV,2020-05-08,0 days 15:59:18.127346,83377,59.27,59.24,416,400,74448,-124251
59,GM,2020-05-08,0 days 15:59:55.224065,800634,23.93,23.92,688,9800,-2595,18824
60,IBN,2020-05-08,0 days 15:59:50.208032,264119,9.02,9.01,34310,28782,12300,-9008
61,JPM,2020-05-08,0 days 15:56:18.754763,2017018,92.71,92.7,1900,900,-248843,1418
62,JPM,2020-05-08,0 days 15:56:21.761749,2015746,92.69,92.68,926,1722,3636,-248843
63,LVS,2020-05-08,0 days 15:58:30.052539,181706,50.96,50.94,400,100,-8799,21531
64,LVS,2020-05-08,0 days 15:58:34.062224,204475,50.93,50.92,1800,649,21531,-8799
65,LVS,2020-05-08,0 days 15:58:41.078879,181706,50.95,50.94,409,300,-8799,20931
66,LVS,2020-05-08,0 days 15:58:59.121595,181706,50.96,50.94,600,600,-8799,20931
67,LVS,2020-05-08,0 days 15:59:05.136816,205075,50.93,50.91,535,200,20931,-8799
68,LVS,2020-05-08,0 days 15:59:08.144017,181706,50.99,50.97,900,600,-13099,21531
69,LVS,2020-05-08,0 days 15:59:15.160596,204475,50.93,50.91,500,300,21531,-9199
70,LVS,2020-05-08,0 days 15:59:17.165153,181706,50.98,50.96,132,100,-9199,21531
71,LVS,2020-05-08,0 days 15:59:35.208638,204475,50.94,50.93,1743,100,21531,-8799
72,LVS,2020-05-08,0 days 15:59:42.225471,179990,51.02,51.0,500,300,-15394,21531
73,LVS,2020-05-08,0 days 15:59:47.236316,205075,50.95,50.93,170,100,20931,-13099
74,MFA,2020-05-08,0 days 15:59:15.160807,303412,1.63,1.62,497027,248012,2026,-37190
75,MGM,2020-05-08,0 days 16:00:00.229920,674080,15.6,15.59,42457,34502,-9090,1809
76,MRK,2020-05-08,0 days 15:50:00.825259,980913,76.6,76.55,120,100,-18580,56724
77,MRK,2020-05-08,0 days 15:50:01.829457,963996,76.53,76.52,100,700,20709,-18580
78,MRK,2020-05-08,0 days 15:51:31.043286,988257,76.46,76.45,200,1201,-7753,19739
79,MRK,2020-05-08,0 days 15:51:37.057506,966705,76.44,76.43,900,1540,21080,-6753
