,Symbol,Timestamp,TIME,iPaired,Ask_P,Bid_P,Ask_S,Bid_S,iShares,PreviShares
0,AA,2020-10-23,0 days 15:59:19.249849,164061,13.48,13.47,4498,11954,-3857,9943
1,AA,2020-10-23,0 days 15:59:40.250711,164803,13.48,13.47,11164,7766,-3115,185
2,ABBV,2020-10-23,0 days 15:59:52.102181,437294,84.32,84.31,500,411,4443,-3901
3,ABBV,2020-10-23,0 days 15:59:54.102342,434846,84.35,84.34,100,500,-3098,3943
4,ABEV,2020-10-23,0 days 15:59:36.246866,419021,2.5,2.49,99253,1106041,-87829,166936
5,ABT,2020-10-23,0 days 15:55:00.232547,313636,107.87,107.82,800,411,5474,-21240
6,ABT,2020-10-23,0 days 15:56:04.235919,320912,107.84,107.81,412,100,-4444,2180
7,ABT,2020-10-23,0 days 15:56:05.236143,318056,107.83,107.79,510,288,2856,-4444
8,ABT,2020-10-23,0 days 15:56:25.237168,326832,107.83,107.81,356,100,-13497,1003
9,ABT,2020-10-23,0 days 15:56:26.236948,326586,107.83,107.8,466,474,246,-13497
10,ABT,2020-10-23,0 days 15:56:41.237110,326832,107.84,107.82,610,400,-274,75
11,ABT,2020-10-23,0 days 15:57:23.238997,328606,107.94,107.89,500,200,1283,-2656
12,ABT,2020-10-23,0 days 15:57:27.238597,330189,107.94,107.89,910,601,-617,1483
13,ABT,2020-10-23,0 days 15:57:29.238503,329906,107.92,107.89,310,501,183,-1717
14,ABT,2020-10-23,0 days 15:58:34.243073,338627,107.89,107.88,438,800,779,-1221
15,ABT,2020-10-23,0 days 15:59:10.245200,415478,107.78,107.74,100,500,1787,-19774
16,ABT,2020-10-23,0 days 15:59:20.246567,417208,107.77,107.74,568,200,251,-4111
17,ABT,2020-10-23,0 days 15:59:23.245239,411659,107.77,107.75,100,500,-5449,551
18,ABT,2020-10-23,0 days 15:59:31.247322,419280,107.86,107.82,1000,100,1852,-2778
19,ABT,2020-10-23,0 days 15:59:32.246815,417032,107.86,107.83,200,200,-2248,1852
20,ABT,2020-10-23,0 days 15:59:33.246934,419280,107.89,107.83,700,320,82,-2248
21,ABT,2020-10-23,0 days 15:59:44.246647,417127,107.77,107.75,200,200,-3242,79
22,ABT,2020-10-23,0 days 15:59:47.245761,422112,107.78,107.75,100,600,934,-1732
23,ABT,2020-10-23,0 days 15:59:49.246602,421812,107.79,107.77,100,700,-724,1581
24,ACB,2020-10-23,0 days 15:59:01.235329,24777,4.67,4.66,29287,2902,-11258,15575
25,ACB,2020-10-23,0 days 15:59:02.235273,24502,4.67,4.66,28892,3902,275,-11258
26,ACI,2020-10-23,0 days 15:55:22.236036,42741,14.8,14.79,1694,2511,-935,365
27,ACI,2020-10-23,0 days 15:55:23.233813,41876,14.8,14.79,1712,2211,865,-935
28,ACI,2020-10-23,0 days 15:57:11.238587,51549,14.81,14.8,1518,3491,-3226,1774
29,ACI,2020-10-23,0 days 15:57:12.238280,50275,14.81,14.8,1418,3191,1274,-3226
30,ACI,2020-10-23,0 days 15:58:48.243404,52649,14.82,14.8,1104,893,-1479,504
31,ADM,2020-10-23,0 days 15:57:36.228239,292276,51.87,51.86,2160,916,-418,2482
32,ADM,2020-10-23,0 days 15:57:37.228571,284994,51.87,51.86,2160,812,7282,-418
33,ADM,2020-10-23,0 days 15:59:03.233715,301793,51.86,51.85,212,3577,-5033,12073
34,ADM,2020-10-23,0 days 15:59:04.234568,299226,51.86,51.85,312,2972,2485,-5033
35,ADM,2020-10-23,0 days 15:59:06.233772,301746,51.86,51.85,518,2235,-15513,1994
36,ADM,2020-10-23,0 days 15:59:07.235183,300059,51.86,51.85,318,2935,1687,-15513
37,ADM,2020-10-23,0 days 15:59:31.235540,313128,51.88,51.87,1600,1196,2170,-6030
38,AEO,2020-10-23,0 days 15:59:48.294134,155211,14.7,14.69,6400,4100,25233,-3761
39,AEO,2020-10-23,0 days 15:59:49.293810,152844,14.7,14.69,1200,8800,-2367,25233
40,AFL,2020-10-23,0 days 15:55:46.227483,216170,37.81,37.8,813,4030,-16501,6019
41,AFL,2020-10-23,0 days 15:55:47.227276,210371,37.81,37.8,2026,3155,5799,-16501
42,AFL,2020-10-23,0 days 15:59:06.235108,232404,37.82,37.81,1400,3004,-24331,4851
43,AFL,2020-10-23,0 days 15:59:08.235006,230550,37.82,37.81,3600,1304,1854,-3546
44,AFL,2020-10-23,0 days 15:59:29.234581,237338,37.83,37.82,607,3890,-327,5373
45,AFL,2020-10-23,0 days 15:59:43.233502,237450,37.82,37.81,2137,3600,1188,-112
46,AFL,2020-10-23,0 days 15:59:46.234156,238638,37.83,37.82,400,4843,-4842,1088
47,AFL,2020-10-23,0 days 15:59:47.234131,237480,37.83,37.82,200,4343,1158,-4842
48,AG,2020-10-23,0 days 15:59:08.234011,33039,10.98,10.97,33907,6958,3526,-3183
49,AG,2020-10-23,0 days 15:59:18.233897,36565,10.98,10.97,28008,14488,-457,3526
50,AG,2020-10-23,0 days 15:59:36.235922,39508,10.98,10.97,17928,7833,757,-2043
51,AG,2020-10-23,0 days 15:59:46.235546,39508,10.98,10.97,32976,6928,857,-243
52,AHT,2020-10-23,0 days 15:58:09.289143,7063,1.75,1.74,709,1062,-339,959
53,AIG,2020-10-23,0 days 15:55:33.225692,341347,32.4,32.39,3532,1084,-297,4394
54,AIG,2020-10-23,0 days 15:56:27.226580,374107,32.35,32.34,2400,2307,103,-2297
55,AIG,2020-10-23,0 days 15:56:28.226559,370610,32.35,32.34,2622,2478,-3591,103
56,AIG,2020-10-23,0 days 15:56:37.226794,374271,32.35,32.34,2843,2500,13043,-3857
57,AIG,2020-10-23,0 days 15:56:38.226968,371314,32.36,32.35,2289,4171,-2957,13043
58,AIG,2020-10-23,0 days 15:57:42.228785,378798,32.37,32.36,1496,3075,916,-3084
59,AIG,2020-10-23,0 days 15:57:43.229178,375014,32.37,32.36,1238,3375,-3784,916
60,AIG,2020-10-23,0 days 15:58:05.231035,385542,32.38,32.37,2252,2681,12998,-3732
