,Symbol,Timestamp,TIME,iPaired,Ask_P,Bid_P,Ask_S,Bid_S,iShares,PreviShares
0,AA,2020-06-26,0 days 15:50:00.582949,10370948,10.93,10.91,580,2400,30376,-101554
1,AA,2020-06-26,0 days 15:50:01.585055,10401324,10.94,10.93,1914,3700,-101554,30376
2,AA,2020-06-26,0 days 15:55:00.308653,11159870,10.93,10.92,9184,11538,303790,-101554
3,AA,2020-06-26,0 days 15:55:01.309953,10939510,10.95,10.94,8100,16038,-529690,303790
4,AA,2020-06-26,0 days 15:55:39.402971,11469200,10.95,10.94,12547,16009,156521,-39467
5,AA,2020-06-26,0 days 15:55:40.405180,11457421,10.95,10.94,13047,16009,-11779,156521
6,AA,2020-06-26,0 days 15:56:33.534336,11442539,10.95,10.94,8100,18429,-85898,46032
7,AA,2020-06-26,0 days 15:57:12.626745,11530447,10.95,10.94,16050,9545,81148,-10498
8,AA,2020-06-26,0 days 15:57:13.629152,11527595,10.95,10.94,13650,5624,-2852,81148
9,AA,2020-06-26,0 days 15:58:04.752468,11842861,10.93,10.92,20040,4807,213434,-556819
10,AA,2020-06-26,0 days 15:58:58.881346,11850978,10.93,10.92,23447,3629,-7410,188890
11,AA,2020-06-26,0 days 15:59:06.905998,11881481,10.93,10.92,21841,9352,171997,-12403
12,AA,2020-06-26,0 days 15:59:35.974892,12370404,10.94,10.93,18777,10300,-138205,637683
13,AA,2020-06-26,0 days 15:59:36.977739,12002721,10.93,10.92,30997,4904,768783,-138205
14,AA,2020-06-26,0 days 15:59:40.987064,12025383,10.93,10.92,26567,2104,870221,-350535
15,AA,2020-06-26,0 days 15:59:41.989173,12365372,10.96,10.95,8171,13788,-589742,870221
16,AA,2020-06-26,0 days 15:59:42.991031,11888145,10.92,10.91,14064,3500,1045552,-589742
17,AA,2020-06-26,0 days 15:59:43.993840,12417897,10.95,10.94,2329,18661,-315296,1045552
18,AA,2020-06-26,0 days 15:59:44.994788,11882041,10.92,10.91,11320,5643,1064781,-315296
19,ABB,2020-06-26,0 days 15:59:07.750500,31891,21.73,21.72,16597,37764,-6344,1438
20,ABBV,2020-06-26,0 days 15:59:49.901421,4316905,96.24,96.23,7931,400,-50382,12539
21,ABBV,2020-06-26,0 days 15:59:50.905076,4316521,96.19,96.16,300,122,28673,-50382
22,ABEV,2020-06-26,0 days 15:55:00.264599,152165,2.58,2.57,483500,165377,-114227,28826
23,ABR,2020-06-26,0 days 15:57:04.559165,9828663,9.28,9.27,5833,1000,-78971,248645
24,ABR,2020-06-26,0 days 15:57:05.561255,9820034,9.27,9.26,2734,3800,8629,-78971
25,ABR,2020-06-26,0 days 15:59:58.979790,10272320,9.28,9.27,2033,17504,-199333,40683
26,ABT,2020-06-26,0 days 15:55:00.264420,1562299,88.76,88.74,100,300,111460,-82759
27,ABT,2020-06-26,0 days 15:58:33.779253,1788493,88.7,88.65,1848,600,-171532,157168
28,ABT,2020-06-26,0 days 15:59:32.926146,1997435,88.63,88.62,200,770,705,-41385
29,ABT,2020-06-26,0 days 15:59:33.927903,1957867,88.66,88.65,834,175,-40475,705
30,ABT,2020-06-26,0 days 15:59:34.931973,1997435,88.6,88.56,490,1507,14615,-40475
31,ABT,2020-06-26,0 days 15:59:37.937550,1996383,88.57,88.54,1563,713,-1016,54384
32,ABT,2020-06-26,0 days 15:59:40.947027,1998149,88.52,88.51,196,900,6069,-33111
33,ABT,2020-06-26,0 days 15:59:41.948021,1964638,88.58,88.55,545,1400,-33511,6069
34,ABT,2020-06-26,0 days 15:59:43.952749,1998149,88.51,88.49,345,400,842,-24851
35,ABT,2020-06-26,0 days 15:59:45.957761,1972439,88.6,88.56,532,433,-25910,14570
36,ABT,2020-06-26,0 days 15:59:48.964354,1998685,88.67,88.64,400,493,29998,-90646
37,ABT,2020-06-26,0 days 15:59:56.967438,1965887,88.68,88.61,1679,100,-33705,56786
38,ACN,2020-06-26,0 days 15:59:12.756047,967346,212.7,212.55,125,100,18092,-25658
39,ACN,2020-06-26,0 days 15:59:13.759001,963738,212.79,212.76,125,200,-23316,18092
40,ACN,2020-06-26,0 days 15:59:14.761542,967246,212.71,212.7,100,1272,19672,-23316
41,ACN,2020-06-26,0 days 15:59:15.763223,962638,212.76,212.73,100,100,-12808,19672
42,ACN,2020-06-26,0 days 15:59:16.766023,966646,212.76,212.73,207,125,9472,-12808
43,ACN,2020-06-26,0 days 15:59:17.768173,963969,212.82,212.77,400,125,-5818,9472
44,ACN,2020-06-26,0 days 15:59:21.777198,977984,212.84,212.78,500,125,8272,-14319
45,ACN,2020-06-26,0 days 15:59:22.780382,973656,212.84,212.77,673,617,-5128,8272
46,ACN,2020-06-26,0 days 15:59:25.788121,978084,212.83,212.82,100,284,6272,-16036
47,ACN,2020-06-26,0 days 15:59:26.790253,976056,212.98,212.83,100,125,-13636,6272
48,ACN,2020-06-26,0 days 15:59:30.805701,978784,212.81,212.75,300,100,7555,-3579
49,ACN,2020-06-26,0 days 15:59:41.831184,972814,212.66,212.56,946,100,2911,-7614
50,ADM,2020-06-26,0 days 15:57:04.463878,1596599,38.92,38.91,4330,1740,15941,-53164
51,ADM,2020-06-26,0 days 15:57:05.467954,1578662,38.95,38.94,1100,765,-17937,15941
52,ADM,2020-06-26,0 days 15:57:46.545185,1594059,38.9,38.88,1500,2879,-4990,4210
53,AEO,2020-06-26,0 days 15:55:04.256351,976221,10.59,10.58,3235,3911,-30754,41653
54,AEO,2020-06-26,0 days 15:55:05.259042,965275,10.59,10.58,4635,2450,10946,-30754
55,AEO,2020-06-26,0 days 15:55:51.370716,1005966,10.56,10.55,11490,715,-368,732
56,AEO,2020-06-26,0 days 15:59:17.867839,1204654,10.54,10.53,3326,13990,-48754,81201
57,AEO,2020-06-26,0 days 15:59:18.871807,1195008,10.54,10.53,8591,12526,9646,-48754
58,AEP,2020-06-26,0 days 15:58:42.800057,873112,77.81,77.8,1500,400,116,-115607
59,AEP,2020-06-26,0 days 15:58:43.803162,866778,77.92,77.9,600,400,-16834,116
60,AEP,2020-06-26,0 days 15:59:02.850942,883699,77.9,77.89,300,1110,4412,-79238
61,AEP,2020-06-26,0 days 15:59:03.853560,873606,77.95,77.93,854,900,-9698,4412
62,AEP,2020-06-26,0 days 15:59:06.860074,901904,77.96,77.95,100,800,19798,-20587
