,Symbol,Timestamp,TIME,iPaired,Ask_P,Bid_P,Ask_S,Bid_S,iShares,PreviShares
0,AA,2020-07-08,0 days 15:57:37.658495,304222,11.08,11.07,12200,35032,-4237,4476
1,AA,2020-07-08,0 days 15:57:38.661279,292146,11.08,11.07,13900,30246,12076,-4237
2,AA,2020-07-08,0 days 15:57:50.690591,304222,11.08,11.07,22319,20354,-1137,1576
3,AA,2020-07-08,0 days 15:57:52.695120,293159,11.08,11.07,20819,22654,11063,-2637
4,AA,2020-07-08,0 days 15:59:02.868161,304222,11.08,11.07,37889,12666,-932,4072
5,AA,2020-07-08,0 days 15:59:06.871727,297130,11.08,11.07,39707,15312,7092,-3108
6,AA,2020-07-08,0 days 15:59:19.903179,314722,11.06,11.05,20240,16469,-18044,1780
7,ABBV,2020-07-08,0 days 15:58:07.624292,592498,99.27,99.26,200,1237,60329,-4049
8,ABBV,2020-07-08,0 days 15:59:33.833298,668860,99.28,99.27,600,100,-11199,7060
9,ABBV,2020-07-08,0 days 15:59:34.836023,666359,99.24,99.22,1150,305,2707,-11199
10,ABBV,2020-07-08,0 days 15:59:42.853299,668566,99.27,99.26,400,100,-913,2239
11,ABBV,2020-07-08,0 days 15:59:43.857514,666150,99.28,99.27,500,100,2416,-913
12,ABBV,2020-07-08,0 days 15:59:45.860999,668566,99.3,99.29,100,500,-2905,2416
13,ABBV,2020-07-08,0 days 15:59:46.862893,667371,99.3,99.29,327,900,1195,-2905
14,ABBV,2020-07-08,0 days 15:59:47.865850,669076,99.31,99.3,200,200,-365,1195
15,ABBV,2020-07-08,0 days 15:59:48.867942,667713,99.3,99.29,500,600,1847,-365
16,ABR,2020-07-08,0 days 15:59:48.919588,172695,8.09,8.08,18082,4289,1655,-1671
17,ABT,2020-07-08,0 days 15:59:29.727319,540156,92.45,92.44,591,610,4767,-5933
18,ABT,2020-07-08,0 days 15:59:32.735488,544844,92.51,92.49,500,2114,-1244,2212
19,ABT,2020-07-08,0 days 15:59:33.738073,540488,92.51,92.49,538,2316,4356,-1244
20,ABT,2020-07-08,0 days 15:59:34.740374,538871,92.51,92.49,305,2418,-1617,4356
21,ABT,2020-07-08,0 days 15:59:35.742478,534988,92.51,92.49,743,2211,2710,-1617
22,ABT,2020-07-08,0 days 15:59:44.764127,533776,92.53,92.52,872,900,2749,-1751
23,ABT,2020-07-08,0 days 15:59:47.771313,535352,92.55,92.54,400,214,-7571,8178
24,ABT,2020-07-08,0 days 15:59:48.773929,533574,92.54,92.52,645,807,1778,-7571
25,ACC,2020-07-08,0 days 15:55:12.264925,68655,32.27,32.26,1001,586,1632,-668
