,Symbol,Timestamp,TIME,iPaired,Ask_P,Bid_P,Ask_S,Bid_S,iShares,PreviShares
0,AA,2020-09-08,0 days 15:58:46.268371,245868,14.25,14.24,12115,7472,-4285,915
1,AA,2020-09-08,0 days 15:58:59.268417,254998,14.26,14.25,10918,16567,5853,-3630
2,AA,2020-09-08,0 days 15:59:08.271432,255590,14.26,14.25,23808,4774,1445,-2255
3,ABB,2020-09-08,0 days 15:59:02.255906,25485,25.78,25.77,9758,20228,429,-14
4,ABB,2020-09-08,0 days 15:59:11.256746,25222,25.78,25.77,10958,18128,-262,3738
5,ABB,2020-09-08,0 days 15:59:34.257059,25884,25.79,25.78,25528,18670,181,-150
6,ABB,2020-09-08,0 days 15:59:50.262100,23223,25.79,25.78,31328,10731,-2661,762
7,ABBV,2020-09-08,0 days 15:57:36.254951,915672,90.55,90.54,1200,600,-305,695
8,ABBV,2020-09-08,0 days 15:57:45.254969,956477,90.54,90.52,1855,1200,3769,-3116
9,ABBV,2020-09-08,0 days 15:57:46.255030,952146,90.54,90.52,2755,911,-5831,3769
10,ABBV,2020-09-08,0 days 15:57:49.254581,957977,90.54,90.52,3155,1512,269,-5831
11,ABBV,2020-09-08,0 days 15:57:50.254912,954146,90.54,90.52,2656,1374,-3831,269
12,ABBV,2020-09-08,0 days 15:57:51.254908,960777,90.54,90.53,2002,300,1885,-3831
13,ABBV,2020-09-08,0 days 15:57:52.254890,957246,90.54,90.53,2402,500,-4231,1885
14,ABBV,2020-09-08,0 days 15:58:02.256602,953096,90.55,90.53,1590,1500,9479,-5707
15,ABBV,2020-09-08,0 days 15:58:03.257329,950959,90.55,90.53,2090,1354,-2637,9479
16,ABBV,2020-09-08,0 days 15:58:15.257343,953294,90.45,90.44,1200,420,4913,-17649
17,ABBV,2020-09-08,0 days 15:58:16.257013,947707,90.46,90.45,802,400,-5587,4913
18,ABBV,2020-09-08,0 days 15:59:04.259913,1010435,90.47,90.46,1114,300,26880,-9122
19,ABBV,2020-09-08,0 days 15:59:05.259168,1005930,90.47,90.46,300,209,-4537,26880
20,ABBV,2020-09-08,0 days 15:59:12.259598,996612,90.43,90.41,600,785,10832,-5443
21,ABBV,2020-09-08,0 days 15:59:13.258463,993229,90.43,90.41,946,1139,-3383,10832
22,ABEV,2020-09-08,0 days 15:59:36.268768,150861,2.33,2.32,1016787,981731,72256,-84944
23,ABEV,2020-09-08,0 days 15:59:37.268500,146517,2.33,2.32,998987,982431,-4344,72256
24,ABEV,2020-09-08,0 days 15:59:46.270261,150861,2.33,2.32,966269,976959,42683,-2594
