,Symbol,Timestamp,TIME,iPaired,Ask_P,Bid_P,Ask_S,Bid_S,iShares,PreviShares
0,A,2020-11-24,0 days 15:55:00.251431,441567,114.39,114.3,1700,300,4799,-8729
1,A,2020-11-24,0 days 15:55:05.250000,446366,114.46,114.39,200,100,-318,49
2,A,2020-11-24,0 days 15:55:06.249543,446084,114.44,114.39,600,100,282,-318
3,A,2020-11-24,0 days 15:55:51.255909,452104,114.79,114.69,600,300,-1038,262
4,A,2020-11-24,0 days 15:56:33.253326,452980,114.69,114.64,400,200,376,-924
5,A,2020-11-24,0 days 15:57:33.255729,533057,114.81,114.73,800,400,-800,3600
6,A,2020-11-24,0 days 15:57:35.255982,530957,114.8,114.75,100,501,2100,-1000
7,A,2020-11-24,0 days 15:57:36.255636,533057,114.81,114.75,900,11508,-9200,2100
8,A,2020-11-24,0 days 15:57:37.255816,532457,114.81,114.75,900,11508,600,-9200
9,A,2020-11-24,0 days 15:57:40.256129,533057,114.82,114.75,1265,11058,-4336,821
10,A,2020-11-24,0 days 15:58:06.259533,550726,114.79,114.78,128,3954,855,-16245
11,A,2020-11-24,0 days 15:58:07.260364,538381,114.8,114.78,224,3954,-12245,855
12,A,2020-11-24,0 days 15:58:17.259201,529069,114.68,114.61,1378,951,3912,-4788
13,A,2020-11-24,0 days 15:58:28.258927,532981,114.65,114.62,490,1000,-888,812
14,A,2020-11-24,0 days 15:59:01.260806,534968,114.65,114.63,100,1261,1417,-517
15,A,2020-11-24,0 days 15:59:08.261456,540227,114.69,114.66,116,600,-2243,6671
16,A,2020-11-24,0 days 15:59:10.262184,534408,114.69,114.66,340,9145,5819,-2243
17,A,2020-11-24,0 days 15:59:28.259676,537387,114.7,114.64,200,384,7370,-1330
18,A,2020-11-24,0 days 15:59:29.260468,541157,114.74,114.67,200,222,-5017,7370
19,A,2020-11-24,0 days 15:59:39.260681,548825,114.75,114.66,109,234,332,-8842
20,A,2020-11-24,0 days 15:59:40.261148,548357,114.75,114.66,109,234,-9642,332
21,A,2020-11-24,0 days 15:59:42.260630,558299,114.73,114.68,100,284,3073,-9642
22,A,2020-11-24,0 days 15:59:48.260893,580105,114.78,114.73,516,100,1867,-26240
23,A,2020-11-24,0 days 15:59:59.257119,576572,114.77,114.61,678,100,-3133,20248
24,A,2020-11-24,0 days 16:00:00.257574,552071,114.66,114.45,100,577,25372,-3133
25,AA,2020-11-24,0 days 15:57:41.246640,269388,20.82,20.81,4294,2852,-754,546
26,AA,2020-11-24,0 days 15:57:42.246728,264542,20.82,20.81,5194,1903,4546,-754
27,AA,2020-11-24,0 days 15:59:10.251365,277041,20.81,20.8,2300,1900,3366,-5634
28,AA,2020-11-24,0 days 15:59:23.251079,280720,20.82,20.81,1195,3323,-18949,285
29,AA,2020-11-24,0 days 15:59:24.250945,279869,20.82,20.81,795,3500,851,-18949
30,AA,2020-11-24,0 days 15:59:28.247407,280720,20.82,20.81,3910,1600,-884,851
31,AA,2020-11-24,0 days 15:59:29.247202,280104,20.82,20.81,3710,700,616,-884
32,AA,2020-11-24,0 days 15:59:32.247940,280720,20.83,20.82,2306,2000,-3670,1316
33,AA,2020-11-24,0 days 15:59:33.248139,280490,20.82,20.81,4100,1175,230,-3670
34,ABB,2020-11-24,0 days 15:55:00.244583,25187,26.86,26.85,9996,10530,-424,14612
35,ABB,2020-11-24,0 days 15:55:27.247231,25611,26.86,26.85,10424,13162,2233,-367
36,ABB,2020-11-24,0 days 15:55:42.247976,27844,26.86,26.85,8192,12062,-3767,2233
37,ABB,2020-11-24,0 days 15:57:53.249272,31372,26.84,26.83,13050,11330,114,-86
38,ABB,2020-11-24,0 days 15:59:46.255288,33442,26.84,26.83,26733,4300,-1596,404
39,ABBV,2020-11-24,0 days 16:00:00.165899,1371736,104.04,103.92,300,200,9429,-8857
40,ABEV,2020-11-24,0 days 15:59:37.266816,222034,2.78,2.77,644102,599253,-68875,4125
41,ABEV,2020-11-24,0 days 15:59:38.266491,217909,2.78,2.77,644402,606153,4125,-68875
42,ABEV,2020-11-24,0 days 15:59:45.269438,222034,2.78,2.77,627496,572064,-5876,2124
43,ABEV,2020-11-24,0 days 15:59:48.267394,221510,2.78,2.77,618646,571895,3406,-394
44,ABT,2020-11-24,0 days 15:59:31.266184,1309331,107.7,107.66,1360,300,-23377,26355
45,ABT,2020-11-24,0 days 15:59:39.266808,1315250,107.67,107.65,100,100,-58,3292
46,ABT,2020-11-24,0 days 15:59:41.267257,1315317,107.61,107.59,300,406,25446,-58
47,ABT,2020-11-24,0 days 15:59:45.269341,1340763,107.63,107.6,200,200,-3883,5061
48,ACI,2020-11-24,0 days 15:55:13.264243,60750,15.9,15.89,500,1147,664,-3936
49,ACI,2020-11-24,0 days 15:56:04.267118,61421,15.91,15.9,2540,303,-227,87
50,ACI,2020-11-24,0 days 15:56:05.267264,60848,15.91,15.9,2540,303,573,-227
51,ACI,2020-11-24,0 days 15:57:46.264170,61424,15.91,15.9,2312,1442,-963,337
52,ACI,2020-11-24,0 days 15:57:47.264501,61087,15.91,15.9,2311,1442,337,-963
53,ACI,2020-11-24,0 days 15:57:56.264518,61624,15.91,15.9,2203,1442,-163,337
54,ACI,2020-11-24,0 days 15:58:09.267038,60638,15.92,15.91,1381,840,-371,429
55,ACI,2020-11-24,0 days 15:58:18.266565,60938,15.91,15.9,1746,937,-71,329
56,ACI,2020-11-24,0 days 15:58:19.265849,60609,15.91,15.9,2246,1137,329,-71
57,ACI,2020-11-24,0 days 15:59:32.265995,64274,15.92,15.91,2484,100,-2043,359
58,ADT,2020-11-24,0 days 15:59:16.267967,164877,8.17,8.16,7135,8505,30133,-9504
59,ADT,2020-11-24,0 days 15:59:17.268088,160410,8.17,8.16,7835,8505,-4467,30133
60,ADT,2020-11-24,0 days 15:59:25.267393,164877,8.17,8.16,8919,9259,29904,-4467
61,ADT,2020-11-24,0 days 15:59:26.267687,162881,8.17,8.16,9027,10759,-1996,29904
62,ADT,2020-11-24,0 days 15:59:40.269107,164877,8.17,8.16,10927,11718,2853,-1574
63,ADT,2020-11-24,0 days 15:59:41.267483,164430,8.17,8.16,13153,6625,-447,2853
64,AEE,2020-11-24,0 days 15:56:20.267057,114314,79.36,79.31,100,2815,-471,169
65,AEE,2020-11-24,0 days 15:56:21.267360,114185,79.36,79.32,285,2515,129,-471
66,AEE,2020-11-24,0 days 15:56:49.269125,116014,79.23,79.2,482,1045,-183,354
67,AEE,2020-11-24,0 days 15:56:50.269111,115797,79.21,79.17,382,1145,217,-183
68,AEE,2020-11-24,0 days 15:57:02.268718,116114,79.18,79.17,931,849,-83,217
69,AEE,2020-11-24,0 days 15:57:03.269097,115897,79.16,79.14,666,100,217,-83
70,AEE,2020-11-24,0 days 15:57:17.263147,116914,79.25,79.21,413,1300,-283,417
71,AEE,2020-11-24,0 days 15:57:18.263757,116597,79.2,79.18,100,1600,317,-283
72,AEE,2020-11-24,0 days 15:57:34.265099,117015,79.26,79.24,100,1792,-482,318
73,AEE,2020-11-24,0 days 15:57:35.264991,116159,79.25,79.23,310,1992,856,-482
