,Symbol,Timestamp,TIME,iPaired,Ask_P,Bid_P,Ask_S,Bid_S,iShares,PreviShares
0,AA,2020-11-03,0 days 15:58:35.244814,195407,13.87,13.86,3300,2074,-2892,2059
1,AA,2020-11-03,0 days 15:59:01.245870,194758,13.86,13.85,2300,4593,764,-2214
2,AA,2020-11-03,0 days 15:59:06.246028,190234,13.85,13.84,2400,3917,-2409,728
3,ABBV,2020-11-03,0 days 15:55:00.106165,317778,88.43,88.42,200,300,27807,-13934
4,ABBV,2020-11-03,0 days 15:58:15.113566,376489,88.26,88.24,500,800,-31049,6310
5,ABBV,2020-11-03,0 days 15:59:15.114056,390315,88.01,87.99,828,300,6866,-3128
6,ABBV,2020-11-03,0 days 15:59:24.114721,397181,88.01,87.99,200,100,-78,1388
7,ABR,2020-11-03,0 days 15:55:33.099935,60580,12.68,12.67,2920,327,641,-559
8,ABR,2020-11-03,0 days 15:55:56.100517,62320,12.66,12.65,900,844,-1193,1520
9,ABR,2020-11-03,0 days 15:57:10.102522,65475,12.66,12.65,814,940,2250,-2750
10,ABR,2020-11-03,0 days 15:59:04.105367,62942,12.64,12.63,755,300,-2703,1922
11,ABT,2020-11-03,0 days 15:59:06.253037,469193,109.59,109.53,200,1002,774,-10337
12,ABT,2020-11-03,0 days 15:59:07.253541,462586,109.6,109.57,100,100,-7618,774
13,ABT,2020-11-03,0 days 15:59:08.254525,469193,109.58,109.54,200,100,793,-7618
14,ACI,2020-11-03,0 days 15:59:15.253041,49700,15.26,15.25,1000,951,-1048,1831
15,ACI,2020-11-03,0 days 15:59:40.252948,49900,15.25,15.22,1200,200,-4929,1724
16,ACI,2020-11-03,0 days 15:59:41.252550,48092,15.23,15.21,258,100,1808,-4929
17,ACI,2020-11-03,0 days 15:59:42.252766,49900,15.25,15.21,1200,300,-5639,1808
18,ACI,2020-11-03,0 days 15:59:45.255656,48092,15.25,15.21,2000,1100,1808,-5639
19,ACN,2020-11-03,0 days 15:59:06.259432,167179,225.72,225.56,100,567,1180,-435
20,AEO,2020-11-03,0 days 15:57:37.294083,211697,14.94,14.93,1803,4360,-923,77
21,AEO,2020-11-03,0 days 15:58:54.297197,210898,14.88,14.87,3776,1200,248,-50
22,AEO,2020-11-03,0 days 15:59:09.298072,211446,14.87,14.86,4165,1879,-9968,548
23,AEO,2020-11-03,0 days 15:59:15.298491,209018,14.87,14.86,2345,4322,2428,-9968
24,AEO,2020-11-03,0 days 15:59:34.297874,211146,14.87,14.86,1391,2804,-365,828
25,AES,2020-11-03,0 days 15:59:15.255780,500444,20.29,20.28,7801,4100,-141294,13816
26,AFL,2020-11-03,0 days 15:59:48.243764,787491,36.31,36.3,1000,100,-14041,9225
27,AG,2020-11-03,0 days 15:59:46.257949,76292,11.1,11.09,9729,5130,5521,-2899
28,AGI,2020-11-03,0 days 15:59:43.111334,158057,9.39,9.38,10858,16656,-1917,211
29,AIV,2020-11-03,0 days 15:59:44.104911,392258,26.93,26.92,800,200,2301,-1699
30,AIV,2020-11-03,0 days 15:59:47.105652,394112,26.96,26.93,400,1000,10563,-3752
31,ALLY,2020-11-03,0 days 15:57:37.294097,114065,28.66,28.65,3628,2198,-1549,51
32,ALLY,2020-11-03,0 days 15:59:01.297694,96705,28.54,28.52,3700,1100,23234,-12125
33,ALLY,2020-11-03,0 days 15:59:24.297517,123496,28.53,28.52,2748,968,-24914,20790
34,AM,2020-11-03,0 days 15:59:26.246149,667947,5.53,5.52,8118,3760,40387,-3331
35,AMH,2020-11-03,0 days 15:59:36.236768,183328,28.71,28.7,1200,1100,-2201,1241
36,AMWL,2020-11-03,0 days 15:59:46.235973,30900,26.0,25.98,100,100,-2493,1642
37,ANTM,2020-11-03,0 days 15:59:28.252040,70144,293.09,292.96,100,100,111,-8674
38,ANTM,2020-11-03,0 days 15:59:29.251816,68055,293.3,293.0,200,200,-9089,111
39,AON,2020-11-03,0 days 15:57:33.293703,94731,180.11,180.04,100,349,1794,-406
40,APLE,2020-11-03,0 days 15:55:00.098331,41667,10.8,10.79,5185,1699,10032,-1951
41,APTV,2020-11-03,0 days 15:59:08.247312,93930,101.92,101.81,500,100,-6803,3056
42,ATI,2020-11-03,0 days 15:59:33.297647,91762,10.03,10.02,1300,4895,596,-1951
43,AU,2020-11-03,0 days 15:55:00.253322,44363,25.41,25.4,3754,1600,7087,-504
44,AU,2020-11-03,0 days 15:59:30.260038,56475,25.43,25.42,500,3279,331,-727
45,AU,2020-11-03,0 days 15:59:40.257648,56806,25.43,25.42,726,2699,-301,331
46,AUY,2020-11-03,0 days 15:58:50.246196,155324,5.71,5.7,340190,227687,-2606,12596
47,AUY,2020-11-03,0 days 15:58:57.245544,157930,5.71,5.7,381290,225119,1358,-2606
48,AUY,2020-11-03,0 days 15:59:12.244339,159488,5.71,5.7,314480,237570,-11765,2535
49,AVTR,2020-11-03,0 days 15:58:14.231842,119739,23.75,23.74,50986,7118,-5539,14974
50,AVTR,2020-11-03,0 days 15:58:49.233152,125205,23.75,23.74,48757,4143,3834,-756
51,AVTR,2020-11-03,0 days 15:59:48.235549,195842,23.75,23.74,7281,1504,-4120,3885
52,AVYA,2020-11-03,0 days 15:59:46.235815,106526,17.23,17.21,612,100,-115,2528
53,AXP,2020-11-03,0 days 15:59:15.103673,315494,96.17,96.15,100,100,20469,-10989
54,AXP,2020-11-03,0 days 15:59:41.104904,324309,96.31,96.28,100,200,-31066,9714
55,AXP,2020-11-03,0 days 15:59:59.107885,319900,96.3,96.27,100,100,13349,-28128
56,AXP,2020-11-03,0 days 16:00:00.146663,330339,96.3,96.2,100,100,-25036,13349
57,BA,2020-11-03,0 days 15:55:00.290823,170193,154.71,154.7,400,100,-454,9573
58,BA,2020-11-03,0 days 15:57:36.293661,172384,154.2,154.18,244,466,683,-617
59,BA,2020-11-03,0 days 15:58:59.297236,183262,154.08,154.05,200,300,-29786,14416
60,BAM,2020-11-03,0 days 15:55:00.236690,15715,32.12,32.11,100,3500,-16443,265
61,BAX,2020-11-03,0 days 15:55:00.244977,147173,77.62,77.59,100,103,-12415,7721
62,BBVA,2020-11-03,0 days 15:58:01.232249,17728,3.07,3.06,302481,86781,-645,155
63,BBVA,2020-11-03,0 days 15:58:09.232123,18373,3.07,3.06,430581,129663,155,-645
64,BBVA,2020-11-03,0 days 15:58:13.232698,18528,3.07,3.06,431281,127463,-345,155
65,BBVA,2020-11-03,0 days 15:59:02.234945,19573,3.07,3.06,427569,120259,3087,-1045
66,BHC,2020-11-03,0 days 15:59:10.116333,112828,16.32,16.31,1455,1800,3034,-566
67,BHC,2020-11-03,0 days 15:59:36.114712,115862,16.32,16.31,1162,600,-1216,3034
68,BK,2020-11-03,0 days 15:55:00.105687,291195,36.22,36.21,5007,222,-117917,21196
69,BKR,2020-11-03,0 days 15:55:00.098331,375130,15.98,15.97,2275,5103,-103213,151073
70,BKR,2020-11-03,0 days 15:59:22.103921,511577,15.89,15.88,3100,7400,31741,-8189
71,BKR,2020-11-03,0 days 15:59:30.106463,530406,15.9,15.89,4293,1862,-8422,11875
72,BKR,2020-11-03,0 days 15:59:37.104609,538828,15.9,15.89,3080,2800,7609,-8422
73,BLL,2020-11-03,0 days 15:59:18.251877,142038,93.67,93.56,200,496,-2940,323
74,BMY,2020-11-03,0 days 15:55:00.290175,723634,61.6,61.59,1818,200,12644,-18261
75,BMY,2020-11-03,0 days 15:55:54.290696,742346,61.48,61.47,600,1873,-16,8136
76,BMY,2020-11-03,0 days 15:56:21.290980,757257,61.41,61.4,2989,1900,23107,-11815
