,Symbol,Timestamp,TIME,iPaired,Ask_P,Bid_P,Ask_S,Bid_S,iShares,PreviShares
0,A,2020-03-05,0 days 15:55:39.264543,224902,80.25,80.22,659,5,-7747,3128
1,A,2020-03-05,0 days 15:55:40.267358,222749,80.24,80.2,685,200,2153,-7747
2,A,2020-03-05,0 days 15:56:59.457204,226436,80.25,80.22,502,205,-888,782
3,A,2020-03-05,0 days 15:57:00.460340,230424,80.24,80.22,100,206,2242,-888
4,A,2020-03-05,0 days 15:57:39.555490,238665,80.49,80.45,400,1159,1392,-608
5,A,2020-03-05,0 days 15:57:40.557532,240057,80.47,80.44,422,248,-108,1392
6,A,2020-03-05,0 days 15:57:41.559695,239465,80.47,80.44,222,350,592,-108
7,A,2020-03-05,0 days 15:57:42.562639,240057,80.47,80.44,122,450,-1408,592
8,A,2020-03-05,0 days 15:57:43.564640,239165,80.49,80.44,500,750,892,-1408
9,A,2020-03-05,0 days 15:57:54.591346,240057,80.47,80.44,200,1070,-1008,1192
10,A,2020-03-05,0 days 15:57:55.593752,239865,80.5,80.47,1126,620,192,-1008
11,A,2020-03-05,0 days 15:57:57.598220,240057,80.5,80.47,780,1520,-1108,192
12,A,2020-03-05,0 days 15:57:59.603586,238865,80.48,80.46,913,200,1192,-208
13,A,2020-03-05,0 days 15:58:20.654194,238966,80.5,80.49,432,1060,1128,-185
14,A,2020-03-05,0 days 15:59:15.788732,244409,80.5,80.49,996,1575,-5038,1189
15,A,2020-03-05,0 days 15:59:19.798316,250907,80.5,80.49,588,1804,147,-5304
16,A,2020-03-05,0 days 15:59:27.817832,251954,80.5,80.48,675,302,-313,178
17,A,2020-03-05,0 days 15:59:38.844751,258876,80.5,80.49,659,338,1551,-953
18,AA,2020-03-05,0 days 15:55:00.271469,203295,11.87,11.86,3876,5092,1145,-3144
19,AA,2020-03-05,0 days 15:56:57.554958,208376,11.85,11.84,7981,8903,-10813,1387
20,AA,2020-03-05,0 days 15:56:58.556755,206289,11.85,11.84,8081,7765,2087,-10813
21,AA,2020-03-05,0 days 15:57:56.698645,211391,11.86,11.85,4412,5974,157,-6543
22,AA,2020-03-05,0 days 15:58:12.737550,210448,11.87,11.86,1400,7370,-153,1647
23,AA,2020-03-05,0 days 15:59:06.869673,227583,11.89,11.88,4800,7167,-2769,882
24,AA,2020-03-05,0 days 15:59:13.887198,230024,11.88,11.87,9052,10012,-2918,1282
25,AA,2020-03-05,0 days 15:59:15.893464,210116,11.89,11.88,1900,7680,262,-2918
26,AA,2020-03-05,0 days 15:59:16.894708,209878,11.9,11.89,24712,5510,-238,262
27,AA,2020-03-05,0 days 15:59:22.909687,264519,11.88,11.87,5742,8432,-4452,3498
28,AA,2020-03-05,0 days 15:59:33.936822,272389,11.87,11.86,3560,6110,4521,-1379
29,AA,2020-03-05,0 days 15:59:35.942918,269078,11.9,11.89,26178,5563,-9004,2528
30,ABB,2020-03-05,0 days 15:55:05.170779,30671,21.35,21.34,4703,8400,746,-254
31,ABB,2020-03-05,0 days 15:58:49.714064,31649,21.36,21.35,2200,10283,-94,492
32,ABB,2020-03-05,0 days 15:58:50.717350,30743,21.36,21.35,1500,12183,906,-94
33,ABB,2020-03-05,0 days 15:58:52.721160,31649,21.36,21.35,800,12743,-994,406
34,ABB,2020-03-05,0 days 15:58:53.723696,28943,21.36,21.35,1400,12343,2706,-994
35,ABB,2020-03-05,0 days 15:59:01.746552,31649,21.37,21.36,310,12754,-1994,2706
36,ABB,2020-03-05,0 days 15:59:02.746800,31543,21.37,21.36,310,14034,106,-1994
37,ABB,2020-03-05,0 days 15:59:27.808366,35049,21.37,21.36,7529,7542,-384,816
38,ABBV,2020-03-05,0 days 15:50:40.544253,821965,90.7,90.67,50,400,-718,1752
39,ABBV,2020-03-05,0 days 15:55:00.170725,1010977,90.41,90.4,400,111,-2494,3581
40,ABBV,2020-03-05,0 days 15:55:01.166781,1008971,90.42,90.4,800,422,15489,-2494
41,ABBV,2020-03-05,0 days 15:55:37.255048,1059667,90.25,90.23,1078,500,-590,6701
42,ABBV,2020-03-05,0 days 15:55:38.257958,1054257,90.22,90.21,551,300,7027,-590
43,ABBV,2020-03-05,0 days 15:57:33.534694,1109443,90.51,90.5,478,318,-21999,1
44,ABBV,2020-03-05,0 days 15:57:35.540128,1103142,90.57,90.54,500,400,5535,-4231
45,ABBV,2020-03-05,0 days 15:57:39.549363,1105546,90.63,90.62,295,650,2068,-3628
46,ABBV,2020-03-05,0 days 15:57:41.554437,1107614,90.66,90.64,9586,200,-8032,2068
47,ABBV,2020-03-05,0 days 15:57:43.559645,1106227,90.66,90.64,8820,1000,1387,-8213
48,ABBV,2020-03-05,0 days 15:57:45.564053,1107614,90.65,90.63,900,1221,-514,186
49,ABBV,2020-03-05,0 days 15:57:46.566599,1104028,90.61,90.59,200,100,4118,-514
50,ABBV,2020-03-05,0 days 15:57:48.571279,1108146,90.6,90.57,300,483,-2982,5318
51,ABBV,2020-03-05,0 days 15:57:49.573291,1093928,90.59,90.57,200,501,14218,-2982
52,ABBV,2020-03-05,0 days 15:57:50.576642,1108146,90.61,90.6,300,202,-14982,14218
53,ABBV,2020-03-05,0 days 15:57:51.579044,1107628,90.61,90.6,1000,214,518,-14982
54,ABBV,2020-03-05,0 days 15:58:00.606469,1102247,90.59,90.58,1300,200,10999,-5933
55,ABBV,2020-03-05,0 days 15:58:03.607522,1107614,90.64,90.6,300,1328,-11109,423
56,ABBV,2020-03-05,0 days 15:58:05.613536,1097923,90.57,90.55,100,100,11323,-209
57,ABBV,2020-03-05,0 days 15:58:12.630455,1109423,90.65,90.64,400,567,86,-31614
58,ABBV,2020-03-05,0 days 15:58:16.639165,1109509,90.63,90.61,343,100,-10414,11718
59,ABBV,2020-03-05,0 days 15:58:17.642004,1109423,90.66,90.64,1,204,86,-10414
60,ABBV,2020-03-05,0 days 15:58:18.647015,1108656,90.69,90.68,200,1,-15184,86
61,ABBV,2020-03-05,0 days 15:58:22.654128,1123340,90.69,90.67,80,562,14635,-12365
62,ABBV,2020-03-05,0 days 15:58:23.656575,1122475,90.74,90.71,6200,301,-19165,14635
63,ABBV,2020-03-05,0 days 15:58:26.663278,1135815,90.72,90.68,2600,371,3360,-3940
