,Symbol,Timestamp,TIME,iPaired,Ask_P,Bid_P,Ask_S,Bid_S,iShares,PreviShares
0,AA,2020-07-01,0 days 15:59:23.916026,623868,10.95,10.94,13188,25965,-1934,7066
1,AA,2020-07-01,0 days 15:59:43.962973,625134,10.95,10.94,18408,28886,-668,3532
2,ABB,2020-07-01,0 days 15:59:03.714962,35201,23.24,23.23,17748,31203,-373,3127
3,ABB,2020-07-01,0 days 15:59:05.720029,30603,23.24,23.23,15171,31797,4598,-2602
4,ABB,2020-07-01,0 days 15:59:07.725077,35201,23.24,23.23,17448,30903,-3402,1098
5,ABB,2020-07-01,0 days 15:59:08.728778,30503,23.24,23.23,17601,31796,4698,-3402
6,ABBV,2020-07-01,0 days 15:59:15.394101,780182,99.24,99.23,1551,777,-1020,11296
7,ABBV,2020-07-01,0 days 15:59:22.409584,797721,99.08,99.06,641,726,-129,71
8,ABBV,2020-07-01,0 days 15:59:25.417076,797850,99.1,99.08,807,506,271,-129
9,ABBV,2020-07-01,0 days 15:59:27.422399,793221,99.15,99.12,558,324,-5555,271
10,ABBV,2020-07-01,0 days 15:59:28.424392,798054,99.15,99.13,948,220,7414,-5555
11,ABBV,2020-07-01,0 days 15:59:40.454111,798138,99.16,99.13,573,1515,7330,-4987
12,ABBV,2020-07-01,0 days 15:59:48.473571,808930,99.14,99.12,900,401,-174,4867
13,ABBV,2020-07-01,0 days 15:59:50.479115,802771,99.14,99.12,700,1534,6159,-1954
14,ABEV,2020-07-01,0 days 15:59:07.164876,86604,2.73,2.72,879933,405733,17111,-5921
15,ABEV,2020-07-01,0 days 15:59:36.234980,145554,2.73,2.72,531193,837834,-45578,54322
16,ABEV,2020-07-01,0 days 15:59:37.237390,142432,2.73,2.72,531193,835234,3122,-45578
17,ABT,2020-07-01,0 days 15:57:50.979695,418402,91.65,91.64,353,3438,-1612,5588
18,ABT,2020-07-01,0 days 15:57:51.981248,412014,91.65,91.64,953,1225,6388,-1612
19,ABT,2020-07-01,0 days 15:58:59.144229,407222,91.67,91.66,600,641,11148,-5154
20,ABT,2020-07-01,0 days 15:59:09.169759,428196,91.64,91.63,900,600,-2745,2310
21,ABT,2020-07-01,0 days 15:59:10.172470,424924,91.64,91.63,501,200,3272,-2745
22,ABT,2020-07-01,0 days 15:59:17.188458,425767,91.66,91.64,814,1016,2429,-68
23,ABT,2020-07-01,0 days 15:59:22.200682,428196,91.63,91.61,916,860,-1313,505
24,ABT,2020-07-01,0 days 15:59:23.203403,425298,91.61,91.59,1104,100,7418,-1313
25,ABT,2020-07-01,0 days 15:59:32.225362,433316,91.59,91.57,1174,882,-11146,6219
26,ABT,2020-07-01,0 days 15:59:33.229155,429862,91.59,91.57,2381,432,3454,-11146
27,ABT,2020-07-01,0 days 15:59:44.256128,427437,91.65,91.63,100,509,759,-3841
28,ABT,2020-07-01,0 days 15:59:50.274451,425808,91.65,91.63,325,1300,2388,-1212
29,ACI,2020-07-01,0 days 15:55:50.690326,30616,15.76,15.75,900,9807,1074,-3757
30,ACI,2020-07-01,0 days 15:58:50.122605,29990,15.77,15.76,12794,7400,-3726,5574
31,ACI,2020-07-01,0 days 15:58:51.125294,29316,15.77,15.76,12794,7500,674,-3726
32,ACN,2020-07-01,0 days 15:55:00.127400,216233,214.6,214.54,118,287,-57283,13981
33,ACN,2020-07-01,0 days 15:59:09.738344,279853,214.24,214.19,400,140,29602,-18083
34,ACN,2020-07-01,0 days 15:59:10.732333,267411,214.45,214.37,100,1001,-12442,29602
35,ACN,2020-07-01,0 days 15:59:14.742220,279861,214.46,214.33,278,925,8883,-3
36,ACN,2020-07-01,0 days 15:59:34.789740,282864,214.72,214.64,604,425,-727,486
37,ACN,2020-07-01,0 days 15:59:35.792451,283591,214.72,214.62,904,719,673,-727
38,ACN,2020-07-01,0 days 15:59:41.807449,283364,214.72,214.62,100,325,-227,586
39,ACN,2020-07-01,0 days 15:59:45.817207,284442,214.55,214.44,455,125,-2942,686
40,ACN,2020-07-01,0 days 15:59:46.818790,287384,214.52,214.33,125,100,1458,-2942
41,ADM,2020-07-01,0 days 15:59:08.728915,244498,39.38,39.37,2459,2000,-5098,1630
42,ADM,2020-07-01,0 days 15:59:29.777515,263113,39.39,39.38,1700,1278,1106,-445
43,ADM,2020-07-01,0 days 15:59:38.799582,265819,39.39,39.38,1417,3820,-1894,806
44,ADM,2020-07-01,0 days 15:59:42.809232,261713,39.4,39.39,1915,2630,718,-2545
45,ADM,2020-07-01,0 days 15:59:46.819081,268530,39.39,39.38,4643,596,-124,4497
46,ADT,2020-07-01,0 days 15:55:43.678077,52141,7.92,7.91,8012,12284,1195,-529
47,ADT,2020-07-01,0 days 15:55:44.675257,48336,7.92,7.91,6912,11784,-3805,1195
48,ADT,2020-07-01,0 days 15:56:10.737790,52141,7.92,7.91,7763,7841,2584,-801
49,ADT,2020-07-01,0 days 15:56:11.739831,48725,7.92,7.91,8976,8341,-3416,2584
50,ADT,2020-07-01,0 days 15:57:37.948128,52221,7.92,7.91,24278,9845,2320,-776
51,ADT,2020-07-01,0 days 15:57:38.950106,48741,7.92,7.91,24678,9093,-3480,2320
52,ADT,2020-07-01,0 days 15:57:46.968624,55572,7.92,7.91,11498,9561,1769,-3480
53,ADT,2020-07-01,0 days 15:57:47.971171,54841,7.92,7.91,24204,9161,-731,1769
54,ADT,2020-07-01,0 days 15:59:01.150133,55672,7.92,7.91,11940,9240,4019,-5381
55,ADT,2020-07-01,0 days 15:59:02.152396,55191,7.92,7.91,12146,9840,-481,4019
56,ADT,2020-07-01,0 days 15:59:06.162455,57206,7.92,7.91,10599,10840,3964,-980
57,ADT,2020-07-01,0 days 15:59:07.165017,56970,7.92,7.91,10366,11140,-236,3964
58,ADT,2020-07-01,0 days 15:59:36.235092,57717,7.92,7.91,12815,16236,558,-1042
59,ADT,2020-07-01,0 days 15:59:37.237496,57675,7.92,7.91,11114,15956,-42,558
60,ADT,2020-07-01,0 days 15:59:39.243604,57717,7.92,7.91,10031,16027,1258,-42
61,ADT,2020-07-01,0 days 15:59:40.246184,57575,7.92,7.91,10296,15727,-142,1258
62,AEG,2020-07-01,0 days 15:59:36.772022,8825,2.93,2.92,216696,254062,3318,-4082
63,AEG,2020-07-01,0 days 15:59:37.772849,8543,2.93,2.92,203100,255362,-282,3318
64,AEO,2020-07-01,0 days 15:57:04.516423,257524,10.84,10.83,11785,9139,573,-7197
65,AEO,2020-07-01,0 days 15:57:05.519463,241283,10.86,10.85,6800,4116,-17640,573
66,AEO,2020-07-01,0 days 15:59:06.812304,257923,10.84,10.83,13730,10203,16661,-8657
