,Symbol,Timestamp,TIME,iPaired,Ask_P,Bid_P,Ask_S,Bid_S,iShares,PreviShares
0,A,2020-11-10,0 days 15:59:45.247057,165445,110.24,110.16,100,100,-750,2953
1,A,2020-11-10,0 days 15:59:48.245929,165295,110.18,110.15,100,200,150,-350
2,A,2020-11-10,0 days 15:59:53.245609,165445,110.27,110.14,100,100,-2750,50
3,AA,2020-11-10,0 days 15:58:04.258393,167335,15.96,15.95,4453,5524,7220,-2380
4,ABB,2020-11-10,0 days 15:56:37.258718,11304,27.07,27.06,9181,13893,1409,-584
5,ABB,2020-11-10,0 days 15:57:18.259254,12713,27.08,27.07,13024,10847,-391,1409
6,ABB,2020-11-10,0 days 15:58:04.260106,13104,27.08,27.07,2600,18857,9,-91
7,ABB,2020-11-10,0 days 15:58:12.260706,13072,27.09,27.08,13700,17848,-232,68
8,ABB,2020-11-10,0 days 15:59:36.259417,14399,27.07,27.06,25128,10807,-1605,1895
9,ABB,2020-11-10,0 days 15:59:37.259135,14304,27.07,27.06,26328,11207,95,-1605
10,ABBV,2020-11-10,0 days 15:59:50.146250,1217181,98.81,98.78,100,300,25635,-9104
11,ABBV,2020-11-10,0 days 15:59:51.142002,1242316,98.82,98.79,700,400,-25483,25635
12,ABEV,2020-11-10,0 days 15:59:51.291231,112309,2.87,2.86,601060,956278,-11062,5538
13,ABT,2020-11-10,0 days 15:56:32.292846,402207,110.78,110.73,1109,300,-1196,5050
14,ABT,2020-11-10,0 days 15:56:42.293678,401991,110.77,110.73,1185,400,216,-656
15,ABT,2020-11-10,0 days 15:56:43.293522,402207,110.8,110.75,202,600,-656,216
16,ABT,2020-11-10,0 days 15:56:47.293122,401991,110.78,110.75,300,200,216,-656
17,ABT,2020-11-10,0 days 15:56:51.293371,402207,110.77,110.74,400,155,-656,216
18,ABT,2020-11-10,0 days 15:56:52.294691,401991,110.77,110.73,500,500,216,-656
19,ABT,2020-11-10,0 days 15:56:54.294485,402207,110.77,110.73,1105,420,-656,216
20,ABT,2020-11-10,0 days 15:56:55.293484,401991,110.71,110.68,500,205,216,-656
21,ABT,2020-11-10,0 days 15:56:58.293104,402207,110.77,110.72,1015,100,-656,216
22,ABT,2020-11-10,0 days 15:57:08.295993,401667,110.72,110.69,2088,401,540,-332
23,ABT,2020-11-10,0 days 15:59:09.297528,446030,110.76,110.71,100,300,-957,24022
24,ACC,2020-11-10,0 days 15:55:00.242398,141365,40.99,40.94,400,100,-4028,3605
25,ACC,2020-11-10,0 days 15:56:58.245747,147700,40.97,40.94,1462,1080,215,-485
26,ACC,2020-11-10,0 days 15:57:06.246400,142615,40.97,40.95,1073,259,-5085,2615
27,ACC,2020-11-10,0 days 15:57:33.245689,147700,40.97,40.96,2001,100,374,-4126
28,ACC,2020-11-10,0 days 15:57:34.246154,143074,40.97,40.96,1301,100,-4626,374
