,Symbol,Timestamp,TIME,iPaired,Ask_P,Bid_P,Ask_S,Bid_S,iShares,PreviShares
0,AES,2020-04-20,0 days 15:59:49.223172,733005,12.73,12.72,7531,8505,-3217,10283
1,AES,2020-04-20,0 days 15:59:51.229545,736222,12.73,12.72,10485,1700,727,-3217
2,ALL,2020-04-20,0 days 15:57:31.899839,651185,102.97,102.92,200,170,-2244,12465
3,ALL,2020-04-20,0 days 15:59:31.182938,643883,102.8,102.79,428,90,6298,-6211
4,AMCR,2020-04-20,0 days 15:50:15.882387,385035,8.66,8.65,9584,2700,55512,-51988
5,APH,2020-04-20,0 days 15:59:55.238009,120549,81.31,81.2,259,500,-27273,9448
6,APH,2020-04-20,0 days 15:59:58.244742,110297,81.31,81.21,1100,552,11006,-27273
7,APY,2020-04-20,0 days 15:58:09.970695,60980,7.3,7.28,153,4676,-5019,6228
8,APY,2020-04-20,0 days 15:58:10.973699,54852,7.31,7.3,500,545,6128,-5019
9,APY,2020-04-20,0 days 15:59:42.188824,60980,7.33,7.31,1156,3584,-6155,6128
10,ARMK,2020-04-20,0 days 15:50:18.881055,89650,20.51,20.49,400,600,10329,-84138
11,ARMK,2020-04-20,0 days 15:50:22.889225,102002,20.52,20.51,700,400,-84138,10329
12,ARMK,2020-04-20,0 days 15:50:45.943022,89650,20.49,20.46,400,600,10329,-84138
13,ARMK,2020-04-20,0 days 15:52:59.261487,89650,20.49,20.48,340,355,11129,-83338
14,ARMK,2020-04-20,0 days 15:57:18.881410,89650,20.49,20.48,1645,600,29202,-70138
15,ARMK,2020-04-20,0 days 15:57:41.935022,89650,20.49,20.48,300,863,32402,-62065
16,ARMK,2020-04-20,0 days 15:59:38.212641,89650,20.5,20.49,2700,4882,34702,-59765
17,ARMK,2020-04-20,0 days 15:59:49.236720,126375,20.51,20.5,805,200,-59765,34702
18,ARMK,2020-04-20,0 days 15:59:57.255993,89650,20.51,20.49,542,4492,40928,-54139
19,CAT,2020-04-20,0 days 15:56:07.697804,667507,114.95,114.91,632,868,-86,39
20,CHAP,2020-04-20,0 days 15:55:49.680227,4029,0.24,0.23,703,26794,-993,1442
21,CHAP,2020-04-20,0 days 15:58:19.021942,2587,0.24,0.23,2700,31094,1442,-993
22,CHAP,2020-04-20,0 days 15:58:43.077279,4029,0.24,0.23,3700,38094,-993,1442
23,CHAP,2020-04-20,0 days 15:59:32.195402,2587,0.24,0.23,22879,37194,1442,-993
24,CLR,2020-04-20,0 days 15:52:27.209605,249740,10.8,10.79,1460,10,-8047,48388
25,CLR,2020-04-20,0 days 15:52:28.211742,200352,10.8,10.79,2511,1600,49388,-8047
26,CNC,2020-04-20,0 days 15:57:35.894996,446523,68.53,68.52,101,999,2705,-263
27,CNC,2020-04-20,0 days 15:57:50.931059,446523,68.55,68.53,593,27,2705,-359
28,CNP,2020-04-20,0 days 15:59:51.227316,677678,15.78,15.77,878,9578,-5063,12740
29,COTY,2020-04-20,0 days 15:59:15.126301,404803,5.69,5.68,10610,9887,-16274,38694
30,CVNA,2020-04-20,0 days 15:50:31.933423,258618,80.36,80.28,200,2,426,-4151
31,CVNA,2020-04-20,0 days 15:51:15.036359,258015,80.59,80.43,400,401,-2377,424
32,CVNA,2020-04-20,0 days 15:51:17.041805,258620,80.42,80.3,200,200,424,-2377
33,CVNA,2020-04-20,0 days 15:52:55.278778,258015,80.47,80.39,493,700,-2377,424
34,CVNA,2020-04-20,0 days 15:53:04.300218,258620,80.37,80.26,300,200,424,-2377
35,CVNA,2020-04-20,0 days 15:54:35.518179,258015,80.47,80.35,300,320,-1491,424
36,CVNA,2020-04-20,0 days 15:54:37.522279,258620,80.38,80.3,200,300,424,-1491
37,CVNA,2020-04-20,0 days 15:58:19.035108,258015,80.44,80.38,195,220,-1491,424
38,CVNA,2020-04-20,0 days 15:59:55.265465,258620,80.4,80.32,600,300,424,-1491
39,CVNA,2020-04-20,0 days 15:59:56.268265,258015,80.4,80.32,2074,317,-1491,424
40,CVNA,2020-04-20,0 days 15:59:57.270524,258620,80.4,80.3,2074,1005,424,-1491
41,CVS,2020-04-20,0 days 15:57:30.884904,2005552,62.42,62.41,101,748,-25660,34587
42,CVX,2020-04-20,0 days 15:59:54.218105,1987302,83.61,83.56,1000,500,7046,-14654
43,CVX,2020-04-20,0 days 15:59:55.219777,1976248,83.61,83.56,822,433,-11054,7046
44,CVX,2020-04-20,0 days 15:59:57.224689,1987302,83.54,83.52,1908,500,36409,-11054
45,DIS,2020-04-20,0 days 15:57:30.884954,655682,102.36,102.35,1244,4933,6672,-16829
46,DIS,2020-04-20,0 days 15:58:34.033953,654630,102.49,102.48,400,1379,-412,6389
47,EQT,2020-04-20,0 days 15:58:03.963267,1345832,15.65,15.64,1300,1100,-3004,23196
48,EQT,2020-04-20,0 days 15:58:04.965039,1336336,15.62,15.61,1850,2316,9496,-3004
49,EQT,2020-04-20,0 days 15:58:16.993196,1345832,15.64,15.63,300,1500,-3004,9496
50,FTCH,2020-04-20,0 days 15:50:03.868341,68014,11.78,11.77,290,1800,1535,-1923
51,FTCH,2020-04-20,0 days 15:50:31.934193,66491,11.81,11.8,700,900,-1123,1535
52,FTCH,2020-04-20,0 days 15:52:54.275266,67614,11.77,11.75,2355,1100,1935,-1123
53,GCI,2020-04-20,0 days 15:54:06.413053,26870,0.81,0.8,24100,700,34652,-363
54,GCI,2020-04-20,0 days 15:54:50.518599,61522,0.8,0.79,300,26025,-363,34652
55,GCI,2020-04-20,0 days 15:55:33.620930,61522,0.8,0.79,101,20425,-363,34652
