,Symbol,Timestamp,TIME,iPaired,Ask_P,Bid_P,Ask_S,Bid_S,iShares,PreviShares
0,A,2020-02-26,0 days 15:56:02.322478,240390,78.22,78.21,230,700,1113,-22787
1,A,2020-02-26,0 days 15:56:11.343726,232353,78.26,78.24,36,2294,-8037,863
2,A,2020-02-26,0 days 15:58:37.699589,248727,78.16,78.15,245,400,1634,-666
3,A,2020-02-26,0 days 15:58:38.702167,241561,78.16,78.15,220,900,-7166,1634
4,A,2020-02-26,0 days 15:58:43.714497,249094,78.15,78.14,904,687,1367,-6733
5,A,2020-02-26,0 days 15:58:44.717201,242661,78.14,78.13,604,1204,-6433,1367
6,A,2020-02-26,0 days 15:59:16.794579,242174,78.18,78.17,350,569,-7119,54881
7,A,2020-02-26,0 days 15:59:23.811406,249293,78.17,78.16,600,494,973,-327
8,A,2020-02-26,0 days 15:59:29.826695,249266,78.17,78.16,735,579,-537,463
9,AA,2020-02-26,0 days 15:58:29.726012,215497,14.14,14.13,20781,13129,97,-2963
10,AA,2020-02-26,0 days 15:58:37.745518,207894,14.14,14.13,20737,12696,-7603,3697
11,AA,2020-02-26,0 days 15:59:10.826253,215910,14.14,14.13,20833,20343,1877,-6416
12,AA,2020-02-26,0 days 15:59:14.836196,210814,14.14,14.13,21333,19146,-5096,1877
13,AA,2020-02-26,0 days 15:59:30.873439,228273,14.13,14.12,16308,18658,6475,-2225
14,AA,2020-02-26,0 days 15:59:31.876993,226048,14.13,14.12,20308,18458,-2225,6475
15,AA,2020-02-26,0 days 15:59:53.930001,237473,14.12,14.11,14894,4710,22482,-6851
16,ABB,2020-02-26,0 days 15:55:00.536678,61627,22.46,22.45,27887,2129,1662,-9052
17,ABB,2020-02-26,0 days 15:56:47.794682,63292,22.45,22.44,33344,3797,-714,836
18,ABB,2020-02-26,0 days 15:59:01.119632,73471,22.43,22.42,6908,28866,127,-9788
19,ABB,2020-02-26,0 days 15:59:03.123661,72298,22.43,22.42,6919,28766,-1013,127
20,ABB,2020-02-26,0 days 15:59:26.177467,78772,22.44,22.43,23455,15170,8940,-1113
21,ABB,2020-02-26,0 days 15:59:27.179693,75112,22.44,22.43,23461,15670,-3660,8940
22,ABB,2020-02-26,0 days 15:59:36.203357,78772,22.44,22.43,26313,19858,2940,-3660
23,ABB,2020-02-26,0 days 15:59:37.205665,78629,22.44,22.43,26113,19865,-143,2940
24,ABBV,2020-02-26,0 days 15:55:40.217190,1203262,88.57,88.55,2710,2216,621,-776
25,ABBV,2020-02-26,0 days 15:55:41.219811,1199283,88.56,88.55,1100,816,-3979,621
26,ABBV,2020-02-26,0 days 15:57:13.441044,1216853,88.53,88.51,4145,1319,4920,-83
27,ABBV,2020-02-26,0 days 15:57:14.450745,1213609,88.53,88.51,4305,1293,-3284,4920
28,ABBV,2020-02-26,0 days 15:57:35.497082,1266855,88.54,88.53,2671,400,3071,-7548
29,ABBV,2020-02-26,0 days 15:57:36.500680,1260062,88.52,88.51,700,525,-6793,3071
30,ABBV,2020-02-26,0 days 15:57:41.509925,1266855,88.52,88.51,2355,749,14307,-5793
31,ABBV,2020-02-26,0 days 15:57:46.521442,1276266,88.51,88.5,1312,625,-1989,1907
32,ABBV,2020-02-26,0 days 15:57:48.526734,1266855,88.49,88.47,928,402,14353,-5789
33,ABBV,2020-02-26,0 days 15:58:01.559740,1285169,88.5,88.49,100,900,-2786,2314
34,ABBV,2020-02-26,0 days 15:58:02.561754,1283455,88.47,88.46,187,700,1714,-2786
35,ABBV,2020-02-26,0 days 15:58:14.591022,1286755,88.46,88.45,672,100,1442,-654
36,ABBV,2020-02-26,0 days 15:58:38.648787,1299419,88.43,88.42,4445,1158,-837,3063
37,ABBV,2020-02-26,0 days 15:58:39.652107,1296756,88.43,88.42,5137,914,2663,-837
38,ABBV,2020-02-26,0 days 15:59:00.702705,1301030,88.4,88.39,4100,1504,-7393,15807
39,ABBV,2020-02-26,0 days 15:59:01.705101,1299148,88.39,88.38,597,634,2352,-7393
