,Symbol,Timestamp,TIME,iPaired,Ask_P,Bid_P,Ask_S,Bid_S,iShares,PreviShares
0,AA,2020-12-09,0 days 15:59:07.257756,261336,22.68,22.67,702,3400,-7108,12544
1,AA,2020-12-09,0 days 15:59:47.248113,260624,22.68,22.66,4690,5988,7864,-19312
2,AA,2020-12-09,0 days 15:59:48.249547,268488,22.67,22.66,300,3609,-7236,7864
3,AA,2020-12-09,0 days 15:59:50.251876,230824,22.67,22.66,3934,1400,37664,-7336
4,AAN,2020-12-09,0 days 15:55:00.233324,34661,17.34,17.32,1910,101,11580,-174
5,AAN,2020-12-09,0 days 15:59:46.236115,55358,17.34,17.32,200,300,-573,473
6,AAN,2020-12-09,0 days 15:59:48.235642,54431,17.34,17.29,665,300,927,-673
7,ABR,2020-12-09,0 days 15:58:59.235737,104294,14.1,14.09,1962,110,3779,-121
8,ABR,2020-12-09,0 days 15:59:00.237944,102973,14.1,14.09,1862,110,-1321,3779
9,ABR,2020-12-09,0 days 15:59:02.234902,103681,14.1,14.08,2547,1500,742,-708
10,ABR,2020-12-09,0 days 15:59:03.234930,102923,14.1,14.08,2047,1500,-994,742
11,ABR,2020-12-09,0 days 15:59:13.236490,103517,14.09,14.08,100,2200,-402,3998
12,ACB,2020-12-09,0 days 15:59:07.226713,56320,9.86,9.85,5656,697,-501,2309
13,ACB,2020-12-09,0 days 15:59:48.226408,54221,9.86,9.84,10535,6320,2099,-501
14,ACI,2020-12-09,0 days 15:59:07.280545,67350,14.89,14.88,1642,1795,1650,-1349
15,ACI,2020-12-09,0 days 15:59:08.281234,65100,14.89,14.88,1642,1795,-1850,1650
16,ACI,2020-12-09,0 days 15:59:33.280627,65550,14.88,14.87,1586,427,363,-212
17,ACI,2020-12-09,0 days 15:59:47.280175,64399,14.88,14.87,1041,100,-1151,1949
18,ADT,2020-12-09,0 days 15:57:01.275701,148153,8.65,8.64,3800,5600,216,-1924
19,ADT,2020-12-09,0 days 15:57:06.275547,146469,8.65,8.64,6857,3785,-684,216
20,ADT,2020-12-09,0 days 15:57:09.275806,147153,8.64,8.63,4320,6701,105,-684
21,ADT,2020-12-09,0 days 15:58:48.278753,157984,8.63,8.62,7794,6294,8332,-3068
22,ADT,2020-12-09,0 days 15:59:08.281370,170831,8.64,8.63,6283,10135,-753,9847
23,ADT,2020-12-09,0 days 15:59:40.282260,202422,8.64,8.63,4017,11249,928,-972
24,ADT,2020-12-09,0 days 15:59:47.280348,201750,8.64,8.63,1322,9804,-672,11328
25,AEL,2020-12-09,0 days 15:59:15.249631,373652,27.69,27.67,245,100,135178,-128037
26,AEL,2020-12-09,0 days 15:59:16.249267,383430,27.79,27.76,300,100,-15222,135178
27,AEL,2020-12-09,0 days 15:59:17.249229,398652,27.99,27.75,200,100,94,-15222
28,AEL,2020-12-09,0 days 15:59:50.249830,380542,27.73,27.71,100,302,-18993,9207
29,AEO,2020-12-09,0 days 15:55:00.291218,104931,19.61,19.6,1843,2700,9710,-49312
30,AEO,2020-12-09,0 days 15:55:01.290452,102741,19.61,19.6,2163,3009,-2190,9710
31,AEO,2020-12-09,0 days 15:55:52.292766,105138,19.62,19.61,729,4266,2422,-1050
32,AEO,2020-12-09,0 days 15:55:53.293058,103460,19.62,19.61,629,4589,-1678,2422
33,AEO,2020-12-09,0 days 15:56:39.294065,105138,19.6,19.59,1340,4089,1446,-2354
34,AEO,2020-12-09,0 days 15:56:40.293915,104184,19.61,19.6,2308,3606,-954,1446
35,AES,2020-12-09,0 days 15:57:39.253562,826959,20.87,20.86,5007,4019,638,-4462
36,AES,2020-12-09,0 days 15:57:40.254229,820297,20.87,20.86,3685,4019,-6662,638
37,AES,2020-12-09,0 days 15:57:43.254403,826959,20.87,20.86,1886,7341,32544,-5456
38,AES,2020-12-09,0 days 15:58:02.255491,826959,20.89,20.88,6633,3543,18144,-4056
39,AES,2020-12-09,0 days 15:58:03.255931,814024,20.89,20.88,6633,2943,-12935,18144
40,AES,2020-12-09,0 days 15:58:21.257489,839772,20.9,20.89,2731,7068,14135,-28265
41,AES,2020-12-09,0 days 15:58:22.256540,833907,20.91,20.9,3300,4363,-5865,14135
42,AES,2020-12-09,0 days 15:59:22.251099,899544,20.9,20.88,9629,5400,1365,-1835
43,AES,2020-12-09,0 days 15:59:25.251266,891509,20.89,20.88,6990,4259,-8035,2365
44,AES,2020-12-09,0 days 15:59:47.252057,905995,20.89,20.88,2453,10560,4197,-22467
45,AES,2020-12-09,0 days 15:59:50.257921,852371,20.88,20.87,9199,6200,-53524,12476
46,AFL,2020-12-09,0 days 15:55:00.214884,854554,45.21,45.2,1500,511,-460,64891
47,AFL,2020-12-09,0 days 15:55:51.218682,857066,45.24,45.23,500,2925,6349,-1258
48,AFL,2020-12-09,0 days 15:55:52.218956,856515,45.25,45.24,2610,557,-551,6349
49,AFL,2020-12-09,0 days 15:56:10.218221,857066,45.25,45.24,2113,417,31,-551
50,AFL,2020-12-09,0 days 15:56:11.217999,856597,45.25,45.24,1613,510,-469,31
51,AFL,2020-12-09,0 days 15:57:39.220661,883766,45.21,45.2,2111,600,2646,-1824
52,AFL,2020-12-09,0 days 15:57:40.220502,883112,45.21,45.2,1311,1900,-224,2646
53,AFL,2020-12-09,0 days 15:57:57.221732,884436,45.24,45.23,100,2001,9816,-1584
54,AFL,2020-12-09,0 days 15:57:58.221046,882852,45.25,45.23,2898,2100,-1584,9816
55,AFL,2020-12-09,0 days 15:58:00.222323,884436,45.25,45.23,2578,1900,4416,-1584
56,AFL,2020-12-09,0 days 15:58:01.222273,882852,45.25,45.24,2399,490,-1584,4416
57,AFL,2020-12-09,0 days 15:59:11.226267,898394,45.23,45.22,2070,109,-2259,7341
58,AFL,2020-12-09,0 days 15:59:12.226454,900653,45.23,45.22,1470,909,1987,-2259
59,AFL,2020-12-09,0 days 15:59:15.225078,898890,45.24,45.23,1570,900,-1763,197
60,AFL,2020-12-09,0 days 15:59:21.225048,900023,45.2,45.19,620,100,13967,-1563
61,AFL,2020-12-09,0 days 15:59:22.225590,899490,45.2,45.19,1261,600,-533,13967
62,AG,2020-12-09,0 days 15:59:46.252371,76742,10.89,10.88,28043,10640,-5380,2754
63,AG,2020-12-09,0 days 15:59:47.252242,74522,10.89,10.88,28743,7926,2220,-5380
64,AGI,2020-12-09,0 days 15:58:02.251241,64148,9.04,9.03,17060,26630,2332,-1468
65,AGI,2020-12-09,0 days 15:58:16.252757,52587,9.06,9.05,18066,38350,-4861,2803
66,AGI,2020-12-09,0 days 15:58:17.252543,51948,9.06,9.05,8666,44416,639,-4861
67,AGI,2020-12-09,0 days 15:59:06.253851,51389,9.08,9.07,100,61495,1198,-602
68,AGI,2020-12-09,0 days 15:59:12.255035,52587,9.09,9.07,21159,61404,-3970,4876
69,AGI,2020-12-09,0 days 15:59:17.251758,51957,9.08,9.07,28659,31807,1730,-3970
70,AHT,2020-12-09,0 days 15:58:59.298355,34744,3.57,3.56,900,2127,-7540,2843
71,AHT,2020-12-09,0 days 15:59:00.300524,33184,3.57,3.56,1118,2127,1560,-7540
