,Symbol,Timestamp,TIME,iPaired,Ask_P,Bid_P,Ask_S,Bid_S,iShares,PreviShares
0,ABBV,2020-10-16,0 days 15:55:05.237619,566385,86.23,86.22,1960,403,-456,132
1,ABBV,2020-10-16,0 days 15:58:07.244555,610110,86.2,86.18,1211,1800,7439,-4227
2,ABBV,2020-10-16,0 days 15:58:54.246256,609556,86.24,86.22,437,1701,-1236,2039
3,ABBV,2020-10-16,0 days 15:59:05.247715,607867,86.23,86.22,1125,709,480,-3254
4,ABBV,2020-10-16,0 days 15:59:24.241005,631444,86.27,86.25,400,301,-9600,1228
5,ABBV,2020-10-16,0 days 15:59:33.242462,633470,86.26,86.24,300,338,8795,-2315
6,ABBV,2020-10-16,0 days 15:59:46.243508,637207,86.28,86.26,800,381,2803,-4383
7,ABBV,2020-10-16,0 days 15:59:55.244781,639033,86.31,86.29,698,200,-1617,609
8,ABT,2020-10-16,0 days 15:55:00.236664,379132,109.85,109.83,2550,530,20029,-24774
9,ABT,2020-10-16,0 days 15:55:01.236216,375961,109.85,109.84,2805,100,-3171,20029
10,ABT,2020-10-16,0 days 15:55:37.239271,376411,109.84,109.82,400,329,-1202,1566
11,ABT,2020-10-16,0 days 15:55:44.240082,380811,109.82,109.8,624,239,1170,-662
12,ABT,2020-10-16,0 days 15:55:45.239572,377681,109.83,109.8,935,539,-3130,1170
13,ABT,2020-10-16,0 days 15:56:01.240114,367869,109.75,109.73,100,300,-1772,6128
14,ABT,2020-10-16,0 days 15:57:03.242689,373450,109.75,109.72,1183,300,359,-641
15,ABT,2020-10-16,0 days 15:57:04.243181,372209,109.75,109.72,1283,300,-1241,359
16,ABT,2020-10-16,0 days 15:57:56.245308,393197,109.78,109.77,386,510,62,-1156
17,ABT,2020-10-16,0 days 15:57:58.244951,385159,109.78,109.77,686,510,-6206,62
18,ABT,2020-10-16,0 days 15:58:02.245766,381555,109.76,109.75,784,400,2604,-3364
19,ABT,2020-10-16,0 days 15:58:03.246100,377959,109.76,109.75,680,501,-1586,2604
20,ABT,2020-10-16,0 days 15:59:21.246542,419776,109.78,109.74,738,100,586,-2599
21,ABT,2020-10-16,0 days 15:59:33.247974,423939,109.77,109.76,500,400,1010,-822
22,ABT,2020-10-16,0 days 15:59:34.247770,422149,109.77,109.76,400,733,-1790,1010
23,ACB,2020-10-16,0 days 15:59:07.251861,13559,4.04,4.03,32584,16499,-260,520
24,ACB,2020-10-16,0 days 15:59:36.249732,22535,4.04,4.03,59659,7913,7624,-8976
25,ACB,2020-10-16,0 days 15:59:37.249496,22059,4.04,4.03,36659,8013,-476,7624
26,ACI,2020-10-16,0 days 15:58:02.245855,50011,14.27,14.26,1700,3952,-680,1640
27,ACI,2020-10-16,0 days 15:58:03.246175,48091,14.27,14.26,1500,4309,1920,-680
28,ACI,2020-10-16,0 days 15:59:07.249163,52861,14.27,14.26,370,5268,-3328,856
29,ACI,2020-10-16,0 days 15:59:08.249846,52389,14.27,14.26,370,5368,472,-3328
30,ACI,2020-10-16,0 days 15:59:32.247650,52435,14.28,14.27,958,1775,426,-874
31,ACI,2020-10-16,0 days 15:59:46.247744,52861,14.28,14.26,1358,824,-1556,426
32,ACI,2020-10-16,0 days 15:59:57.246519,53017,14.28,14.25,3717,2800,1544,-256
33,ADM,2020-10-16,0 days 15:55:53.103987,312037,49.82,49.81,1200,685,-36704,8158
34,ADM,2020-10-16,0 days 15:55:54.103046,310679,49.82,49.81,1806,958,1358,-36704
35,ADM,2020-10-16,0 days 15:57:37.107727,312207,49.8,49.79,236,1919,-2713,687
36,ADM,2020-10-16,0 days 15:57:38.108142,311820,49.8,49.79,1337,718,387,-2713
37,ADM,2020-10-16,0 days 15:58:10.110277,309522,49.79,49.78,237,2409,-1201,3299
38,ADM,2020-10-16,0 days 15:59:19.114466,319085,49.8,49.79,3802,336,1310,-377
39,ADT,2020-10-16,0 days 15:59:08.250003,96140,7.95,7.94,9447,2212,3827,-2218
40,ADT,2020-10-16,0 days 15:59:09.249574,95267,7.95,7.94,8947,2652,-873,3827
41,ADT,2020-10-16,0 days 15:59:32.247717,95664,7.95,7.94,11500,2480,-476,4224
42,ADT,2020-10-16,0 days 15:59:44.248392,96140,7.95,7.94,10809,3593,3924,-476
43,AEO,2020-10-16,0 days 15:55:25.282305,223991,15.01,15.0,5818,4277,-4238,1262
44,AES,2020-10-16,0 days 15:56:20.104613,432317,19.93,19.92,13600,4035,-50663,11137
45,AES,2020-10-16,0 days 15:56:21.104463,427180,19.93,19.92,8536,4349,5137,-50663
46,AES,2020-10-16,0 days 15:56:26.104235,435831,19.93,19.92,5008,7027,-2296,8104
47,AES,2020-10-16,0 days 15:56:27.104947,431227,19.93,19.92,5108,6827,4604,-2296
48,AES,2020-10-16,0 days 15:57:34.106883,437097,19.94,19.93,8018,5978,-261,4039
49,AES,2020-10-16,0 days 15:57:36.107507,434158,19.94,19.93,8018,5275,2939,-261
50,AES,2020-10-16,0 days 15:57:39.107918,437097,19.94,19.93,8015,5827,-3861,6639
51,AES,2020-10-16,0 days 15:57:40.107874,434258,19.94,19.93,8515,6168,2839,-3861
52,AES,2020-10-16,0 days 15:57:41.107920,437097,19.94,19.93,8415,6268,-161,2839
53,AES,2020-10-16,0 days 15:57:42.107597,434658,19.94,19.93,8815,6068,2439,-161
54,AES,2020-10-16,0 days 15:58:02.109919,426744,19.94,19.93,10225,4971,-3514,839
55,AES,2020-10-16,0 days 15:58:22.110292,426744,19.92,19.91,12031,4074,-2831,4469
56,AES,2020-10-16,0 days 15:58:23.110293,425875,19.92,19.91,12031,3974,869,-2831
57,AES,2020-10-16,0 days 15:58:49.112020,426747,19.92,19.91,10459,4426,-328,772
58,AES,2020-10-16,0 days 15:59:30.119305,446502,19.91,19.9,7218,5591,-3940,1374
59,AFL,2020-10-16,0 days 15:57:38.246863,335875,37.21,37.2,1568,2358,365,-2935
60,AG,2020-10-16,0 days 15:55:05.101226,55645,10.51,10.5,43279,1569,3143,-757
61,AG,2020-10-16,0 days 15:59:08.113210,58855,10.51,10.5,16016,23839,-2608,410
62,AG,2020-10-16,0 days 15:59:09.115083,58572,10.51,10.5,13516,19739,283,-2608
63,AG,2020-10-16,0 days 15:59:39.115552,58272,10.51,10.5,14006,18498,583,-8117
64,AG,2020-10-16,0 days 15:59:46.115320,58855,10.51,10.5,10446,33281,-2541,1183
65,AG,2020-10-16,0 days 15:59:47.115591,58086,10.51,10.5,9046,33281,769,-2541
66,AIG,2020-10-16,0 days 15:59:47.115879,409591,30.31,30.3,4000,200,-663,15343
67,AIG,2020-10-16,0 days 15:59:48.116571,410624,30.31,30.3,3800,274,2097,-663
68,AIG,2020-10-16,0 days 15:59:50.119928,409405,30.31,30.3,3400,2211,-849,1581
69,AIG,2020-10-16,0 days 15:59:51.117482,411224,30.32,30.31,2100,2200,18879,-849
70,ALLY,2020-10-16,0 days 15:55:00.282346,180565,28.51,28.5,1015,3509,73,-41486
71,ALLY,2020-10-16,0 days 15:55:01.281554,226738,28.52,28.51,128,2614,-9827,73
72,ALLY,2020-10-16,0 days 15:59:07.291778,295307,28.51,28.5,2489,400,10405,-11988
73,ALLY,2020-10-16,0 days 15:59:34.291052,546295,28.64,28.63,2729,100,-4664,14654
74,ALLY,2020-10-16,0 days 15:59:35.290752,546459,28.61,28.6,1672,1100,1836,-4664
75,ALLY,2020-10-16,0 days 15:59:44.290895,490360,28.6,28.58,200,478,59043,-2004
76,AM,2020-10-16,0 days 15:59:31.237280,110400,6.44,6.43,6060,8130,-3390,1546
77,AM,2020-10-16,0 days 15:59:32.236068,107690,6.44,6.43,5760,8180,2710,-3390
78,AM,2020-10-16,0 days 15:59:39.235817,112400,6.44,6.43,6182,7670,-5490,4710
79,AM,2020-10-16,0 days 15:59:40.236269,110390,6.44,6.43,5144,13936,2010,-5490
80,AM,2020-10-16,0 days 15:59:46.237159,112400,6.44,6.43,5543,5100,-1490,2010
81,AM,2020-10-16,0 days 15:59:47.236133,109890,6.44,6.43,4590,8092,2510,-1490
