,Symbol,Timestamp,TIME,iPaired,Ask_P,Bid_P,Ask_S,Bid_S,iShares,PreviShares
0,AA,2020-02-13,0 days 15:57:08.510038,155213,15.77,15.76,21306,7081,-1807,2093
1,AA,2020-02-13,0 days 15:57:09.512400,153120,15.76,15.75,9026,8000,1545,-1807
2,AA,2020-02-13,0 days 15:57:10.514407,154665,15.76,15.75,11203,8000,-1023,1545
3,AA,2020-02-13,0 days 15:57:11.517131,152888,15.76,15.75,12519,8100,1777,-1023
4,AA,2020-02-13,0 days 15:57:26.550723,167179,15.76,15.75,17530,8177,-7896,2169
5,AA,2020-02-13,0 days 15:57:27.552720,164275,15.76,15.75,17450,6504,517,-7896
6,AA,2020-02-13,0 days 15:59:15.812368,180329,15.76,15.75,10252,16319,-33732,1926
7,ABBV,2020-02-13,0 days 15:55:05.123920,660674,95.66,95.65,922,1130,-224230,45317
8,ABBV,2020-02-13,0 days 15:57:36.488466,821808,95.26,95.25,1000,3422,1904,-5196
9,ABBV,2020-02-13,0 days 15:57:37.490625,817712,95.26,95.25,1200,3522,-4096,1904
10,ABBV,2020-02-13,0 days 15:57:38.492882,821808,95.26,95.25,700,3922,4604,-4096
11,ABBV,2020-02-13,0 days 15:57:39.495338,814112,95.26,95.25,1000,3753,-7696,4604
12,ABBV,2020-02-13,0 days 15:57:40.497994,819808,95.26,95.25,1000,4092,10104,-7696
13,ABBV,2020-02-13,0 days 15:57:41.500835,817512,95.26,95.25,1000,4045,-2296,10104
14,ABBV,2020-02-13,0 days 15:57:42.502979,819808,95.26,95.25,1000,4045,104,-2296
15,ABBV,2020-02-13,0 days 15:57:45.510310,813505,95.3,95.29,1320,703,-7903,2504
16,ABBV,2020-02-13,0 days 15:58:11.575288,810199,95.34,95.33,1300,4,602,-7114
17,ABBV,2020-02-13,0 days 15:58:12.577105,805485,95.33,95.32,200,1735,-4714,602
18,ABBV,2020-02-13,0 days 15:58:19.594055,810199,95.33,95.32,2270,1009,7666,-2634
19,ABBV,2020-02-13,0 days 15:58:20.596382,806765,95.33,95.32,2210,883,-3434,7666
20,ABBV,2020-02-13,0 days 15:58:49.666392,807500,95.33,95.32,1100,2129,581,-2335
21,ABBV,2020-02-13,0 days 15:58:50.669328,805165,95.33,95.32,2010,1338,-2833,581
22,ABBV,2020-02-13,0 days 15:59:08.714241,803993,95.42,95.41,300,300,-5152,6132
23,ABBV,2020-02-13,0 days 15:59:11.721187,809145,95.39,95.37,1500,1113,11748,-489
24,ABBV,2020-02-13,0 days 15:59:25.751238,816925,95.37,95.35,1241,300,-290,193
25,ABBV,2020-02-13,0 days 15:59:29.761280,817115,95.35,95.33,1607,862,1310,-104
26,ABEV,2020-02-13,0 days 15:55:01.022895,329410,3.73,3.72,583218,256618,31366,-260896
