,Symbol,Timestamp,TIME,iPaired,Ask_P,Bid_P,Ask_S,Bid_S,iShares,PreviShares
0,A,2020-12-08,0 days 15:55:07.235955,236122,117.13,117.12,393,100,6699,-2963
1,A,2020-12-08,0 days 15:59:21.241867,260547,117.22,117.15,271,100,-14914,2073
2,A,2020-12-08,0 days 15:59:51.243402,284549,117.18,117.07,100,400,1278,-1107
3,AA,2020-12-08,0 days 15:58:19.250233,270705,23.26,23.25,100,6998,-437,3963
4,AA,2020-12-08,0 days 15:58:21.250104,266742,23.26,23.25,900,5605,3963,-437
5,AA,2020-12-08,0 days 15:59:49.239048,272434,23.24,23.23,400,5982,-4767,1891
6,AA,2020-12-08,0 days 15:59:50.242086,248687,23.24,23.23,3065,3680,23747,-4767
7,ABBV,2020-12-08,0 days 15:59:30.264525,676594,107.75,107.72,2072,200,2444,-31607
8,ABBV,2020-12-08,0 days 15:59:31.262444,672448,107.77,107.74,522,1300,-4146,2444
9,ABEV,2020-12-08,0 days 15:57:12.278465,133159,2.97,2.96,586161,445992,-199834,54566
10,ABEV,2020-12-08,0 days 15:59:36.281757,392824,2.98,2.97,859053,720627,27074,-184626
11,ABT,2020-12-08,0 days 15:59:15.283228,1009894,106.69,106.68,752,335,10000,-39909
12,ABT,2020-12-08,0 days 15:59:30.281107,1010597,106.73,106.72,482,400,3135,-18605
13,ABT,2020-12-08,0 days 15:59:45.283117,1012219,106.81,106.78,100,1398,-6574,1882
14,ACB,2020-12-08,0 days 15:55:00.233186,37105,10.6,10.59,2600,5100,904,-2766
15,ACB,2020-12-08,0 days 15:57:14.237418,50909,10.61,10.6,5000,2300,-3956,644
16,ACB,2020-12-08,0 days 15:57:15.237229,49565,10.61,10.6,3500,2300,1344,-3956
17,ACB,2020-12-08,0 days 15:58:59.241515,61069,10.6,10.59,10552,2700,-2514,2804
18,ACB,2020-12-08,0 days 15:59:00.244274,60083,10.6,10.59,10552,2700,986,-2514
19,ACI,2020-12-08,0 days 15:57:43.278797,120446,15.0,14.99,744,2105,388,-212
20,ACI,2020-12-08,0 days 15:57:53.278636,113534,15.0,14.99,1244,2080,-6912,588
21,ACI,2020-12-08,0 days 15:59:32.279282,121782,15.0,14.98,4518,1300,2296,-2226
22,ACI,2020-12-08,0 days 15:59:33.278178,119978,15.0,14.99,3318,100,-1804,2296
23,ADT,2020-12-08,0 days 15:57:12.278561,83653,8.47,8.46,4028,7726,818,-507
24,ADT,2020-12-08,0 days 15:57:13.277407,80871,8.47,8.46,4128,7726,-2782,818
25,ADT,2020-12-08,0 days 15:58:59.282899,99011,8.48,8.47,3023,12938,5913,-4126
26,ADT,2020-12-08,0 days 15:59:00.287394,93624,8.48,8.47,3023,13207,-5387,5913
27,ADT,2020-12-08,0 days 15:59:23.282217,106853,8.48,8.47,6495,3782,522,-5827
28,ADT,2020-12-08,0 days 15:59:40.280513,98375,8.48,8.47,4185,10046,-8478,522
29,AEO,2020-12-08,0 days 15:59:24.289527,228596,19.49,19.48,9918,908,-24480,588
30,AEO,2020-12-08,0 days 15:59:50.294136,158255,19.49,19.48,4583,7774,69672,-2928
