,Symbol,Timestamp,TIME,iPaired,Ask_P,Bid_P,Ask_S,Bid_S,iShares,PreviShares
0,AA,2020-08-14,0 days 15:57:38.683711,92799,14.62,14.61,18541,7556,-199,201
1,AA,2020-08-14,0 days 15:57:39.686045,86598,14.62,14.61,19316,7673,6201,-199
2,AA,2020-08-14,0 days 15:59:38.970915,109967,14.65,14.64,20588,15185,33216,-1393
3,AA,2020-08-14,0 days 15:59:39.973378,108983,14.65,14.64,17988,16985,-984,33216
4,ABBV,2020-08-14,0 days 15:55:00.175764,867497,94.88,94.87,1000,1039,3411,-584845
5,ABBV,2020-08-14,0 days 15:59:37.838050,1034347,95.07,95.06,655,2100,-9637,2563
6,ABBV,2020-08-14,0 days 15:59:43.852577,1036929,95.07,95.06,3903,1695,4636,-7764
7,ABBV,2020-08-14,0 days 15:59:45.858380,1043020,95.07,95.06,1806,1469,-12166,22015
8,ABBV,2020-08-14,0 days 15:59:46.860146,1022776,95.05,95.03,1492,2160,22960,-12166
9,ABBV,2020-08-14,0 days 15:59:50.871782,1037110,95.07,95.06,2155,1671,9530,-9270
10,ABEV,2020-08-14,0 days 15:59:36.766646,161090,2.46,2.45,1393623,693473,73109,-85891
11,ABEV,2020-08-14,0 days 15:59:37.768876,156699,2.46,2.45,1285823,694973,-4391,73109
12,ABEV,2020-08-14,0 days 15:59:40.777275,161090,2.46,2.45,1377520,682329,2609,-4391
13,ABEV,2020-08-14,0 days 15:59:48.796783,157199,2.46,2.45,1324357,642546,-3891,4109
14,ABR,2020-08-14,0 days 15:55:46.326992,34169,11.32,11.31,3278,4013,1358,-639
15,ABR,2020-08-14,0 days 15:57:10.531033,35555,11.32,11.31,4887,6460,-14,386
16,ABR,2020-08-14,0 days 15:57:11.533476,35169,11.32,11.31,4687,7135,386,-14
17,ABR,2020-08-14,0 days 15:57:42.603325,36614,11.32,11.31,2048,8577,-355,645
18,ABR,2020-08-14,0 days 15:57:43.605544,36069,11.32,11.31,1934,8877,545,-355
19,ABR,2020-08-14,0 days 15:58:00.648654,36614,11.33,11.32,4551,7961,-255,545
20,ABR,2020-08-14,0 days 15:58:01.650168,36069,11.33,11.32,5151,8205,545,-255
21,ABR,2020-08-14,0 days 15:58:18.690844,34472,11.33,11.32,5081,8264,-2697,2803
