,Symbol,Timestamp,TIME,iPaired,Ask_P,Bid_P,Ask_S,Bid_S,iShares,PreviShares
0,AA,2020-08-03,0 days 15:55:00.320798,503063,13.65,13.64,7025,18871,-18697,86682
1,AA,2020-08-03,0 days 15:55:01.322381,490460,13.65,13.64,11528,18281,12603,-18697
2,AA,2020-08-03,0 days 15:57:35.689669,505920,13.65,13.64,7378,23878,-6753,747
3,AA,2020-08-03,0 days 15:57:36.693026,494973,13.65,13.64,9499,20778,10947,-6753
4,AA,2020-08-03,0 days 15:59:45.004335,507222,13.65,13.64,3017,28709,-6132,3849
5,AA,2020-08-03,0 days 15:59:46.006652,503239,13.65,13.64,2603,34070,3983,-6132
6,AA,2020-08-03,0 days 15:59:47.011317,507222,13.66,13.65,22968,26236,-5508,3983
7,ABB,2020-08-03,0 days 15:56:05.282117,26503,25.77,25.76,26303,5970,633,-728
8,ABB,2020-08-03,0 days 15:56:06.284633,25236,25.77,25.76,26204,6070,-1267,633
9,ABB,2020-08-03,0 days 15:58:47.674722,28741,25.77,25.76,26032,10569,3240,-177
10,ABB,2020-08-03,0 days 15:58:48.676839,21881,25.77,25.76,25884,11669,-5460,3240
11,ABB,2020-08-03,0 days 15:59:50.829356,26271,25.76,25.75,19463,28169,-1155,1345
12,ABEV,2020-08-03,0 days 15:58:47.605621,91424,2.59,2.58,379793,785763,-12053,5193
13,ABEV,2020-08-03,0 days 15:59:36.716883,194223,2.59,2.58,704753,871690,79880,-93820
14,ABEV,2020-08-03,0 days 15:59:37.719551,189503,2.59,2.58,700034,873190,-4720,79880
15,ABR,2020-08-03,0 days 15:56:31.448054,115518,10.7,10.69,3414,16921,-63,767
16,ABR,2020-08-03,0 days 15:56:49.491773,108163,10.72,10.71,8916,14900,7355,-745
17,ABR,2020-08-03,0 days 15:59:41.901471,117908,10.73,10.72,2080,3527,6672,-6945
18,ABR,2020-08-03,0 days 15:59:46.914841,121964,10.73,10.72,2396,1836,7089,-11384
19,ADM,2020-08-03,0 days 15:57:34.496206,210418,42.93,42.92,703,4001,-1049,951
20,ADM,2020-08-03,0 days 15:57:36.500882,209667,42.93,42.92,1044,4301,751,-149
21,ADM,2020-08-03,0 days 15:57:38.505762,210418,42.93,42.92,833,4601,-249,751
22,ADM,2020-08-03,0 days 15:57:39.508128,209967,42.93,42.92,1033,4318,451,-249
23,ADM,2020-08-03,0 days 15:57:56.549226,214318,42.92,42.91,851,2882,-849,851
24,ADM,2020-08-03,0 days 15:57:57.552276,213467,42.92,42.91,1161,2582,851,-849
25,ADM,2020-08-03,0 days 15:57:58.555209,214318,42.92,42.91,1248,2782,-249,851
26,ADM,2020-08-03,0 days 15:57:59.557163,213567,42.92,42.91,1238,3082,751,-249
27,ADM,2020-08-03,0 days 15:58:07.578041,214318,42.93,42.92,5634,738,-765,1135
28,ADM,2020-08-03,0 days 15:58:08.579818,213183,42.93,42.92,6034,938,1135,-765
29,ADM,2020-08-03,0 days 15:58:29.630560,214318,42.94,42.93,2650,1860,-787,813
30,ADM,2020-08-03,0 days 15:58:30.633103,213505,42.94,42.93,2151,2160,813,-787
31,ADM,2020-08-03,0 days 15:58:39.654986,214318,42.94,42.93,4380,1564,-2681,813
32,ADM,2020-08-03,0 days 15:58:40.657033,213499,42.94,42.93,4990,1864,3019,-2681
33,ADM,2020-08-03,0 days 15:59:06.724165,240700,42.94,42.93,1029,3219,-13724,3220
34,ADM,2020-08-03,0 days 15:59:07.724231,236734,42.94,42.93,3692,500,5666,-13724
35,ADM,2020-08-03,0 days 15:59:11.733584,242400,42.94,42.93,4773,607,-864,511
36,ADM,2020-08-03,0 days 15:59:12.735982,241264,42.94,42.93,4983,607,1136,-864
37,ADT,2020-08-03,0 days 15:55:01.059673,245950,13.63,13.62,508,2156,-28286,81876
38,ADT,2020-08-03,0 days 15:55:02.059251,239136,13.64,13.63,1364,3693,6814,-28286
39,ADT,2020-08-03,0 days 15:56:36.286264,258910,13.66,13.65,1322,3187,-407,2567
40,ADT,2020-08-03,0 days 15:56:37.288933,253717,13.67,13.66,200,2478,5193,-407
41,ADT,2020-08-03,0 days 15:58:18.533574,261406,13.62,13.61,300,1056,-678,3922
42,ADT,2020-08-03,0 days 15:58:19.536471,258284,13.62,13.61,200,1100,3122,-678
43,ADT,2020-08-03,0 days 15:58:22.543818,259084,13.65,13.64,2647,4534,2322,-8378
44,ADT,2020-08-03,0 days 15:58:47.605719,261192,13.58,13.57,4239,4802,-1618,8708
45,ADT,2020-08-03,0 days 15:58:48.606371,258210,13.58,13.57,3478,2305,2982,-1618
46,ADT,2020-08-03,0 days 15:59:06.654974,265689,13.53,13.52,1861,1719,-12367,2238
47,ADT,2020-08-03,0 days 15:59:07.654008,264580,13.53,13.52,3652,9791,10409,-12367
48,ADT,2020-08-03,0 days 15:59:22.688741,275769,13.47,13.46,1800,7946,-26024,989
49,ADT,2020-08-03,0 days 15:59:23.691568,275193,13.47,13.46,3911,4731,576,-26024
50,ADT,2020-08-03,0 days 15:59:28.698472,275769,13.5,13.49,24457,3476,-1903,155
51,ADT,2020-08-03,0 days 15:59:31.704439,274672,13.51,13.5,2574,11407,321,-383
52,ADT,2020-08-03,0 days 15:59:40.728513,278843,13.48,13.47,10185,1500,-1479,471
53,ADT,2020-08-03,0 days 15:59:43.733500,278552,13.46,13.45,600,9308,291,-709
54,ADT,2020-08-03,0 days 15:59:44.736500,278843,13.46,13.45,1156,8133,-45809,291
55,AEG,2020-08-03,0 days 15:58:47.641936,20589,3.04,3.03,95223,213851,2413,-1420
56,AEG,2020-08-03,0 days 15:59:36.760552,24302,3.04,3.03,152212,191691,-3087,3713
57,AEG,2020-08-03,0 days 15:59:37.762828,24089,3.04,3.03,152612,191823,213,-3087
58,AEM,2020-08-03,0 days 15:57:25.513383,31355,78.28,78.26,500,110,-25568,818
59,AEM,2020-08-03,0 days 15:58:14.633371,47738,78.19,78.18,509,490,356,-2003
60,AEM,2020-08-03,0 days 15:58:15.635685,45994,78.18,78.17,305,200,-1744,356
61,AEM,2020-08-03,0 days 15:59:43.849279,47731,78.13,78.12,138,1100,972,-2987
62,AEM,2020-08-03,0 days 15:59:44.852306,46903,78.13,78.12,104,657,-828,972
63,AEO,2020-08-03,0 days 15:55:03.706757,413941,10.22,10.21,6870,7834,404,-8696
64,AEO,2020-08-03,0 days 15:55:07.717261,352345,10.22,10.21,6470,8034,-61596,404
65,AEO,2020-08-03,0 days 15:55:09.722081,413941,10.22,10.21,4670,10051,49104,-13396
66,AEO,2020-08-03,0 days 15:55:10.725135,354345,10.23,10.22,7400,8974,-59596,49104
67,AEO,2020-08-03,0 days 15:57:53.115695,421591,10.21,10.2,29384,14461,5067,-4833
68,AEO,2020-08-03,0 days 15:57:54.118028,417258,10.21,10.2,28002,14879,-4333,5067
69,AEO,2020-08-03,0 days 15:58:24.193167,422791,10.22,10.21,11298,11554,2456,-5244
70,AEO,2020-08-03,0 days 15:58:25.196085,419447,10.22,10.21,9058,15216,-2144,2456
71,AEO,2020-08-03,0 days 15:59:05.293731,432991,10.23,10.22,7682,9751,81,-8095
72,AEP,2020-08-03,0 days 15:57:09.366048,192984,85.95,85.94,400,801,-358,2305
73,AEP,2020-08-03,0 days 15:57:10.368874,190662,85.97,85.95,1246,400,2322,-358
74,AEP,2020-08-03,0 days 15:58:22.543828,190588,85.97,85.95,1533,1328,1510,-3309
75,AEP,2020-08-03,0 days 15:58:29.560106,192098,85.98,85.97,207,1135,-690,1610
76,AEP,2020-08-03,0 days 15:58:30.562475,190588,85.99,85.97,633,1568,1610,-690
77,AEP,2020-08-03,0 days 15:58:54.620820,193098,85.97,85.96,784,1225,-3035,1065
78,AEP,2020-08-03,0 days 15:58:55.622738,192033,85.97,85.96,1147,1525,1065,-3035
79,AEP,2020-08-03,0 days 15:59:05.647916,193362,85.96,85.95,733,1717,-5217,186
80,AEP,2020-08-03,0 days 15:59:44.736500,195878,85.82,85.8,1346,1351,-1169,194
81,AES,2020-08-03,0 days 15:57:21.464187,313280,15.12,15.11,8615,18889,-255,515
82,AES,2020-08-03,0 days 15:57:24.470353,313535,15.13,15.12,10037,19909,345,-255
83,AES,2020-08-03,0 days 15:57:36.500727,313880,15.13,15.12,12023,17351,-1155,345
84,AES,2020-08-03,0 days 15:57:37.503747,301835,15.13,15.12,13005,13588,12045,-1155
85,AES,2020-08-03,0 days 15:59:06.723892,346185,15.13,15.12,13139,15971,-5679,31334
86,AES,2020-08-03,0 days 15:59:07.724065,336764,15.13,15.12,16465,10194,9421,-5679
87,AES,2020-08-03,0 days 15:59:15.743271,313617,15.13,15.12,17563,13652,-26127,6441
88,AES,2020-08-03,0 days 15:59:16.746445,276344,15.13,15.12,18463,17252,40077,-26127
89,AES,2020-08-03,0 days 15:59:37.796495,347867,15.14,15.13,11007,27725,-3172,804
90,AES,2020-08-03,0 days 15:59:46.818398,343886,15.14,15.13,20957,17737,6556,-19519
91,AES,2020-08-03,0 days 15:59:47.821538,350442,15.13,15.12,33483,3269,-9393,6556
92,AFL,2020-08-03,0 days 15:55:31.166783,221616,35.42,35.41,4232,2470,-6769,2431
93,AFL,2020-08-03,0 days 15:55:32.169657,219085,35.42,35.41,3932,2770,2531,-6769
94,AFL,2020-08-03,0 days 15:55:58.231915,222070,35.39,35.38,4049,2501,-355,860
95,AFL,2020-08-03,0 days 15:55:59.234605,219825,35.39,35.38,4149,2301,2245,-355
96,AFL,2020-08-03,0 days 15:56:33.316558,222070,35.39,35.38,2627,6420,-6340,1813
97,AFL,2020-08-03,0 days 15:56:34.319017,220010,35.39,35.38,4327,5178,2060,-6340
98,AFL,2020-08-03,0 days 15:57:09.403968,223100,35.37,35.36,4318,2841,-1355,858
99,AFL,2020-08-03,0 days 15:57:10.406612,221755,35.37,35.36,4018,2999,1013,-1355
100,AFL,2020-08-03,0 days 15:59:05.685557,241193,35.37,35.36,2147,9538,-2190,3736
101,AFL,2020-08-03,0 days 15:59:06.691928,239883,35.36,35.35,3898,5131,1310,-2190
102,AFL,2020-08-03,0 days 15:59:07.691422,247293,35.36,35.35,2902,6927,-4381,1310
103,AFL,2020-08-03,0 days 15:59:08.693885,246627,35.36,35.35,4096,5971,1663,-4381
104,AFL,2020-08-03,0 days 15:59:36.760417,250951,35.37,35.36,2600,5453,-5788,2494
