,Symbol,Timestamp,TIME,iPaired,Ask_P,Bid_P,Ask_S,Bid_S,iShares,PreviShares
0,AA,2020-08-11,0 days 15:56:10.420172,128414,14.92,14.91,18433,1958,4072,-1428
1,AA,2020-08-11,0 days 15:59:05.844622,134905,14.9,14.89,25799,2419,-2074,2085
2,AA,2020-08-11,0 days 15:59:06.848404,132779,14.9,14.89,25325,6055,2126,-2074
3,AA,2020-08-11,0 days 15:59:40.929979,147478,14.9,14.89,14026,23927,-1470,33930
4,AA,2020-08-11,0 days 15:59:41.930967,145676,14.9,14.89,16860,21988,1802,-1470
5,AA,2020-08-11,0 days 15:59:45.944556,147678,14.9,14.89,19677,14563,-11213,1202
6,AA,2020-08-11,0 days 15:59:46.944049,146491,14.9,14.89,33961,1817,2800,-11213
7,AA,2020-08-11,0 days 15:59:48.948580,149491,14.9,14.89,22274,2492,-100,2800
8,AA,2020-08-11,0 days 15:59:49.955638,148291,14.9,14.89,12072,13360,1000,-100
9,ABBV,2020-08-11,0 days 15:58:32.689838,490853,92.7,92.69,1002,1684,-705,173
10,ABBV,2020-08-11,0 days 15:59:12.787053,520002,92.69,92.68,200,1453,-7140,11560
11,ABBV,2020-08-11,0 days 15:59:13.790559,518362,92.7,92.69,2914,394,2680,-7140
12,ABBV,2020-08-11,0 days 15:59:27.821801,526987,92.68,92.67,1163,1604,-78,2103
13,ABBV,2020-08-11,0 days 15:59:30.830436,506553,92.68,92.67,3354,1057,333,-2766
14,ABBV,2020-08-11,0 days 15:59:38.846933,522856,92.68,92.67,3206,1945,4373,-11347
15,ABBV,2020-08-11,0 days 15:59:45.863630,527029,92.68,92.67,140,1502,-1290,1437
16,ABBV,2020-08-11,0 days 15:59:46.866158,519178,92.68,92.67,1210,449,7851,-1290
17,ABR,2020-08-11,0 days 15:55:00.214983,55265,11.63,11.62,5688,3630,-1576,8958
18,ABR,2020-08-11,0 days 15:59:07.815175,56465,11.68,11.67,7561,1433,636,-3564
19,ABR,2020-08-11,0 days 15:59:08.818131,55501,11.68,11.67,6405,1533,-964,636
20,ABT,2020-08-11,0 days 15:55:23.133025,770474,98.92,98.91,200,527,-609,291
21,ABT,2020-08-11,0 days 15:55:24.135360,769083,98.91,98.89,500,327,1391,-609
22,ABT,2020-08-11,0 days 15:55:41.178461,771790,98.88,98.85,300,1000,-174,766
23,ABT,2020-08-11,0 days 15:55:42.178645,770364,98.88,98.85,700,600,1426,-174
24,ABT,2020-08-11,0 days 15:56:11.249597,777590,98.85,98.84,300,100,-494,46
25,ABT,2020-08-11,0 days 15:56:12.251394,776284,98.82,98.78,600,521,2246,-494
26,ABT,2020-08-11,0 days 15:57:33.446828,786943,98.86,98.84,1829,1330,1953,-747
27,ABT,2020-08-11,0 days 15:57:44.473518,815612,98.83,98.81,1000,632,-2631,10193
28,ABT,2020-08-11,0 days 15:57:45.475933,811143,98.83,98.82,1150,1223,4393,-2631
29,ABT,2020-08-11,0 days 15:57:57.504983,810696,98.85,98.84,1025,1230,-4047,1353
30,ABT,2020-08-11,0 days 15:57:58.508265,806743,98.85,98.84,1125,1856,2153,-4047
31,ABT,2020-08-11,0 days 15:58:00.514431,808896,98.86,98.85,1401,400,-2247,2153
32,ABT,2020-08-11,0 days 15:58:01.516229,805143,98.86,98.85,1602,423,3753,-2247
33,ABT,2020-08-11,0 days 15:58:03.520871,795066,98.86,98.84,2502,735,-17477,3753
34,ABT,2020-08-11,0 days 15:58:04.523248,791703,98.85,98.83,700,640,3363,-17477
35,ABT,2020-08-11,0 days 15:58:42.614995,807086,98.89,98.87,500,501,-517,1283
36,ABT,2020-08-11,0 days 15:58:43.617886,804903,98.89,98.88,900,120,2183,-517
37,ABT,2020-08-11,0 days 15:59:09.681883,811185,98.95,98.93,603,1181,-111,958
38,ABT,2020-08-11,0 days 15:59:11.686256,809167,98.94,98.93,437,440,2139,-1550
39,ABT,2020-08-11,0 days 15:59:20.707282,830877,98.96,98.95,2126,886,-3135,10225
40,ABT,2020-08-11,0 days 15:59:22.712543,823737,99.0,98.99,100,1110,43373,-5675
41,ABT,2020-08-11,0 days 15:59:23.715096,875844,99.01,99.0,711,104,-9693,43373
42,ABT,2020-08-11,0 days 15:59:24.717006,869637,99.0,98.99,671,500,6104,-9693
43,ABT,2020-08-11,0 days 15:59:37.749241,894100,99.03,99.02,1038,700,-13157,6106
44,ABT,2020-08-11,0 days 15:59:38.752873,892095,99.04,99.03,323,2700,2551,-13157
45,ABT,2020-08-11,0 days 15:59:39.754025,894646,99.04,99.03,1800,800,-6449,2551
46,ABT,2020-08-11,0 days 15:59:40.758586,892576,99.04,99.03,1386,700,2070,-6449
47,ABT,2020-08-11,0 days 15:59:42.761948,894646,99.05,99.04,1374,1776,-2651,2070
48,ABT,2020-08-11,0 days 15:59:46.772150,891931,99.05,99.04,1749,629,3068,-13185
49,ACB,2020-08-11,0 days 15:59:38.795904,7848,10.03,10.02,1973,6897,-2685,15
50,ACB,2020-08-11,0 days 15:59:39.797706,7833,10.03,10.02,1973,6497,15,-2685
51,ADT,2020-08-11,0 days 15:59:10.687750,127039,11.63,11.62,6076,10533,3480,-5020
52,ADT,2020-08-11,0 days 15:59:45.770213,131505,11.63,11.62,7772,12942,-10835,600
53,ADT,2020-08-11,0 days 15:59:46.772649,130540,11.63,11.62,8972,7518,3335,-10835
54,AEO,2020-08-11,0 days 15:59:00.819133,129179,11.56,11.55,13801,14816,1038,-10552
55,AEO,2020-08-11,0 days 15:59:15.854009,128664,11.56,11.55,15535,15240,-515,4585
56,AEO,2020-08-11,0 days 15:59:45.927884,146982,11.56,11.55,12079,29347,2295,-1653
57,AEO,2020-08-11,0 days 15:59:48.933863,136977,11.56,11.55,13325,32165,-1337,6963
58,AEP,2020-08-11,0 days 15:59:45.770292,519422,83.29,83.28,616,458,17660,-3021
59,AEP,2020-08-11,0 days 15:59:46.772698,515892,83.32,83.31,1300,350,-8549,17660
60,AES,2020-08-11,0 days 15:59:40.806347,625076,17.02,17.01,18202,17083,474,-1476
61,AES,2020-08-11,0 days 15:59:43.815592,623550,17.03,17.02,16858,16184,-1526,474
62,AES,2020-08-11,0 days 15:59:44.814710,625076,17.02,17.01,6977,19164,2530,-1526
63,AES,2020-08-11,0 days 15:59:46.819396,617301,17.02,17.01,17032,16252,-15591,25225
64,AFL,2020-08-11,0 days 15:59:06.726659,355484,37.99,37.98,4658,3903,21412,-9578
65,AFL,2020-08-11,0 days 15:59:07.728340,329196,37.99,37.98,1714,8375,-26859,21412
66,AFL,2020-08-11,0 days 15:59:15.748136,358745,37.99,37.98,2901,4313,17605,-6333
67,AFL,2020-08-11,0 days 15:59:16.750292,357450,37.99,37.98,1683,5013,-1295,17605
68,AFL,2020-08-11,0 days 15:59:22.765128,363545,38.01,38.0,1876,5438,31137,-1071
69,AFL,2020-08-11,0 days 15:59:43.808605,387879,38.02,38.01,9508,3334,-14090,18010
70,AFL,2020-08-11,0 days 15:59:44.810980,386666,38.02,38.01,3103,4752,1213,-14090
71,AIG,2020-08-11,0 days 15:56:30.351228,344030,31.88,31.87,2445,4399,710,-1790
72,AIG,2020-08-11,0 days 15:56:31.355601,336240,31.9,31.89,1600,2579,-7790,710
73,AIG,2020-08-11,0 days 15:59:16.750784,363124,31.98,31.97,14365,5186,82431,-3429
74,ALK,2020-08-11,0 days 15:55:04.183983,183120,38.89,38.88,200,618,-3,19
75,ALK,2020-08-11,0 days 15:55:07.192924,183123,38.91,38.89,735,700,1292,-3
76,ALK,2020-08-11,0 days 15:55:42.277862,188215,38.88,38.87,604,1119,-491,1892
77,ALK,2020-08-11,0 days 15:55:43.279933,185906,38.89,38.87,714,1719,2309,-491
78,ALK,2020-08-11,0 days 15:57:39.560473,189253,38.96,38.95,708,353,1973,-527
79,ALK,2020-08-11,0 days 15:59:39.848828,202055,38.97,38.96,1002,529,-8732,10932
80,ALK,2020-08-11,0 days 15:59:40.851654,200987,38.96,38.95,801,100,1068,-8732
81,ALK,2020-08-11,0 days 15:59:55.887391,201710,38.98,38.95,1996,1100,-269,831
82,ALLY,2020-08-11,0 days 15:55:39.329040,111164,22.4,22.39,1514,4804,1999,-2666
83,ALLY,2020-08-11,0 days 15:55:40.331957,109363,22.42,22.41,3700,1750,-1801,1999
84,ALLY,2020-08-11,0 days 15:56:21.431647,111688,22.41,22.4,5016,1881,764,-1236
85,ALLY,2020-08-11,0 days 15:56:22.432492,110552,22.41,22.4,3142,3281,-1100,764
86,ALLY,2020-08-11,0 days 15:56:37.469459,111688,22.41,22.4,4082,3192,4847,-1070
87,ALLY,2020-08-11,0 days 15:57:32.602611,115935,22.46,22.45,3100,3582,-72,228
88,ALLY,2020-08-11,0 days 15:57:34.606691,114366,22.45,22.44,5607,1989,1569,-31
89,ALLY,2020-08-11,0 days 15:57:38.616185,115935,22.45,22.44,6117,1487,-31,1069
90,ALLY,2020-08-11,0 days 15:57:47.637616,115935,22.43,22.42,5816,1653,-1595,505
91,ALLY,2020-08-11,0 days 15:57:50.645445,117530,22.43,22.42,4443,3176,1405,-1595
92,ALLY,2020-08-11,0 days 15:57:51.648174,115935,22.43,22.42,1697,4381,-1595,1405
93,ALLY,2020-08-11,0 days 15:57:59.667553,117530,22.43,22.42,2395,4381,1395,-1405
94,ALLY,2020-08-11,0 days 15:58:00.672318,116125,22.43,22.42,2056,6081,-1405,1395
95,ALLY,2020-08-11,0 days 15:58:02.675513,117530,22.43,22.42,1656,5981,1795,-1405
96,ALLY,2020-08-11,0 days 15:58:03.678545,116125,22.43,22.42,2800,4329,-1405,1795
97,ALLY,2020-08-11,0 days 15:58:08.690843,117530,22.43,22.42,12457,2824,1595,-1405
98,ALLY,2020-08-11,0 days 15:58:26.734563,117576,22.41,22.4,11407,1909,-1518,546
99,ALLY,2020-08-11,0 days 15:58:27.736847,117030,22.41,22.4,12807,1005,546,-1518
100,ALLY,2020-08-11,0 days 15:59:32.893646,134009,22.44,22.43,9612,508,-3270,1081
101,ALLY,2020-08-11,0 days 15:59:39.911159,143423,22.43,22.42,6411,10306,86,-170
