,Symbol,Timestamp,TIME,iPaired,Ask_P,Bid_P,Ask_S,Bid_S,iShares,PreviShares
0,ALK,2020-05-05,0 days 15:52:15.137901,80239,29.22,29.19,542,200,20550,-9584
1,ALK,2020-05-05,0 days 15:52:17.142344,100789,29.2,29.17,402,750,-4641,20550
2,ALK,2020-05-05,0 days 15:52:54.231063,80339,29.22,29.2,560,200,20450,-9584
3,ALK,2020-05-05,0 days 15:53:08.265369,80339,29.23,29.21,500,500,20450,-4641
4,ALK,2020-05-05,0 days 15:53:19.291362,100789,29.23,29.21,400,835,-9684,20450
5,ALK,2020-05-05,0 days 15:55:23.589575,100789,29.1,29.08,404,507,-1804,21050
6,ATI,2020-05-05,0 days 15:52:37.203798,103362,7.88,7.87,400,1751,-9429,12213
7,BABA,2020-05-05,0 days 15:59:50.224174,856173,194.94,194.92,500,300,13213,-10961
8,BABA,2020-05-05,0 days 15:59:55.235610,840012,195.05,195.01,599,211,-17003,11523
9,BABA,2020-05-05,0 days 15:59:57.240319,857275,195.02,194.98,5499,100,11211,-16803
10,BCS,2020-05-05,0 days 15:59:47.226723,127110,5.05,5.04,241071,21464,-269,7974
11,BK,2020-05-05,0 days 15:59:48.218572,366775,35.16,35.15,1097,2483,-375,3443
12,BRK.B,2020-05-05,0 days 15:56:51.784940,466212,176.04,176.01,200,200,94935,-4692
13,BRK.B,2020-05-05,0 days 15:56:53.790186,461580,176.07,176.05,622,400,-4632,94935
14,BRK.B,2020-05-05,0 days 15:57:11.832671,466212,176.04,176.01,100,779,94935,-4692
15,BRK.B,2020-05-05,0 days 15:57:18.847963,461580,176.04,176.01,451,500,-4632,94935
16,BRK.B,2020-05-05,0 days 15:57:53.931002,466212,176.03,176.01,145,410,94935,-4692
17,BRK.B,2020-05-05,0 days 15:58:01.950117,461580,176.04,176.02,146,700,-4632,94935
18,BRK.B,2020-05-05,0 days 15:58:03.954270,466212,176.04,176.01,955,1213,94935,-4632
19,BRK.B,2020-05-05,0 days 15:58:09.969473,461580,176.08,176.04,200,200,-4632,94935
20,BRK.B,2020-05-05,0 days 15:58:17.989039,466212,176.03,176.0,200,25173,94935,-4632
21,BRK.B,2020-05-05,0 days 15:58:27.009908,466212,176.03,176.01,400,477,94935,-4632
22,BRK.B,2020-05-05,0 days 15:58:31.019057,461580,176.04,176.02,639,200,-4632,94935
23,BRK.B,2020-05-05,0 days 15:59:39.182040,466212,176.02,176.01,100,518,94935,-4692
24,BRK.B,2020-05-05,0 days 15:59:54.220042,461580,176.09,176.02,100,300,-4632,94935
25,BRK.B,2020-05-05,0 days 15:59:55.221028,466212,176.1,176.0,7000,2064,94935,-4632
26,C,2020-05-05,0 days 15:57:31.915550,1246998,44.01,44.0,2842,12052,5358,-33840
27,CCO,2020-05-05,0 days 15:51:44.086554,12987,0.8,0.79,11000,1500,-29336,5770
28,CCO,2020-05-05,0 days 15:51:59.121694,7217,0.8,0.79,11000,5200,5770,-29336
29,CCO,2020-05-05,0 days 15:54:38.503331,12987,0.81,0.8,11000,4010,-29736,5770
30,CCO,2020-05-05,0 days 15:54:43.516150,7217,0.81,0.8,200,6810,5770,-29736
31,CCO,2020-05-05,0 days 15:56:22.752392,12987,0.81,0.79,100,28825,-29736,5770
32,CCO,2020-05-05,0 days 15:56:26.761607,7217,0.81,0.79,1200,29625,5770,-29736
33,CCO,2020-05-05,0 days 15:56:30.771009,12987,0.81,0.79,1200,31225,-29736,5770
34,CCO,2020-05-05,0 days 15:58:43.085331,12987,0.81,0.8,700,500,-29736,5770
35,CCO,2020-05-05,0 days 15:59:49.244497,13545,0.82,0.8,29017,1600,-29178,5770
36,CCO,2020-05-05,0 days 15:59:51.249032,7217,0.81,0.79,976,6900,5770,-29178
37,CCO,2020-05-05,0 days 15:59:55.258284,14219,0.82,0.81,3817,1100,-28504,5770
38,COP,2020-05-05,0 days 15:59:17.143351,1101977,41.0,40.99,1010,700,-16305,186744
39,COP,2020-05-05,0 days 15:59:18.145798,1082859,40.94,40.93,300,1200,19118,-16305
40,COP,2020-05-05,0 days 15:59:27.167195,1101977,40.97,40.96,749,1200,-6405,695
41,COP,2020-05-05,0 days 15:59:41.201215,1084734,40.93,40.92,1400,200,17243,-1180
42,COP,2020-05-05,0 days 15:59:44.208847,1101977,40.95,40.94,1100,401,-7924,10499
43,COP,2020-05-05,0 days 15:59:45.210719,1091478,40.93,40.92,200,733,10499,-7924
44,COP,2020-05-05,0 days 15:59:51.226415,1101977,40.97,40.95,200,1867,-25138,8382
45,COTY,2020-05-05,0 days 15:59:15.124299,2076611,5.25,5.24,1618,47319,-4174,637482
46,D,2020-05-05,0 days 15:50:27.895483,296874,78.19,78.13,500,300,-727,1487
47,DFS,2020-05-05,0 days 15:59:54.220263,357092,41.14,41.09,300,100,-6239,8881
48,DKS,2020-05-05,0 days 15:50:24.878430,34845,27.41,27.38,400,600,-29,30
49,DRH,2020-05-05,0 days 15:50:00.818451,132336,5.18,5.17,1450,1182,138435,-174197
50,DVN,2020-05-05,0 days 15:59:54.251628,449352,11.2,11.18,5341,1400,-10574,712
51,EIX,2020-05-05,0 days 15:50:01.832676,150924,56.47,56.46,300,100,5409,-14133
52,EOG,2020-05-05,0 days 15:59:15.138692,599694,46.0,45.98,400,332,59731,-42901
53,EURN,2020-05-05,0 days 15:59:35.174729,8135,10.03,10.02,1510,3500,10825,-12813
54,FHN,2020-05-05,0 days 15:59:51.222159,204144,8.58,8.57,29700,23987,21302,-7155
55,GM,2020-05-05,0 days 15:59:51.222092,850522,21.26,21.25,2571,8197,29070,-11332
56,GPS,2020-05-05,0 days 15:59:15.150899,518962,7.45,7.44,8677,10460,17055,-41016
57,HBI,2020-05-05,0 days 15:57:35.902334,450781,10.09,10.08,18568,8758,-3747,6210
58,ICE,2020-05-05,0 days 15:50:01.814724,198495,93.26,93.14,200,390,6847,-9153
59,KO,2020-05-05,0 days 15:57:31.882972,899517,45.42,45.41,1904,6200,1913,-20024
60,KO,2020-05-05,0 days 15:59:01.093756,898240,45.44,45.43,1400,4500,-514,8523
61,KO,2020-05-05,0 days 15:59:36.179021,899517,45.45,45.44,6088,675,2214,-12961
62,LPI,2020-05-05,0 days 16:00:00.260825,347245,1.01,1.0,59083,34224,59005,-4995
63,MTDR,2020-05-05,0 days 15:50:01.814549,219154,6.87,6.85,1805,1735,-13404,128452
64,MTDR,2020-05-05,0 days 15:50:16.849232,219154,6.86,6.84,1605,2235,-13404,128452
65,MTDR,2020-05-05,0 days 15:56:30.743066,219154,6.89,6.87,1061,1888,-13404,128452
66,NKE,2020-05-05,0 days 15:59:42.041153,422833,87.21,87.18,2100,500,7267,-2651
67,PE,2020-05-05,0 days 15:59:51.214376,351643,9.25,9.24,1795,4867,-2703,6797
68,PINS,2020-05-05,0 days 15:58:54.090397,151001,20.71,20.7,2200,2108,12826,-3061
69,RCL,2020-05-05,0 days 15:50:01.839026,93151,37.13,37.09,300,300,59458,-1954
70,RCL,2020-05-05,0 days 15:50:02.841616,152609,37.13,37.1,1300,800,-1954,59458
71,RCL,2020-05-05,0 days 15:50:13.867503,152609,37.12,37.1,520,1401,-5717,54372
