,Symbol,Timestamp,TIME,iPaired,Ask_P,Bid_P,Ask_S,Bid_S,iShares,PreviShares
0,AA,2020-08-04,0 days 15:55:00.230743,198941,13.64,13.63,7826,5690,20670,-58336
1,AA,2020-08-04,0 days 15:55:01.233147,196611,13.64,13.63,9226,5090,-2204,20670
2,AA,2020-08-04,0 days 15:56:37.465321,201020,13.65,13.64,7379,15153,3278,-3495
3,AA,2020-08-04,0 days 15:56:38.467828,199198,13.65,13.64,6504,15359,-5595,3278
4,AA,2020-08-04,0 days 15:57:03.527868,204820,13.65,13.64,16422,8389,1583,-2222
5,AA,2020-08-04,0 days 15:57:04.530202,203003,13.65,13.64,13347,8778,-1817,1583
6,AA,2020-08-04,0 days 15:59:09.835178,219698,13.67,13.66,14382,10283,298,-460
7,AA,2020-08-04,0 days 15:59:39.906358,220839,13.67,13.66,15311,4917,32387,-2013
8,ABBV,2020-08-04,0 days 15:56:38.403334,1376290,94.22,94.21,1133,1500,40436,-1631
9,ABBV,2020-08-04,0 days 15:57:46.567465,1467807,94.21,94.2,233,206,-1497,8467
10,ABBV,2020-08-04,0 days 15:57:50.577040,1470394,94.22,94.21,600,600,3113,-187
11,ABBV,2020-08-04,0 days 15:57:55.588749,1452694,94.27,94.26,600,395,3746,-11054
12,ABBV,2020-08-04,0 days 15:58:00.602122,1457040,94.27,94.26,628,1160,-20054,4346
13,ABBV,2020-08-04,0 days 15:58:01.603922,1448504,94.26,94.25,528,1051,8536,-20054
14,ABBV,2020-08-04,0 days 15:58:06.616491,1455766,94.25,94.24,830,707,-7668,6032
15,ABBV,2020-08-04,0 days 15:58:07.619444,1449334,94.25,94.24,630,1126,6432,-7668
16,ABBV,2020-08-04,0 days 15:59:12.778676,1490682,94.15,94.14,1191,147,-13701,25513
17,ABBV,2020-08-04,0 days 15:59:13.780429,1485483,94.15,94.14,1386,227,5199,-13701
18,ABBV,2020-08-04,0 days 15:59:30.822270,1525163,94.13,94.11,300,1894,-7924,21547
19,ABBV,2020-08-04,0 days 15:59:32.826313,1497787,94.16,94.15,795,732,3098,-17638
20,ABBV,2020-08-04,0 days 15:59:35.833510,1485198,94.23,94.22,800,500,-12589,3098
21,ABBV,2020-08-04,0 days 15:59:36.835974,1482387,94.23,94.22,800,1009,2811,-12589
22,ABBV,2020-08-04,0 days 15:59:38.840564,1469587,94.24,94.23,400,839,-38000,2000
