,Symbol,Timestamp,TIME,iPaired,Ask_P,Bid_P,Ask_S,Bid_S,iShares,PreviShares
0,AA,2020-11-18,0 days 15:55:00.229742,210072,18.36,18.35,6596,2184,1322,-108500
1,AA,2020-11-18,0 days 15:55:01.229452,204994,18.36,18.35,10987,2290,-5078,1322
2,AA,2020-11-18,0 days 15:57:11.231282,223065,18.37,18.36,2730,7210,3127,-2139
3,AA,2020-11-18,0 days 15:57:12.232598,217992,18.37,18.36,2030,7324,-5073,3127
4,AA,2020-11-18,0 days 15:59:44.226809,228839,18.36,18.35,6190,4020,-2629,4671
5,AA,2020-11-18,0 days 15:59:46.227300,231468,18.36,18.35,8390,1424,1684,-2629
6,AA,2020-11-18,0 days 15:59:47.227118,225202,18.36,18.35,11554,539,-6266,1684
7,AA,2020-11-18,0 days 15:59:48.227357,231468,18.36,18.35,11354,391,334,-6266
8,AA,2020-11-18,0 days 15:59:49.226617,230724,18.35,18.34,10300,400,-744,334
9,ABB,2020-11-18,0 days 15:56:49.239484,12429,27.58,27.57,7912,12441,211,-1782
10,ABB,2020-11-18,0 days 15:58:57.244021,14950,27.58,27.57,7897,18286,-465,2104
11,ABB,2020-11-18,0 days 15:59:46.248727,18346,27.56,27.55,22500,10067,387,-213
12,ABB,2020-11-18,0 days 15:59:47.247445,18233,27.56,27.55,21500,10467,-113,387
13,ABC,2020-11-18,0 days 15:55:00.257961,72914,103.68,103.52,200,100,-686,10536
14,ABC,2020-11-18,0 days 15:56:17.260923,74864,103.63,103.55,300,253,45,-553
15,ABC,2020-11-18,0 days 15:56:18.260998,74309,103.63,103.55,100,100,-555,45
16,ABC,2020-11-18,0 days 15:56:24.260645,75044,103.59,103.54,200,100,385,-735
17,ABC,2020-11-18,0 days 15:56:25.261500,74529,103.59,103.53,200,200,-515,385
18,ABC,2020-11-18,0 days 15:57:35.263099,77444,103.51,103.47,202,100,623,-477
19,ABC,2020-11-18,0 days 15:57:36.262839,77267,103.51,103.47,202,100,-177,623
20,ABC,2020-11-18,0 days 15:57:38.263515,77444,103.53,103.48,300,200,123,-377
21,ABC,2020-11-18,0 days 15:57:39.263559,77367,103.51,103.46,202,100,-77,123
22,ABC,2020-11-18,0 days 15:57:41.263760,77444,103.5,103.46,102,335,623,-77
23,ABC,2020-11-18,0 days 15:57:56.264220,78767,103.58,103.52,140,200,-277,123
24,ABC,2020-11-18,0 days 15:57:58.264278,78664,103.58,103.51,240,103,3,-97
25,ABC,2020-11-18,0 days 15:58:09.265129,77867,103.71,103.61,118,300,-695,105
26,ABC,2020-11-18,0 days 15:58:10.265877,77562,103.64,103.59,100,100,1305,-695
27,ABC,2020-11-18,0 days 15:58:12.265182,78067,103.64,103.6,100,100,-1438,405
28,ABC,2020-11-18,0 days 15:58:13.265627,77805,103.64,103.6,100,100,262,-1438
29,ABC,2020-11-18,0 days 15:58:36.266043,78967,103.64,103.6,100,100,-438,362
30,ABC,2020-11-18,0 days 15:58:37.266299,78705,103.64,103.58,100,200,262,-438
31,ABC,2020-11-18,0 days 15:59:11.268860,79803,103.64,103.57,605,200,-4050,175
32,ABC,2020-11-18,0 days 15:59:12.268250,82853,103.62,103.57,271,200,650,-4050
33,ABC,2020-11-18,0 days 15:59:13.268678,83903,103.65,103.57,100,300,-399,650
34,ABC,2020-11-18,0 days 15:59:15.269733,84302,103.62,103.57,100,364,1,-399
35,ABC,2020-11-18,0 days 15:59:18.267294,84503,103.6,103.56,100,100,-199,401
36,ABEV,2020-11-18,0 days 15:59:40.258995,222844,2.78,2.77,1465897,181197,1339,-22561
37,ABEV,2020-11-18,0 days 15:59:46.260517,258783,2.78,2.77,1447510,74540,-55154,1339
38,ABT,2020-11-18,0 days 15:59:07.259357,687694,110.14,110.12,200,730,-866,37454
39,ABT,2020-11-18,0 days 15:59:10.258883,688665,110.12,110.1,561,500,127,-904
40,ABT,2020-11-18,0 days 15:59:13.259230,692269,110.12,110.1,521,802,-10597,1241
41,ABT,2020-11-18,0 days 15:59:27.257985,737134,109.89,109.8,100,800,940,-20916
42,ABT,2020-11-18,0 days 15:59:30.262165,724424,109.93,109.87,400,905,-19421,8293
43,ABT,2020-11-18,0 days 15:59:42.259004,743932,109.86,109.84,300,300,17770,-4739
44,ABT,2020-11-18,0 days 15:59:51.247908,740999,109.88,109.81,600,480,-18938,8919
45,ABT,2020-11-18,0 days 15:59:52.247251,759937,109.82,109.77,851,500,8119,-18938
46,ACB,2020-11-18,0 days 15:59:01.245748,57831,7.01,7.0,20583,22713,19781,-26419
47,ACB,2020-11-18,0 days 15:59:02.246380,55412,7.01,7.0,21150,22713,-2419,19781
48,ACB,2020-11-18,0 days 15:59:11.247004,32714,7.02,7.01,36064,5259,22948,-3869
49,ACB,2020-11-18,0 days 15:59:12.246604,31662,7.02,7.01,36664,4559,-1052,22948
50,ACI,2020-11-18,0 days 15:59:46.260568,40878,15.76,15.75,961,200,2741,-582
51,ACI,2020-11-18,0 days 15:59:47.258866,40319,15.77,15.76,400,410,-3434,2741
52,ADT,2020-11-18,0 days 15:55:07.248294,81533,7.71,7.7,14456,6525,1114,-4466
53,ADT,2020-11-18,0 days 15:55:08.247678,78147,7.71,7.7,14856,6704,-3386,1114
54,ADT,2020-11-18,0 days 15:59:41.259866,108281,7.71,7.7,11040,21913,-2348,9452
55,ADT,2020-11-18,0 days 15:59:45.261181,110706,7.71,7.7,13547,19635,6211,-2425
56,AEE,2020-11-18,0 days 15:59:06.260968,225414,79.18,79.15,100,515,4483,-807
57,AEE,2020-11-18,0 days 15:59:45.261040,257439,78.97,78.92,200,900,-8475,92
58,AEE,2020-11-18,0 days 15:59:46.260626,256514,78.95,78.9,300,111,15107,-8475
59,AEE,2020-11-18,0 days 15:59:48.259770,272221,78.99,78.94,300,731,-2093,6107
60,AEE,2020-11-18,0 days 15:59:51.248075,265870,78.94,78.9,100,303,10251,-2617
61,AEE,2020-11-18,0 days 15:59:58.259477,266353,79.08,79.0,200,950,-717,8920
62,AEO,2020-11-18,0 days 15:55:38.285771,153746,16.81,16.8,5653,4233,206,-732
63,AEO,2020-11-18,0 days 15:55:39.286364,153952,16.81,16.8,5853,4698,-932,206
64,AEO,2020-11-18,0 days 15:58:00.290508,163963,16.79,16.78,5684,3490,-4688,5912
65,AEO,2020-11-18,0 days 15:59:00.294239,165647,16.79,16.78,5204,3927,491,-4224
66,AEO,2020-11-18,0 days 15:59:01.293904,166138,16.79,16.78,3423,4527,-28,491
67,AEO,2020-11-18,0 days 15:59:42.291929,178337,16.79,16.78,4000,3101,-504,5496
68,AEO,2020-11-18,0 days 15:59:45.293087,178841,16.79,16.78,5710,1601,7327,-504
69,AER,2020-11-18,0 days 15:56:40.238980,89930,39.95,39.94,345,500,4374,-626
70,AER,2020-11-18,0 days 15:56:41.239498,89504,39.96,39.95,321,400,-426,4374
71,AER,2020-11-18,0 days 15:59:05.244168,108053,39.93,39.92,547,195,-3356,4544
72,AER,2020-11-18,0 days 15:59:06.244853,107622,39.92,39.91,353,153,2631,-3356
73,AER,2020-11-18,0 days 15:59:08.244198,112808,39.91,39.89,499,692,-186,3276
74,AER,2020-11-18,0 days 15:59:12.244436,114294,39.92,39.9,100,484,900,-186
75,AER,2020-11-18,0 days 15:59:46.245294,115194,39.93,39.92,520,577,-475,760
76,AER,2020-11-18,0 days 15:59:47.244041,114669,39.93,39.92,320,577,525,-475
77,AES,2020-11-18,0 days 15:55:00.234808,481560,21.39,21.38,23494,5303,4667,-149237
78,AES,2020-11-18,0 days 15:57:34.239824,489821,21.4,21.39,4827,11945,-3843,857
79,AES,2020-11-18,0 days 15:57:38.240199,488764,21.4,21.39,5063,14745,1057,-1143
80,AES,2020-11-18,0 days 15:57:41.240351,489821,21.4,21.39,7932,4203,-4443,1257
