,Symbol,Timestamp,TIME,iPaired,Ask_P,Bid_P,Ask_S,Bid_S,iShares,PreviShares
0,AES,2020-05-19,0 days 15:59:51.233553,286188,12.83,12.82,21532,13095,-1370,14988
1,AES,2020-05-19,0 days 16:00:00.255105,291451,12.82,12.81,10385,89109,-5897,38
2,ARMK,2020-05-19,0 days 16:00:00.266682,157554,25.16,25.08,71275,4117,-13564,9295
3,AU,2020-05-19,0 days 15:51:23.025158,48021,27.17,27.16,300,927,4431,-247
4,AUY,2020-05-19,0 days 15:59:49.241218,205274,5.48,5.47,246588,311854,-3002,265
5,BAX,2020-05-19,0 days 15:50:02.300395,218561,86.72,86.63,100,481,-3531,9573
6,BAX,2020-05-19,0 days 15:50:20.344566,223388,86.63,86.57,600,300,9073,-3531
7,BAX,2020-05-19,0 days 15:52:28.647454,218561,86.68,86.64,300,644,-3531,8673
8,BAX,2020-05-19,0 days 15:57:43.381021,218561,86.64,86.63,304,597,-3531,8573
9,BAX,2020-05-19,0 days 15:57:51.398573,223888,86.62,86.6,441,330,8573,-3531
10,BBD,2020-05-19,0 days 15:59:47.208306,833820,3.02,3.01,730421,82296,-39658,3659
11,BK,2020-05-19,0 days 15:59:51.077015,399012,33.54,33.53,6566,300,22546,-2610
12,C,2020-05-19,0 days 15:59:08.304161,1506263,44.59,44.58,3301,4007,-1889,11834
13,CFG,2020-05-19,0 days 15:59:59.703696,396046,20.67,20.66,4090,18313,19551,-1142
14,CHD,2020-05-19,0 days 15:50:04.734698,170180,72.4,72.37,502,400,-304,2282
15,CHD,2020-05-19,0 days 15:51:06.883281,167898,72.28,72.27,200,100,2282,-304
16,CHD,2020-05-19,0 days 15:56:00.586298,167898,72.28,72.27,400,200,2282,-304
17,CIT,2020-05-19,0 days 16:00:00.255245,119593,15.6,15.59,9977,26500,1997,-1481
18,CNK,2020-05-19,0 days 15:52:53.087584,128838,13.02,13.01,500,1600,-1603,74973
19,COF,2020-05-19,0 days 15:59:51.246397,554847,60.22,60.21,200,1305,7321,-22577
20,COF,2020-05-19,0 days 15:59:52.249021,554668,60.28,60.23,200,1233,-126,7321
21,COF,2020-05-19,0 days 15:59:53.251835,554847,60.29,60.24,398,712,3121,-126
22,COF,2020-05-19,0 days 15:59:54.254906,543668,60.28,60.21,1054,357,-11126,3121
23,COF,2020-05-19,0 days 15:59:55.255986,554828,60.2,60.17,300,426,10640,-11126
24,CTL,2020-05-19,0 days 15:59:59.703696,730205,9.59,9.58,99025,46496,-13243,2363
25,DAL,2020-05-19,0 days 15:58:53.545791,2796139,21.73,21.72,10805,10736,29104,-6742
26,DAL,2020-05-19,0 days 15:58:54.548658,2789397,21.74,21.73,19302,7300,-6742,29104
27,DAL,2020-05-19,0 days 15:58:57.555429,2796139,21.73,21.72,6386,15668,29104,-6742
28,DAL,2020-05-19,0 days 15:59:36.646273,2795797,21.74,21.73,4302,21983,-342,35504
29,DFS,2020-05-19,0 days 16:00:00.163091,375095,39.74,39.69,257,33729,1721,-4841
30,DRH,2020-05-19,0 days 16:00:00.255142,229128,5.36,5.35,35424,39920,17672,-7537
31,DVN,2020-05-19,0 days 15:59:40.219819,354059,12.32,12.31,1364,19155,524,-1376
