,Symbol,Timestamp,TIME,iPaired,Ask_P,Bid_P,Ask_S,Bid_S,iShares,PreviShares
0,ABBV,2020-10-15,0 days 15:55:00.917032,400134,85.28,85.27,100,249,61559,-53078
1,ABBV,2020-10-15,0 days 15:55:19.916215,410969,85.34,85.33,300,100,-473,876
2,ABBV,2020-10-15,0 days 15:55:20.916265,410142,85.32,85.31,790,100,1927,-473
3,ABBV,2020-10-15,0 days 15:55:34.916972,414418,85.33,85.31,300,1100,-19600,1793
4,ABBV,2020-10-15,0 days 15:56:28.918487,446258,85.36,85.34,1601,800,2266,-2540
5,ABBV,2020-10-15,0 days 15:56:29.918792,443808,85.36,85.34,1501,800,-2450,2266
6,ABBV,2020-10-15,0 days 15:56:55.919188,446258,85.29,85.27,767,500,162,-938
7,ABBV,2020-10-15,0 days 15:56:59.919127,448722,85.29,85.28,1600,200,-4369,1081
8,ABBV,2020-10-15,0 days 15:57:33.920478,454789,85.27,85.26,769,800,1062,-2554
9,ABBV,2020-10-15,0 days 15:57:34.920450,453972,85.28,85.26,1348,1500,-817,1062
10,ABBV,2020-10-15,0 days 15:57:56.921825,460338,85.26,85.25,422,337,-1551,3583
11,ABBV,2020-10-15,0 days 15:59:05.925700,494554,85.27,85.25,700,600,20210,-2451
12,ABBV,2020-10-15,0 days 15:59:22.922555,611874,85.24,85.22,100,300,-3355,912
13,ABBV,2020-10-15,0 days 15:59:26.922994,615229,85.24,85.22,200,203,246,-2754
14,ABBV,2020-10-15,0 days 15:59:40.922368,625389,85.21,85.2,300,400,37194,-4146
15,ABBV,2020-10-15,0 days 15:59:43.922575,603273,85.24,85.22,300,800,-23443,37347
16,ABBV,2020-10-15,0 days 15:59:46.923053,627646,85.24,85.22,100,100,10713,-2366
17,ABBV,2020-10-15,0 days 15:59:47.922668,626059,85.25,85.23,100,100,-15331,10713
18,ABEV,2020-10-15,0 days 15:55:00.237660,47961,2.44,2.43,164193,605210,5530,-3974
19,ABEV,2020-10-15,0 days 15:55:28.239296,53491,2.44,2.43,289030,670022,-170,1930
20,ABEV,2020-10-15,0 days 15:59:36.248515,78714,2.43,2.42,1034636,440599,2278,-11722
21,ABT,2020-10-15,0 days 15:55:43.239750,364076,107.06,107.03,831,200,8542,-6458
22,ABT,2020-10-15,0 days 15:55:44.239273,359118,107.06,107.03,731,453,-5038,8542
23,ABT,2020-10-15,0 days 15:57:58.244641,369349,106.97,106.95,314,639,-3029,1671
24,ABT,2020-10-15,0 days 15:58:26.246015,376909,106.96,106.94,500,400,-835,965
25,ABT,2020-10-15,0 days 15:59:00.250507,384036,107.05,107.03,300,213,5064,-7936
26,ABT,2020-10-15,0 days 15:59:01.248356,380100,107.05,107.03,200,800,-3936,5064
27,ABT,2020-10-15,0 days 15:59:06.249018,474556,107.19,107.14,200,890,57761,-457
28,ACB,2020-10-15,0 days 15:59:02.260373,15480,4.3,4.29,31784,2854,-2844,3861
29,ACB,2020-10-15,0 days 15:59:36.249424,20018,4.3,4.29,13495,31705,3682,-4518
30,ACB,2020-10-15,0 days 15:59:37.249604,19700,4.3,4.29,12695,31705,-318,3682
31,ACI,2020-10-15,0 days 15:59:10.248941,28817,14.32,14.31,700,617,-460,858
32,ADM,2020-10-15,0 days 15:56:34.233043,199271,49.92,49.91,840,1559,6603,-3197
33,ADM,2020-10-15,0 days 15:56:35.233777,197074,49.93,49.92,2302,925,-2197,6603
34,ADM,2020-10-15,0 days 15:57:10.232664,199271,49.9,49.89,1919,357,2273,-10
35,ADM,2020-10-15,0 days 15:57:11.232880,197644,49.9,49.89,1919,257,-1627,2273
36,ADM,2020-10-15,0 days 15:58:46.237651,209596,49.9,49.89,2893,1396,5502,-3110
37,ADM,2020-10-15,0 days 15:58:47.238754,206998,49.9,49.89,3193,1246,-1410,5502
38,ADM,2020-10-15,0 days 15:59:00.241222,210925,49.89,49.88,841,2971,6113,-868
39,ADM,2020-10-15,0 days 15:59:01.239271,208238,49.9,49.89,2101,1053,-1499,6113
40,ADM,2020-10-15,0 days 15:59:05.239995,212326,49.92,49.91,3440,100,4499,-2368
41,ADM,2020-10-15,0 days 15:59:44.241089,229215,49.96,49.95,2566,800,1243,-2038
42,ADM,2020-10-15,0 days 15:59:45.241730,230958,49.96,49.94,2633,3322,-206,1243
43,ADM,2020-10-15,0 days 15:59:46.241317,234931,49.96,49.95,978,290,3464,-206
44,AEO,2020-10-15,0 days 15:55:00.211961,86401,15.33,15.32,10060,3237,-895,2279
45,AEO,2020-10-15,0 days 15:56:05.213446,88369,15.33,15.32,7412,3684,1047,-1553
46,AEO,2020-10-15,0 days 15:56:06.213554,87416,15.33,15.32,7361,3978,-953,1047
47,AEO,2020-10-15,0 days 15:56:08.214024,91869,15.33,15.32,6751,4777,647,-953
48,AEO,2020-10-15,0 days 15:56:09.214079,90816,15.33,15.32,6638,4877,-1053,647
49,AEO,2020-10-15,0 days 15:56:10.214156,99869,15.33,15.32,6438,5155,847,-1053
50,AEO,2020-10-15,0 days 15:57:10.215534,103444,15.36,15.35,7569,1327,-702,538
51,AEO,2020-10-15,0 days 15:57:11.215351,102346,15.36,15.35,5506,3000,1098,-702
52,AEO,2020-10-15,0 days 15:57:22.215929,86044,15.36,15.35,2640,8306,-18702,1298
53,AEO,2020-10-15,0 days 15:57:27.216207,92446,15.36,15.35,5190,5700,1398,-602
54,AEO,2020-10-15,0 days 15:57:28.216327,91844,15.36,15.35,4540,6300,-602,1398
55,AEO,2020-10-15,0 days 15:59:36.223022,116601,15.37,15.36,12646,3118,-2326,2874
56,AEO,2020-10-15,0 days 15:59:37.223999,116427,15.37,15.36,12411,2818,174,-2326
57,AES,2020-10-15,0 days 15:59:15.240322,458397,19.9,19.89,3240,16709,30710,-7643
58,AES,2020-10-15,0 days 15:59:16.239722,442807,19.9,19.89,3040,19009,-9850,30710
59,AFL,2020-10-15,0 days 15:56:36.253185,234484,37.26,37.25,2200,2266,261,-1139
60,AFL,2020-10-15,0 days 15:57:01.254838,229728,37.24,37.23,3682,1444,-4756,261
61,AFL,2020-10-15,0 days 15:57:35.255301,234484,37.22,37.21,2037,1230,244,-2656
62,AFL,2020-10-15,0 days 15:57:38.255116,229228,37.22,37.21,1265,3092,-5256,244
63,AFL,2020-10-15,0 days 15:57:41.255450,234484,37.2,37.19,1764,1905,1244,-3056
64,AFL,2020-10-15,0 days 15:57:42.256218,230728,37.2,37.19,1538,3560,-3756,1244
65,AFL,2020-10-15,0 days 15:57:49.255837,234484,37.2,37.19,3265,541,244,-756
66,AFL,2020-10-15,0 days 15:57:51.255881,231128,37.2,37.19,4665,218,-3356,1044
67,AFL,2020-10-15,0 days 15:59:01.260493,236301,37.22,37.21,3018,903,4829,-271
68,AFL,2020-10-15,0 days 15:59:15.259146,237481,37.24,37.23,3100,500,9619,-1650
69,AFL,2020-10-15,0 days 15:59:16.248446,236304,37.24,37.23,3000,600,-1177,9619
70,AFL,2020-10-15,0 days 15:59:22.249139,237200,37.23,37.22,3855,741,-553,1347
71,AFL,2020-10-15,0 days 15:59:45.250322,237753,37.23,37.22,2426,1002,332,-1373
72,AG,2020-10-15,0 days 15:55:00.232585,28122,10.71,10.7,25856,2446,-2950,7781
73,AG,2020-10-15,0 days 15:56:00.232474,31302,10.71,10.7,17445,15917,819,-1751
74,AG,2020-10-15,0 days 15:59:01.239183,44910,10.71,10.7,26400,9874,-6667,11132
75,AG,2020-10-15,0 days 15:59:38.239630,45022,10.71,10.7,27683,14698,-8992,608
76,AG,2020-10-15,0 days 15:59:39.240904,44414,10.71,10.7,30183,14398,608,-8992
77,AGI,2020-10-15,0 days 15:55:59.917700,20599,8.86,8.85,2902,36110,299,-3671
78,AGI,2020-10-15,0 days 15:59:37.923228,31786,8.85,8.84,40642,6077,-6028,272
79,AGI,2020-10-15,0 days 15:59:38.923406,31514,8.85,8.84,40042,5677,272,-6028
80,AIG,2020-10-15,0 days 15:59:15.240435,315555,29.98,29.97,4698,100,22029,-186
81,ALK,2020-10-15,0 days 15:59:43.922515,103871,38.08,38.07,200,100,926,-474
82,ALK,2020-10-15,0 days 15:59:46.923016,102169,38.09,38.07,600,700,-2700,5198
83,ALL,2020-10-15,0 days 15:55:31.232050,122609,91.7,91.68,100,100,545,-1155
84,ALL,2020-10-15,0 days 15:55:32.233128,121354,91.71,91.68,554,317,-1255,545
85,ALL,2020-10-15,0 days 15:55:45.231747,122621,91.69,91.67,544,405,525,-560
86,ALL,2020-10-15,0 days 15:55:46.232216,121546,91.7,91.68,100,100,-1075,525
87,ALL,2020-10-15,0 days 15:57:00.234207,126136,91.69,91.67,358,162,619,-1481
88,ALL,2020-10-15,0 days 15:57:01.233921,124893,91.7,91.68,100,100,-1243,619
89,ALL,2020-10-15,0 days 15:57:34.234111,126136,91.77,91.74,204,345,257,-843
90,ALL,2020-10-15,0 days 15:57:35.234025,125493,91.76,91.74,206,345,-643,257
91,ALL,2020-10-15,0 days 15:59:00.241002,135810,91.73,91.69,200,443,985,-2038
92,ALL,2020-10-15,0 days 15:59:01.239046,134770,91.75,91.71,304,304,-1053,985
93,ALL,2020-10-15,0 days 15:59:30.241896,188931,91.65,91.63,100,300,42,-1558
94,ALL,2020-10-15,0 days 15:59:34.239623,185759,91.71,91.65,700,984,-4469,12128
95,ALLY,2020-10-15,0 days 15:55:00.212481,242844,27.79,27.78,1844,4440,-10303,34421
96,ALLY,2020-10-15,0 days 15:56:49.215104,275390,27.79,27.78,3481,3330,308,-5492
