,Symbol,Timestamp,TIME,iPaired,Ask_P,Bid_P,Ask_S,Bid_S,iShares,PreviShares
0,ABBV,2020-04-30,0 days 15:59:56.254051,5621366,82.18,82.16,100,340,139792,-139706
1,ABBV,2020-04-30,0 days 15:59:57.257790,5341701,82.31,82.25,100,200,-282063,139792
2,ABBV,2020-04-30,0 days 15:59:58.258893,5621457,82.23,82.15,100,100,6501,-282063
3,ABT,2020-04-30,0 days 15:58:08.985197,1814287,92.23,92.21,600,600,-9452,8775
4,ABT,2020-04-30,0 days 15:58:46.072705,1814287,92.26,92.22,600,700,-9452,8775
5,ABT,2020-04-30,0 days 15:58:53.089563,1824348,92.22,92.2,500,400,8775,-9452
6,AEO,2020-04-30,0 days 15:57:31.930460,1237492,7.97,7.96,25634,16785,266,-10984
7,AEO,2020-04-30,0 days 15:58:35.077560,1225758,7.98,7.97,11419,19722,-10984,266
8,AGN,2020-04-30,0 days 15:59:43.202970,976941,187.21,187.01,387,300,13460,-9360
9,AGN,2020-04-30,0 days 15:59:58.239984,970691,187.51,187.22,300,100,-6251,31205
10,AGN,2020-04-30,0 days 15:59:59.241190,976941,187.35,186.99,100,100,65403,-6251
11,APY,2020-04-30,0 days 15:56:52.820739,136017,9.23,9.21,1000,979,1012770,-7860
12,APY,2020-04-30,0 days 15:58:55.089613,163530,9.22,9.21,1013,500,985257,-59273
13,BRK.B,2020-04-30,0 days 15:59:49.217339,850566,187.36,187.32,400,5328,4015,-3000
14,BSX,2020-04-30,0 days 15:59:51.222449,1040331,37.46,37.45,682,1300,26327,-3240
15,CAH,2020-04-30,0 days 15:59:52.239492,3798822,49.43,49.38,1100,1063,3075,-197161
16,CAH,2020-04-30,0 days 15:59:53.241997,3704084,49.49,49.42,300,1200,-94738,3075
17,CARR,2020-04-30,0 days 15:59:51.225153,7000031,17.76,17.75,7147,100,-43990,225078
18,CAT,2020-04-30,0 days 15:58:21.007702,577193,116.57,116.55,100,200,2435,-1138
19,CAT,2020-04-30,0 days 15:58:28.023996,577193,116.64,116.59,627,300,2435,-8527
20,CAT,2020-04-30,0 days 15:58:33.037565,576055,116.6,116.58,400,100,-1138,2435
21,CAT,2020-04-30,0 days 15:58:42.057549,577193,116.57,116.56,300,118,4535,-11827
22,CAT,2020-04-30,0 days 15:58:59.097880,577193,116.59,116.57,438,440,835,-6427
23,CCI,2020-04-30,0 days 15:57:32.942921,987973,159.92,159.83,794,500,-15404,4109
24,CCI,2020-04-30,0 days 15:57:40.961551,978509,159.76,159.58,1200,105,9464,-5449
25,CCI,2020-04-30,0 days 15:57:46.976123,989573,159.75,159.61,300,300,-6249,9464
26,CCI,2020-04-30,0 days 15:57:51.987050,964709,159.62,159.52,100,100,23264,-4949
27,CCI,2020-04-30,0 days 15:59:23.205683,989573,159.68,159.58,1274,672,-8889,5024
28,CCI,2020-04-30,0 days 15:59:25.210000,982849,159.68,159.59,745,100,5124,-8889
29,CCI,2020-04-30,0 days 15:59:40.247091,973449,159.66,159.59,217,400,14524,-8889
30,CCI,2020-04-30,0 days 15:59:49.268299,989573,159.62,159.45,602,200,-4769,17010
31,CCI,2020-04-30,0 days 15:59:54.281652,984617,159.63,159.34,437,200,3356,-24162
32,CHD,2020-04-30,0 days 15:59:51.260132,710227,70.03,69.98,300,400,1053,-23399
33,CHD,2020-04-30,0 days 15:59:52.258854,690283,70.09,70.01,100,400,-18591,1053
34,CHD,2020-04-30,0 days 15:59:59.275753,710227,70.08,69.99,1618,6128,2953,-8560
35,CL,2020-04-30,0 days 15:59:57.249011,2223237,70.32,70.22,460,800,37560,-35508
36,CL,2020-04-30,0 days 16:00:00.254150,2097075,70.38,70.23,3300,16300,-143340,8653
37,COG,2020-04-30,0 days 15:58:32.071166,1271738,21.68,21.67,712,1080,-5412,42237
38,COP,2020-04-30,0 days 15:59:57.257805,1023831,42.11,42.01,1041,10960,-1684,45960
39,CVNA,2020-04-30,0 days 15:59:51.258376,61062,80.33,80.22,206,212,-5581,3014
40,CVX,2020-04-30,0 days 15:50:11.869250,1977296,92.21,92.17,300,900,-9399,15610
41,CVX,2020-04-30,0 days 15:50:17.882850,1961686,92.17,92.13,750,102,15610,-9399
42,CVX,2020-04-30,0 days 15:50:19.898181,1977296,92.23,92.19,155,300,-9399,15610
43,CVX,2020-04-30,0 days 15:51:27.046042,1977296,92.2,92.17,900,200,-9399,15610
44,CVX,2020-04-30,0 days 15:59:51.225153,1972396,92.09,92.02,658,668,5670,-14074
45,CVX,2020-04-30,0 days 15:59:54.231202,1978146,92.08,91.96,617,5285,-14074,68617
46,CVX,2020-04-30,0 days 15:59:56.235236,1973348,92.06,91.95,575,5338,4718,-14074
47,DK,2020-04-30,0 days 15:59:50.256414,161922,23.36,23.34,104,408,-1047,5116
48,DNR,2020-04-30,0 days 15:59:58.239984,1175630,0.36,0.35,109426,6237,-11710,84388
49,ES,2020-04-30,0 days 15:59:55.235715,1380055,80.79,80.67,200,1492,5120,-16423
50,FE,2020-04-30,0 days 15:59:51.252068,429823,41.27,41.25,1571,1200,2489,-7572
51,FIT,2020-04-30,0 days 15:59:57.270409,892071,6.69,6.68,14644,127222,23113,-86102
52,GD,2020-04-30,0 days 15:52:18.177410,367197,130.92,130.9,300,400,-2612,563
53,GD,2020-04-30,0 days 15:55:18.608287,366406,130.89,130.86,700,400,563,-354
54,GFI,2020-04-30,0 days 15:59:51.239155,158608,7.35,7.34,32337,56016,-3653,3166
55,GGB,2020-04-30,0 days 15:59:46.243895,92260,2.16,2.15,254211,229445,-10665,20007
56,HCA,2020-04-30,0 days 15:59:51.260295,333780,109.86,109.78,800,1573,3717,-11247
57,HP,2020-04-30,0 days 15:55:43.656228,10896778,19.77,19.76,200,200,18819,-495235
58,HP,2020-04-30,0 days 15:55:44.658724,10389643,19.81,19.77,260,1200,-507135,18819
59,HP,2020-04-30,0 days 15:56:50.815841,10896778,19.77,19.76,400,200,21532,-422522
60,HP,2020-04-30,0 days 15:59:44.221131,10480080,19.82,19.78,200,1002,-416698,312156
61,HP,2020-04-30,0 days 15:59:45.225452,10906978,19.77,19.74,300,1064,315782,-416698
62,HP,2020-04-30,0 days 15:59:50.237378,10906978,19.79,19.75,300,1522,308053,-333863
63,HP,2020-04-30,0 days 15:59:51.240685,10582860,19.81,19.76,1792,149,-313918,308053
64,HRB,2020-04-30,0 days 15:59:51.225020,525284,16.68,16.67,4784,1097,-14484,40957
65,HST,2020-04-30,0 days 15:59:51.239155,1290310,12.33,12.32,7037,16081,19831,-28308
66,IR,2020-04-30,0 days 15:59:54.235093,806490,29.13,29.09,1098,750,-2082,19189
67,JNPR,2020-04-30,0 days 15:54:46.530486,584552,21.68,21.67,2057,600,40,-1791
68,JNPR,2020-04-30,0 days 15:56:09.730907,584552,21.68,21.67,5190,3680,40,-491
69,JNPR,2020-04-30,0 days 15:56:55.840878,585192,21.66,21.65,5980,7109,-1165,288
70,JNPR,2020-04-30,0 days 15:59:53.255529,498564,21.6,21.59,5452,1307,88428,-36743
71,KMI,2020-04-30,0 days 15:59:51.228826,2405533,15.25,15.24,3032,22381,-10122,24684
72,KSS,2020-04-30,0 days 15:50:03.868563,3906488,18.47,18.45,300,800,-46068,20606
73,KSS,2020-04-30,0 days 15:51:29.072415,3953657,18.43,18.42,900,500,20506,-9770
74,LB,2020-04-30,0 days 15:52:42.225986,5140001,12.02,12.01,2000,2950,-74139,40248
75,LB,2020-04-30,0 days 15:52:43.227544,5214140,12.0,11.99,2708,2707,14248,-74139
76,LUV,2020-04-30,0 days 15:57:35.920927,4947473,31.2,31.19,4858,1890,26880,-51304
77,LUV,2020-04-30,0 days 15:57:36.923316,4975769,31.21,31.2,2885,200,-30304,26880
78,LW,2020-04-30,0 days 15:59:51.224815,631769,61.42,61.37,225,869,5520,-2306
79,LW,2020-04-30,0 days 16:00:00.241652,631491,61.43,61.37,68409,370,-278,8103
80,MDP,2020-04-30,0 days 16:00:00.276570,5393675,14.84,14.83,15426,36079,-33526,110504
81,MRK,2020-04-30,0 days 15:59:01.121172,1656673,79.43,79.42,820,1350,1286,-16550
82,MRK,2020-04-30,0 days 15:59:03.123853,1646959,79.45,79.44,100,1594,-9524,1286
83,MRK,2020-04-30,0 days 15:59:18.159699,1656673,79.48,79.47,2491,1221,1773,-336
84,NVTA,2020-04-30,0 days 16:00:00.262361,240101,16.54,16.53,3537,9082,8086,-551
85,OMF,2020-04-30,0 days 15:59:02.125624,85284,24.25,24.24,5598,1050,57,-9509
86,OXY,2020-04-30,0 days 15:55:02.570460,1640931,16.79,16.78,3803,11922,243,-5957
87,OXY,2020-04-30,0 days 15:57:31.925069,1641574,16.72,16.71,2445,7443,-8638,6905
88,PFE,2020-04-30,0 days 15:59:52.274940,4116571,38.47,38.45,300,2300,-146113,46631
89,PG,2020-04-30,0 days 15:59:28.200988,1921497,118.0,117.97,600,271,88270,-87197
90,PG,2020-04-30,0 days 15:59:29.203773,1834363,118.07,118.02,100,1200,-87197,88270
91,PG,2020-04-30,0 days 15:59:39.228233,1921497,118.0,117.98,338,1100,88270,-87197
92,QEP,2020-04-30,0 days 16:00:00.258532,1018956,1.0,0.98,12400,20032,23670,-50959
93,SIX,2020-04-30,0 days 15:58:36.043825,181590,20.1,20.07,600,2386,-15185,73778
94,STT,2020-04-30,0 days 15:59:50.222190,1191743,63.08,63.06,200,239,5941,-3771
95,SYF,2020-04-30,0 days 15:50:03.856558,1010048,19.8,19.79,1871,2600,-1172,488
96,TAP,2020-04-30,0 days 15:51:21.062478,308760,41.11,41.08,610,831,-38936,34809
97,TAP,2020-04-30,0 days 15:51:29.080724,273900,41.1,41.08,800,715,34809,-36136
98,TAP,2020-04-30,0 days 15:52:04.164251,311560,41.14,41.11,200,1432,-36136,34709
99,TAP,2020-04-30,0 days 15:52:45.264542,311860,41.14,41.12,603,1000,-35836,34709
100,TAP,2020-04-30,0 days 15:54:13.475104,311860,41.11,41.1,600,713,-35836,34709
101,TAP,2020-04-30,0 days 15:57:39.947287,273900,41.15,41.13,368,809,34709,-35836
102,TAP,2020-04-30,0 days 15:57:47.965069,311860,41.13,41.11,408,535,-35836,34709
103,TCO,2020-04-30,0 days 15:57:33.912232,1152740,43.01,42.99,100,400,12004,-3096
104,TOT,2020-04-30,0 days 15:56:29.779154,47363,35.39,35.38,300,600,-196,116
105,TOT,2020-04-30,0 days 15:56:30.781895,47559,35.32,35.3,1000,900,116,-196
106,TTI,2020-04-30,0 days 15:57:00.865439,45597,0.49,0.48,18300,6087,-19569,13376
107,TTI,2020-04-30,0 days 15:57:02.870164,65166,0.49,0.48,18300,6087,13376,-19569
108,TTI,2020-04-30,0 days 15:57:04.873883,45597,0.49,0.48,18300,6159,-20769,13376
109,TTI,2020-04-30,0 days 15:59:18.156787,65066,0.49,0.47,300,11425,18132,-20769
110,TTI,2020-04-30,0 days 15:59:19.158821,45597,0.5,0.48,26528,1100,-20769,18132
111,TTI,2020-04-30,0 days 15:59:20.161212,65066,0.49,0.48,300,1000,18132,-20769
112,TTI,2020-04-30,0 days 15:59:24.170921,45597,0.49,0.48,300,235,-19569,18132
113,TTI,2020-04-30,0 days 15:59:37.201252,65466,0.49,0.48,400,200,13076,-19569
114,TTI,2020-04-30,0 days 15:59:42.213053,45597,0.49,0.47,300,14725,-20969,18132
115,TTI,2020-04-30,0 days 15:59:49.230181,65466,0.49,0.47,100,7925,13076,-20769
116,TTI,2020-04-30,0 days 15:59:53.238865,45597,0.5,0.47,17261,4025,-20969,9194
117,TTI,2020-04-30,0 days 15:59:55.243935,65854,0.5,0.47,17261,4025,12688,-20969
118,TTI,2020-04-30,0 days 15:59:57.249040,45597,0.5,0.49,17261,2500,-20769,12688
119,TWTR,2020-04-30,0 days 15:57:46.976149,1620159,28.7,28.69,1295,3840,-13157,11707
120,TWTR,2020-04-30,0 days 15:57:47.977704,1599993,28.65,28.64,1668,600,17640,-13157
121,USB,2020-04-30,0 days 15:58:06.987036,1442104,36.59,36.58,6685,2901,3539,-31117
122,V,2020-04-30,0 days 15:59:52.236642,1580283,178.62,178.5,200,100,21032,-4539
123,V,2020-04-30,0 days 15:59:53.238303,1580196,178.68,178.46,200,891,-134,21032
124,V,2020-04-30,0 days 15:59:55.243741,1583183,178.59,178.4,200,778,13181,-16167
125,VER,2020-04-30,0 days 15:59:56.239538,1599909,5.49,5.48,51377,131600,28163,-39533
126,VZ,2020-04-30,0 days 15:59:51.240500,3063927,57.44,57.43,2200,100,53174,-64059
127,WMB,2020-04-30,0 days 15:57:32.927171,1239521,19.44,19.43,36584,27514,-27437,9949
128,WMT,2020-04-30,0 days 15:59:51.225180,1842895,121.52,121.51,300,400,19927,-29927
129,YUM,2020-04-30,0 days 15:52:10.161143,239098,86.47,86.44,300,200,-37181,58794
130,YUM,2020-04-30,0 days 15:52:11.160766,179234,86.51,86.48,300,100,59328,-37181
131,YUM,2020-04-30,0 days 15:55:00.564272,239098,86.53,86.51,200,400,-38363,57612
132,YUM,2020-04-30,0 days 15:55:02.570502,180416,86.49,86.47,200,163,58146,-38363
133,YUM,2020-04-30,0 days 15:55:24.622605,239098,86.53,86.51,300,200,-38363,57612
134,YUM,2020-04-30,0 days 15:55:25.624980,180950,86.52,86.48,400,501,57612,-38363
135,YUM,2020-04-30,0 days 15:55:39.658281,180416,86.48,86.47,400,110,58146,-38363
136,YUM,2020-04-30,0 days 15:55:53.692500,239098,86.53,86.51,453,300,-38363,57612
137,YUM,2020-04-30,0 days 15:59:41.227561,184023,86.5,86.48,922,200,54539,-41740
