,Symbol,Timestamp,TIME,iPaired,Ask_P,Bid_P,Ask_S,Bid_S,iShares,PreviShares
0,AIG,2020-04-23,0 days 15:58:40.055508,312215,22.67,22.66,555,3016,4142,-4927
1,BAC,2020-04-23,0 days 15:58:18.035268,2784867,21.9,21.89,30787,51677,-7799,74989
2,BAC,2020-04-23,0 days 15:59:11.161974,2793401,21.89,21.88,68276,48605,8068,-1097
3,BMY,2020-04-23,0 days 15:52:59.259678,1137204,60.94,60.93,3202,500,9534,-7693
4,BRK.B,2020-04-23,0 days 15:59:58.225519,516197,185.69,185.6,25,401,6150,-5491
5,C,2020-04-23,0 days 15:59:06.150050,929625,42.5,42.49,7916,3514,3219,-3868
6,CHK,2020-04-23,0 days 15:52:16.138597,15770,27.57,27.38,205,479,140,-3312
7,CHK,2020-04-23,0 days 15:52:25.158673,14234,27.57,27.39,118,100,-1436,140
8,CHK,2020-04-23,0 days 15:53:10.266356,15770,27.48,27.33,300,2,140,-1436
9,CHK,2020-04-23,0 days 15:53:16.280646,14234,27.48,27.32,203,50,-1436,140
10,CHK,2020-04-23,0 days 15:53:28.309341,15770,27.4,27.32,400,50,140,-1436
11,CHK,2020-04-23,0 days 15:54:16.424501,14234,27.57,27.29,100,304,-1436,240
12,CL,2020-04-23,0 days 16:00:00.243701,352523,71.23,71.22,8175,10928,522,-444
13,CNC,2020-04-23,0 days 15:59:52.214686,380383,69.3,69.28,192,120,2983,-2073
14,COF,2020-04-23,0 days 15:59:51.241777,171112,52.66,52.61,363,302,3195,-1068
15,CPRI,2020-04-23,0 days 15:58:40.072606,138785,11.75,11.74,2516,3240,3272,-19
16,CXO,2020-04-23,0 days 15:51:25.047106,127256,54.0,53.98,200,3,27774,-7481
17,CXO,2020-04-23,0 days 15:51:34.067203,155030,54.03,54.02,200,40,-7481,27774
18,CXO,2020-04-23,0 days 15:52:41.227758,155030,54.06,54.02,100,1100,-7481,38017
19,CXO,2020-04-23,0 days 15:52:58.285709,155030,53.97,53.95,100,4,-5626,28551
20,CXO,2020-04-23,0 days 15:52:59.272084,117013,53.95,53.93,200,4,38017,-5626
21,CXO,2020-04-23,0 days 15:53:00.274408,155030,53.97,53.94,1,200,-5626,38017
22,CXO,2020-04-23,0 days 15:53:01.276314,125701,53.96,53.94,100,200,29329,-5626
23,CXO,2020-04-23,0 days 15:53:05.285687,155030,53.96,53.94,101,200,-5626,29329
24,CXO,2020-04-23,0 days 15:53:08.291862,117013,53.95,53.93,200,309,38017,-5626
25,CXO,2020-04-23,0 days 15:55:08.581328,155030,54.01,54.0,364,638,-5626,27774
26,CXO,2020-04-23,0 days 15:55:26.624241,127256,54.0,53.98,600,100,27774,-5626
27,CXO,2020-04-23,0 days 15:58:18.021511,155030,54.01,53.99,300,400,-5626,28551
28,DOW,2020-04-23,0 days 15:59:16.158468,588927,32.49,32.48,221,10,15952,-135377
29,DOW,2020-04-23,0 days 15:59:45.227998,580603,32.6,32.58,100,1310,-5675,376
30,DOW,2020-04-23,0 days 15:59:47.230948,588927,32.58,32.57,400,100,1728,-4323
31,EDU,2020-04-23,0 days 15:50:02.841163,42794,110.68,110.54,454,458,-2616,988
32,EOG,2020-04-23,0 days 15:59:51.232866,1424035,44.27,44.25,198,370,-29050,12057
33,FHN,2020-04-23,0 days 15:59:40.198928,142649,7.96,7.95,30160,11766,-2193,1072
34,HOG,2020-04-23,0 days 16:00:00.262695,232029,18.55,18.54,18227,5400,953,-1765
35,IAA,2020-04-23,0 days 15:59:50.222568,465759,34.85,34.69,460,100,-1242,308
36,IBM,2020-04-23,0 days 15:57:31.911482,437950,121.49,121.48,1048,646,-12645,7421
37,JPM,2020-04-23,0 days 15:58:43.094910,1551776,89.45,89.43,468,400,-18347,11224
38,JWN,2020-04-23,0 days 15:59:51.241750,145052,17.57,17.55,1000,1748,800,-171
39,KO,2020-04-23,0 days 15:57:31.893648,1781372,45.05,45.04,4528,2220,21655,-42045
40,LB,2020-04-23,0 days 15:50:01.822605,213434,10.78,10.77,6850,931,13860,-52428
41,MDT,2020-04-23,0 days 16:00:00.243486,504591,95.84,95.81,839,9688,-9529,4452
42,MGM,2020-04-23,0 days 15:58:11.970370,737730,13.78,13.77,18665,67391,53975,-3078
43,MPLX,2020-04-23,0 days 15:52:00.122023,121981,17.02,17.01,900,410,-255,72045
44,MPLX,2020-04-23,0 days 15:55:59.692873,122236,17.0,16.99,1595,600,72045,-255
45,MPLX,2020-04-23,0 days 15:56:52.820680,121981,17.02,17.01,944,1840,-255,72045
46,MPLX,2020-04-23,0 days 15:59:01.126477,122236,16.99,16.98,300,2205,72045,-255
47,MPLX,2020-04-23,0 days 15:59:54.250456,121981,17.02,17.01,500,1336,-255,67829
48,MPLX,2020-04-23,0 days 16:00:00.262836,125398,16.97,16.96,2492,13600,68883,-255
49,MRK,2020-04-23,0 days 15:59:54.232404,681589,80.89,80.87,269,700,-119,2955
50,ORCL,2020-04-23,0 days 15:59:16.140607,1268580,52.0,51.99,4399,736,39001,-209489
51,PLD,2020-04-23,0 days 15:58:38.083731,810340,86.78,86.75,986,300,13349,-1351
52,SEAS,2020-04-23,0 days 15:50:55.975597,57499,12.15,12.13,100,631,2341,-659
53,SLB,2020-04-23,0 days 15:57:30.905469,1139381,16.45,16.44,7634,24331,10877,-34026
54,SLB,2020-04-23,0 days 15:59:57.255644,1143070,16.53,16.52,1866,60911,7278,-753
55,T,2020-04-23,0 days 16:00:00.245130,2186584,29.5,29.49,9755,21233,-44929,42072
56,TWO,2020-04-23,0 days 15:59:51.232677,801761,4.27,4.26,16300,17868,-8496,14274
57,TWTR,2020-04-23,0 days 15:57:31.924615,2069175,27.9,27.89,6912,3303,-44898,3595
58,WLL,2020-04-23,0 days 15:59:28.188422,56977,1.68,1.67,17300,1200,1707,-7593
