,Symbol,Timestamp,TIME,iPaired,Ask_P,Bid_P,Ask_S,Bid_S,iShares,PreviShares
0,AEP,2020-05-04,0 days 15:59:51.217223,193596,83.04,83.0,206,733,636,-505
1,ATUS,2020-05-04,0 days 15:59:51.245418,329869,24.21,24.2,1730,3183,-7812,2645
2,BRK.B,2020-05-04,0 days 15:50:00.824296,532419,177.92,177.65,300,300,6986,-149426
3,BRK.B,2020-05-04,0 days 15:50:02.831248,490158,177.91,177.83,400,100,-42952,7494
4,BRK.B,2020-05-04,0 days 15:51:20.014025,533110,177.78,177.76,500,300,13053,-36586
5,BRK.B,2020-05-04,0 days 15:52:55.241270,496834,177.82,177.79,634,974,-36276,13363
6,BRK.B,2020-05-04,0 days 15:53:51.375636,533110,177.8,177.78,100,300,15906,-34301
7,BRK.B,2020-05-04,0 days 15:57:48.920948,505883,177.82,177.8,1750,201,-27227,22512
8,CLR,2020-05-04,0 days 15:50:29.904653,65973,14.21,14.19,1701,1800,52442,-39604
9,CLR,2020-05-04,0 days 15:50:38.928880,65973,14.23,14.22,1435,2010,52042,-40004
10,CLR,2020-05-04,0 days 15:50:41.933510,118015,14.23,14.21,700,1838,-40004,52042
11,CLR,2020-05-04,0 days 15:51:08.998749,118015,14.26,14.24,1500,800,-40004,52042
12,CLR,2020-05-04,0 days 15:51:18.019786,65973,14.25,14.24,600,698,52042,-40004
13,CLR,2020-05-04,0 days 15:53:13.296443,118015,14.29,14.28,600,3144,-47722,52042
14,COTY,2020-05-04,0 days 15:59:16.129690,1802045,5.35,5.34,39707,27854,-125808,336937
15,CPE,2020-05-04,0 days 15:59:52.230827,775587,0.86,0.84,31413,11777,-53369,474072
16,CPRI,2020-05-04,0 days 15:50:28.895520,47420,13.9,13.89,1622,300,66679,-808
17,CVX,2020-05-04,0 days 15:57:31.885270,1134290,91.52,91.5,500,300,-23007,21893
18,DCP,2020-05-04,0 days 15:55:11.569311,14578,8.25,8.23,3357,300,38053,-1692
19,DCP,2020-05-04,0 days 15:58:38.038672,52631,8.28,8.27,100,1132,-1692,38053
20,EOG,2020-05-04,0 days 15:59:16.165942,1659276,46.58,46.56,300,110,29153,-115519
21,EQR,2020-05-04,0 days 15:59:52.230944,282817,62.51,62.46,689,323,584,-701
22,EQR,2020-05-04,0 days 15:59:53.232877,282580,62.51,62.47,689,733,-337,584
23,F,2020-05-04,0 days 15:59:50.241675,3095100,4.87,4.86,566511,807483,-11306,46361
24,IBN,2020-05-04,0 days 15:59:51.214151,221592,8.97,8.96,29806,64668,-2460,5672
25,KMI,2020-05-04,0 days 15:59:46.204505,1974769,14.65,14.64,22477,16364,-10315,575
26,KO,2020-05-04,0 days 15:53:53.378160,1463648,45.05,45.04,4700,1905,-54843,88844
27,LYB,2020-05-04,0 days 15:50:01.835468,179793,54.46,54.38,410,300,-38027,62948
28,LYB,2020-05-04,0 days 15:53:51.383507,179793,54.36,54.35,1525,600,-42045,57830
29,LYB,2020-05-04,0 days 15:54:20.452425,221963,54.34,54.32,500,100,57830,-42145
30,LYB,2020-05-04,0 days 15:54:51.525914,179793,54.36,54.34,900,400,-42045,57830
31,LYB,2020-05-04,0 days 15:54:57.540777,221963,54.35,54.33,103,529,57830,-42045
32,LYB,2020-05-04,0 days 15:55:06.562410,179793,54.37,54.35,100,800,-42045,57830
33,MTG,2020-05-04,0 days 15:59:16.143352,1491614,6.56,6.55,42739,1104,-62002,308943
34,NCR,2020-05-04,0 days 15:59:56.241201,79549,18.99,18.96,400,400,-35796,2927
35,NLY,2020-05-04,0 days 15:59:51.242645,551154,6.12,6.11,88116,31224,-1059,16773
36,PBI,2020-05-04,0 days 15:58:24.018259,192530,2.94,2.93,5300,6470,114397,-5879
37,PBI,2020-05-04,0 days 15:58:34.042807,184893,2.96,2.95,4900,9161,-2779,114397
38,PBR.A,2020-05-04,0 days 15:57:07.870893,20130,6.32,6.31,53370,162541,-3020,10504
39,PCG,2020-05-04,0 days 15:50:36.917895,773413,11.01,11.0,3696,2739,-12949,40651
40,PCG,2020-05-04,0 days 15:51:12.001375,732762,10.99,10.98,2458,4073,40651,-12949
41,PCG,2020-05-04,0 days 15:57:44.938059,773413,11.01,11.0,2500,5456,-12949,40651
42,SLB,2020-05-04,0 days 15:59:16.169501,4341707,16.13,16.12,800,34181,123392,-1116423
43,SLB,2020-05-04,0 days 15:59:17.171946,4349699,16.23,16.22,3835,2100,-7174,123392
44,SLB,2020-05-04,0 days 15:59:28.191700,4360792,16.24,16.23,17784,601,7693,-974
45,SQ,2020-05-04,0 days 15:59:10.161426,443978,63.6,63.58,900,307,4357,-2528
46,SQ,2020-05-04,0 days 16:00:00.281105,444341,63.71,63.68,6683,85721,1513,-2321
47,THC,2020-05-04,0 days 16:00:00.248735,126571,17.99,17.95,9071,14311,-14555,51913
48,TJX,2020-05-04,0 days 15:59:40.187555,1497227,47.69,47.68,2348,100,-3790,7748
49,UA,2020-05-04,0 days 15:53:34.359559,67365,8.71,8.7,5843,2355,913,-880
50,W,2020-05-04,0 days 15:50:19.870529,140855,134.42,134.3,100,100,-2689,2831
51,W,2020-05-04,0 days 15:50:26.887519,138124,134.35,134.25,100,200,2831,-2289
52,W,2020-05-04,0 days 15:55:00.541667,141255,134.4,134.25,100,201,-2289,2931
53,W,2020-05-04,0 days 15:55:38.634607,138124,134.38,134.25,300,499,2831,-89
