,Symbol,Timestamp,TIME,iPaired,Ask_P,Bid_P,Ask_S,Bid_S,iShares,PreviShares
0,AA,2020-10-01,0 days 15:55:00.234188,142974,11.37,11.36,2204,19451,-3516,15269
1,ABBV,2020-10-01,0 days 15:55:51.253595,477589,87.08,87.06,301,2061,-33910,22928
2,ABBV,2020-10-01,0 days 15:58:12.257012,507443,87.07,87.06,1800,200,-30482,33256
3,ABBV,2020-10-01,0 days 15:59:11.259291,544213,87.17,87.16,200,100,34508,-1939
4,ABBV,2020-10-01,0 days 15:59:46.262342,602344,87.2,87.19,400,100,-6187,8401
5,ABBV,2020-10-01,0 days 15:59:55.260292,620999,87.15,87.13,300,300,19340,-18143
6,ABEV,2020-10-01,0 days 15:59:36.273689,94213,2.27,2.26,584523,1043547,15615,-18485
7,ABEV,2020-10-01,0 days 15:59:37.273839,75728,2.27,2.26,584523,1043547,-18485,15615
8,ACB,2020-10-01,0 days 15:59:20.245844,15289,4.67,4.66,3777,9570,-440,2160
9,ACC,2020-10-01,0 days 15:59:52.256582,122600,36.7,36.67,420,400,-2432,853
10,ACI,2020-10-01,0 days 15:55:00.262838,42686,13.81,13.8,1763,1007,-1326,15217
11,ACI,2020-10-01,0 days 15:56:10.265553,44032,13.81,13.8,337,3298,1480,-144
12,ACI,2020-10-01,0 days 15:56:11.265450,43612,13.81,13.8,329,2998,-420,1480
13,ACI,2020-10-01,0 days 15:58:28.270592,49834,13.81,13.8,3767,500,518,-882
14,ACI,2020-10-01,0 days 15:58:29.270443,49652,13.81,13.8,2813,589,-182,518
15,ACI,2020-10-01,0 days 15:59:18.272954,52462,13.81,13.8,1838,1560,-82,218
16,ACN,2020-10-01,0 days 15:55:00.106141,236360,224.76,224.71,100,291,-1925,7092
17,ACN,2020-10-01,0 days 15:59:17.113199,261869,225.28,225.16,100,200,150,-5967
18,ACN,2020-10-01,0 days 15:59:18.113342,262101,225.28,225.16,100,200,-11136,150
19,ACN,2020-10-01,0 days 15:59:26.113167,272545,225.21,225.08,100,100,1838,-2930
20,ACN,2020-10-01,0 days 15:59:27.113758,271183,225.21,225.08,100,200,-1362,1838
21,ACN,2020-10-01,0 days 15:59:35.114607,276845,225.32,225.21,100,400,1113,-1621
22,ACN,2020-10-01,0 days 15:59:36.114255,275870,225.35,225.21,200,779,-1140,1113
23,ADM,2020-10-01,0 days 15:57:33.110258,271059,46.57,46.56,1838,143,-1376,1424
24,ADM,2020-10-01,0 days 15:57:34.110199,268435,46.56,46.55,400,2337,2624,-1376
25,ADM,2020-10-01,0 days 15:58:47.113960,276435,46.58,46.57,2855,674,5213,-1887
26,ADM,2020-10-01,0 days 15:59:03.115463,276960,46.59,46.58,1414,1332,-2842,1158
27,ADM,2020-10-01,0 days 15:59:04.115857,274602,46.59,46.58,2069,945,2217,-2842
28,ADM,2020-10-01,0 days 15:59:49.116401,296277,46.62,46.61,570,925,-16,1075
29,ADM,2020-10-01,0 days 15:59:50.118695,294093,46.61,46.6,1413,1538,2184,-16
