,Symbol,Timestamp,TIME,iPaired,Ask_P,Bid_P,Ask_S,Bid_S,iShares,PreviShares
0,AA,2020-11-05,0 days 15:55:00.250781,172806,14.12,14.11,5439,4581,-1878,5866
1,AA,2020-11-05,0 days 15:57:36.255044,178889,14.06,14.05,9293,1058,6412,-2524
2,AA,2020-11-05,0 days 15:57:37.254185,177201,14.06,14.05,6558,4558,-1688,6412
3,AA,2020-11-05,0 days 15:58:12.257741,179189,14.06,14.05,1606,9238,117,-1583
4,AA,2020-11-05,0 days 15:58:13.257316,176006,14.06,14.05,1799,9738,-3183,117
5,AA,2020-11-05,0 days 15:58:14.257380,179189,14.06,14.05,2599,8938,117,-3183
6,AA,2020-11-05,0 days 15:58:15.257069,177606,14.06,14.05,2406,8838,-1583,117
7,AA,2020-11-05,0 days 15:58:17.256290,179189,14.06,14.05,3771,7038,617,-1583
8,AA,2020-11-05,0 days 15:58:18.256479,177606,14.06,14.05,3278,7657,-1583,617
9,AA,2020-11-05,0 days 15:59:03.257125,179314,14.06,14.05,6238,2300,8418,-1260
10,AA,2020-11-05,0 days 15:59:04.255608,178532,14.06,14.05,1282,6100,-782,8418
11,AA,2020-11-05,0 days 15:59:08.255261,178876,14.07,14.06,6800,4600,6755,-9618
12,AA,2020-11-05,0 days 15:59:37.244985,175431,14.06,14.05,497,10378,-667,14033
13,AA,2020-11-05,0 days 15:59:39.244662,170998,14.05,14.04,6500,1720,30333,-667
14,ABBV,2020-11-05,0 days 15:59:30.115070,542504,93.71,93.7,205,600,2795,-15495
15,ABBV,2020-11-05,0 days 15:59:31.112540,542513,93.78,93.76,450,800,-1799,2795
16,ABBV,2020-11-05,0 days 15:59:36.111445,544312,93.78,93.75,100,200,6144,-1799
17,ABEV,2020-11-05,0 days 15:58:28.248335,69656,2.42,2.41,302130,593524,23492,-9513
18,ABEV,2020-11-05,0 days 15:59:36.246188,125258,2.42,2.41,62765,797766,-21130,35570
19,ABT,2020-11-05,0 days 15:59:44.246700,464980,113.68,113.67,100,100,305,-136
20,ABT,2020-11-05,0 days 15:59:49.247827,458584,113.69,113.65,200,1600,-1094,5304
21,ABT,2020-11-05,0 days 16:00:00.242807,451346,113.65,113.45,300,700,25,-468
22,ACM,2020-11-05,0 days 15:55:19.102646,50777,46.39,46.38,797,100,23220,-1280
23,ACM,2020-11-05,0 days 15:55:20.103029,50697,46.39,46.38,126,425,-80,23220
24,ACM,2020-11-05,0 days 15:55:46.104065,52477,46.34,46.32,1300,900,133,-67
25,ACM,2020-11-05,0 days 15:56:20.104428,54748,46.32,46.31,100,103,86,-214
26,ACM,2020-11-05,0 days 15:56:21.104276,54734,46.31,46.3,100,100,-14,86
27,ACM,2020-11-05,0 days 15:59:30.114989,84490,46.36,46.33,100,300,2107,-1987
28,ACM,2020-11-05,0 days 15:59:31.112485,83197,46.36,46.34,100,959,-1493,2107
29,ACM,2020-11-05,0 days 15:59:36.111377,112890,46.41,46.35,600,459,6684,-3493
30,ACM,2020-11-05,0 days 15:59:41.111895,112809,46.39,46.36,100,200,-191,296
31,ACM,2020-11-05,0 days 15:59:46.112859,116000,46.39,46.36,100,200,770,-1627
32,ACM,2020-11-05,0 days 15:59:48.111900,114846,46.4,46.36,100,100,-1154,770
33,ACM,2020-11-05,0 days 15:59:55.115322,90200,46.34,46.33,2188,396,15880,-9720
34,ADM,2020-11-05,0 days 15:59:06.255812,300722,47.93,47.92,100,701,98,-3436
35,ADM,2020-11-05,0 days 15:59:16.256184,305333,47.95,47.94,200,1338,-7069,5731
36,ADM,2020-11-05,0 days 15:59:37.256082,312760,47.94,47.93,1438,300,2168,-435
37,ADM,2020-11-05,0 days 15:59:54.258589,301554,47.93,47.91,535,900,-1136,1599
38,ADT,2020-11-05,0 days 15:57:22.245057,83329,7.22,7.21,10471,8121,3110,-490
39,ADT,2020-11-05,0 days 15:57:44.244332,86739,7.22,7.21,10679,7343,-90,3410
40,AEG,2020-11-05,0 days 15:59:36.236996,9281,2.85,2.84,150674,225783,701,-999
41,AEG,2020-11-05,0 days 15:59:37.237930,9182,2.85,2.84,127409,225783,-99,701
42,AEO,2020-11-05,0 days 15:56:05.301344,142168,14.66,14.65,2414,3726,4289,-411
43,AEO,2020-11-05,0 days 15:56:06.301089,138457,14.66,14.65,1814,4103,-3711,4289
44,AEO,2020-11-05,0 days 15:57:35.304318,146233,14.68,14.67,4515,4279,1037,-3663
45,AEO,2020-11-05,0 days 15:57:36.303626,142970,14.68,14.67,4545,4812,-4163,1037
46,AEO,2020-11-05,0 days 15:59:10.306391,162104,14.69,14.68,4483,2947,1866,-7080
47,AEO,2020-11-05,0 days 15:59:11.306391,159070,14.69,14.68,3483,3947,-634,1866
48,AES,2020-11-05,0 days 15:55:36.247735,303983,20.98,20.97,10009,5604,-4342,2962
49,AES,2020-11-05,0 days 15:55:37.247530,301672,20.98,20.97,8879,7506,2311,-4342
50,AES,2020-11-05,0 days 15:55:55.248139,311601,21.0,20.99,5994,7058,-1371,2029
51,AES,2020-11-05,0 days 15:55:56.248169,308972,21.0,20.99,6094,7258,2629,-1371
52,AES,2020-11-05,0 days 15:57:33.250973,318962,20.98,20.97,10046,2763,-481,372
53,AES,2020-11-05,0 days 15:57:34.251237,316390,20.98,20.97,9746,3880,2572,-481
54,AES,2020-11-05,0 days 15:58:18.253214,318932,20.98,20.97,7802,2427,-59,2741
55,AES,2020-11-05,0 days 15:58:20.253261,315791,20.98,20.97,8002,2434,3141,-59
56,AES,2020-11-05,0 days 15:58:26.254143,318932,20.98,20.97,8299,1934,-59,3141
57,AES,2020-11-05,0 days 15:58:27.253788,316095,20.98,20.97,9113,2838,2837,-59
58,AES,2020-11-05,0 days 15:59:02.256398,326332,20.99,20.98,2600,11194,-313,1087
59,AES,2020-11-05,0 days 15:59:03.255930,340645,20.99,20.98,4100,10494,481,-313
60,AG,2020-11-05,0 days 15:59:00.257939,69050,11.69,11.68,13400,3994,-2786,194
61,AG,2020-11-05,0 days 15:59:21.256065,69224,11.66,11.65,4494,300,204,-1192
62,AG,2020-11-05,0 days 15:59:24.256122,67028,11.66,11.65,8204,500,-1196,204
63,AGI,2020-11-05,0 days 15:59:38.113149,157258,10.02,10.01,64951,4124,-1819,6481
64,AGI,2020-11-05,0 days 15:59:50.117046,121824,10.02,10.01,54091,10065,35225,-2075
65,AIG,2020-11-05,0 days 15:55:34.247580,473776,33.31,33.3,1111,1305,-2680,9788
66,AIG,2020-11-05,0 days 15:55:35.247544,467256,33.3,33.29,1221,666,6520,-2680
67,AIG,2020-11-05,0 days 15:57:20.250700,480547,33.32,33.31,1833,2065,-2206,1094
68,AIG,2020-11-05,0 days 15:57:21.251160,474153,33.32,33.31,1337,2265,6394,-2206
69,AIG,2020-11-05,0 days 15:58:01.253598,475856,33.32,33.31,2722,2644,-7797,3604
70,AIG,2020-11-05,0 days 15:58:02.253033,469653,33.32,33.31,3806,2344,6203,-7797
71,AIG,2020-11-05,0 days 15:58:45.254594,487323,33.29,33.28,245,2068,-30,70
72,AIG,2020-11-05,0 days 15:58:49.254638,487153,33.3,33.28,849,2989,170,-30
73,ALK,2020-11-05,0 days 15:56:19.104323,64022,39.23,39.2,620,400,-3730,470
74,ALK,2020-11-05,0 days 15:56:20.104408,63852,39.23,39.2,620,400,170,-3730
75,ALK,2020-11-05,0 days 15:58:43.108687,75555,39.18,39.16,100,488,1165,-1488
76,ALK,2020-11-05,0 days 15:59:02.110533,72881,39.18,39.16,415,300,474,-2626
77,ALK,2020-11-05,0 days 15:59:06.110846,72916,39.18,39.16,200,300,-3608,768
78,ALK,2020-11-05,0 days 15:59:07.111531,72424,39.18,39.16,200,400,492,-3608
79,ALL,2020-11-05,0 days 15:55:24.247227,171377,90.37,90.3,100,202,74,-269
80,ALL,2020-11-05,0 days 15:55:25.247074,168951,90.37,90.3,100,302,-2426,74
81,ALL,2020-11-05,0 days 15:55:37.247586,171377,90.41,90.35,100,504,363,-637
82,ALL,2020-11-05,0 days 15:55:38.248424,169240,90.41,90.35,100,604,-2137,363
83,ALL,2020-11-05,0 days 15:56:30.249670,173823,90.41,90.35,781,482,167,-672
84,ALL,2020-11-05,0 days 15:56:31.248806,171990,90.38,90.35,381,482,-1833,167
85,ALL,2020-11-05,0 days 15:57:34.251313,174092,90.39,90.34,500,365,1055,-1745
86,ALL,2020-11-05,0 days 15:57:36.251178,173997,90.38,90.34,100,592,-95,355
87,ALL,2020-11-05,0 days 15:57:41.251096,174092,90.38,90.34,400,165,1005,-95
88,ALL,2020-11-05,0 days 15:57:42.251406,173497,90.38,90.29,200,171,-595,1005
89,ALL,2020-11-05,0 days 15:57:55.251592,174092,90.36,90.32,100,315,805,-895
90,ALL,2020-11-05,0 days 15:57:56.251999,173297,90.37,90.32,100,315,-795,805
91,ALL,2020-11-05,0 days 15:58:12.253697,173683,90.38,90.34,200,200,2054,-2856
92,ALL,2020-11-05,0 days 15:58:13.253310,172637,90.37,90.33,100,521,-1046,2054
93,ALL,2020-11-05,0 days 15:58:30.254188,174849,90.33,90.29,200,171,1046,-754
94,ALL,2020-11-05,0 days 15:58:31.253762,174295,90.33,90.31,275,117,-554,1046
95,ALL,2020-11-05,0 days 15:58:53.254734,174795,90.37,90.27,393,100,-54,346
96,ALL,2020-11-05,0 days 15:59:04.255866,174859,90.39,90.34,500,200,1441,-659
97,ALL,2020-11-05,0 days 15:59:09.256107,171231,90.44,90.4,100,1000,-3628,666
