,Symbol,Timestamp,TIME,iPaired,Ask_P,Bid_P,Ask_S,Bid_S,iShares,PreviShares
0,ABBV,2020-05-15,0 days 15:59:51.235110,3045345,90.81,90.77,5333,300,-4776,13702
1,ABBV,2020-05-15,0 days 15:59:52.237486,3021332,90.78,90.75,100,100,23957,-4776
2,ABBV,2020-05-15,0 days 15:59:59.255427,3050121,90.76,90.73,3829,5522,-43641,19501
3,ABT,2020-05-15,0 days 15:50:10.837062,3822059,89.69,89.66,500,600,-36982,37727
4,ACN,2020-05-15,0 days 15:51:59.102393,1263193,183.52,183.44,200,500,-10296,1076
5,ACN,2020-05-15,0 days 15:52:12.131063,1271557,183.44,183.41,204,100,-1932,1076
6,ACN,2020-05-15,0 days 15:52:24.160125,1276881,183.43,183.38,200,100,1176,-1932
7,ACN,2020-05-15,0 days 15:52:37.191539,1271557,183.49,183.43,201,200,-1932,1176
8,AES,2020-05-15,0 days 15:52:52.228603,1067558,11.69,11.68,8279,12188,71859,-176902
9,AMCR,2020-05-15,0 days 15:54:18.447624,422054,9.08,9.07,10492,14930,58580,-11179
10,ARMK,2020-05-15,0 days 15:54:00.411111,491932,24.02,24.0,100,950,-6922,18133
11,ARMK,2020-05-15,0 days 15:54:14.445210,499272,23.99,23.98,515,1400,18133,-5822
12,AUY,2020-05-15,0 days 15:58:41.076433,147910,5.31,5.3,39438,522191,-11400,7213
13,AXP,2020-05-15,0 days 15:57:31.908282,1265758,82.08,82.07,538,1807,8257,-27592
14,AXP,2020-05-15,0 days 15:57:33.912261,1260315,82.16,82.15,395,100,-5714,6335
15,AXP,2020-05-15,0 days 15:59:13.150364,1265758,82.12,82.09,314,500,23739,-2110
16,AXP,2020-05-15,0 days 15:59:31.194188,1264129,82.15,82.14,100,200,-1900,10149
17,AXP,2020-05-15,0 days 15:59:58.259291,1266258,82.19,82.18,500,200,24299,-1000
18,BA,2020-05-15,0 days 15:59:58.265208,357585,119.99,119.94,19300,2532,3306,-30094
19,BAC,2020-05-15,0 days 15:54:16.489601,8385073,21.38,21.37,84370,87957,17519,-526
20,BAX,2020-05-15,0 days 15:55:13.562777,1266995,87.08,87.06,300,500,-9618,3318
21,BAX,2020-05-15,0 days 15:55:49.649228,1265924,86.93,86.91,100,200,1171,-19961
22,BAX,2020-05-15,0 days 15:56:52.800491,1266494,86.93,86.89,500,700,601,-19431
23,BMY,2020-05-15,0 days 15:54:33.512405,10681663,64.46,64.45,1337,1448,-120813,24700
24,BWA,2020-05-15,0 days 15:59:51.234966,216392,27.82,27.8,1523,919,-2632,5291
25,BXP,2020-05-15,0 days 15:51:05.030574,939467,75.03,74.97,640,300,3250,-1907
26,BXP,2020-05-15,0 days 15:52:04.172235,937560,75.03,75.0,300,100,-1907,3250
27,BXP,2020-05-15,0 days 15:53:32.383541,939467,75.01,74.99,1128,413,3250,-1907
28,BXP,2020-05-15,0 days 15:53:33.385591,937560,75.04,75.02,200,201,-1907,3250
29,BXP,2020-05-15,0 days 15:55:25.654418,939467,75.02,75.0,300,100,3250,-1907
30,BXP,2020-05-15,0 days 15:56:11.765158,937560,75.03,74.99,700,555,-1907,3250
31,BXP,2020-05-15,0 days 15:56:54.869057,937560,75.06,75.03,550,400,-1907,3250
32,CC,2020-05-15,0 days 15:59:51.247150,128979,11.11,11.1,8746,300,1182,-580
33,CFG,2020-05-15,0 days 15:59:51.220299,346469,19.96,19.95,2713,7100,-3696,15181
