,Symbol,Timestamp,TIME,iPaired,Ask_P,Bid_P,Ask_S,Bid_S,iShares,PreviShares
0,ARMK,2020-04-13,0 days 15:59:36.200562,3113097,22.3,22.29,83297,1600,36077,-45204
1,ARR,2020-04-13,0 days 15:50:41.917819,82191,8.79,8.77,720,610,6012,-361
2,ATH,2020-04-13,0 days 15:50:11.844951,274724,28.38,28.36,400,200,-106,16388
3,ATH,2020-04-13,0 days 15:54:26.451828,275477,28.49,28.47,1300,498,-247,16288
4,ATH,2020-04-13,0 days 15:54:52.515432,258336,28.5,28.48,300,600,16388,-247
5,BBD,2020-04-13,0 days 15:57:31.890490,188496,4.38,4.37,88477,307316,-2279,22538
6,BDXA,2020-04-13,0 days 15:57:17.857588,0,59.39,59.32,300,1548,-100,100
7,BDXA,2020-04-13,0 days 15:57:18.859722,100,59.39,59.31,300,200,100,-100
8,BDXA,2020-04-13,0 days 15:58:04.968419,0,59.38,59.33,300,1100,-100,100
9,BK,2020-04-13,0 days 15:59:51.237087,1877355,36.0,35.99,5965,1892,1458,-18135
10,BK,2020-04-13,0 days 15:59:52.239455,1877221,36.01,36.0,3458,1991,-49650,1458
11,BMY,2020-04-13,0 days 15:57:43.935592,3686061,58.79,58.78,100,2904,10025,-29232
12,BMY,2020-04-13,0 days 15:57:44.937568,3653286,58.83,58.82,1200,1100,-32432,10025
13,BRK.B,2020-04-13,0 days 15:59:55.218777,873974,188.73,188.65,100,100,12288,-8411
14,BRK.B,2020-04-13,0 days 15:59:56.221208,872149,188.72,188.65,202,100,-1527,12288
15,BRK.B,2020-04-13,0 days 15:59:57.222957,874014,188.72,188.65,102,100,1435,-1527
16,C,2020-04-13,0 days 15:59:54.258727,1353652,46.66,46.65,300,523,15490,-1498
17,CHAP,2020-04-13,0 days 15:59:16.139524,4952,0.29,0.28,557,8343,-315,3716
18,CHAP,2020-04-13,0 days 15:59:58.241441,1236,0.3,0.29,500,16700,3716,-74
19,CMS,2020-04-13,0 days 15:50:49.947352,122299,61.03,60.97,815,836,338,-1006
20,CMS,2020-04-13,0 days 15:50:58.968882,120264,61.1,61.05,700,500,-1006,338
21,CMS,2020-04-13,0 days 15:51:27.035429,120264,61.07,61.02,300,400,-1006,338
22,CMS,2020-04-13,0 days 15:51:33.050086,122299,61.01,60.97,400,300,338,-1006
23,CMS,2020-04-13,0 days 15:53:03.265826,122299,61.03,61.01,500,209,338,-1006
24,CMS,2020-04-13,0 days 15:53:12.287836,120264,61.07,61.05,200,378,-1006,338
25,CNP,2020-04-13,0 days 15:59:51.224844,264913,16.95,16.94,1700,6987,-21444,3500
26,COF,2020-04-13,0 days 15:57:04.841799,212964,56.52,56.51,400,954,-15976,11974
27,COF,2020-04-13,0 days 15:59:39.207299,201190,56.49,56.46,400,400,12074,-15876
28,COF,2020-04-13,0 days 15:59:50.235433,213064,56.52,56.51,516,500,-15876,11974
29,COG,2020-04-13,0 days 16:00:00.251460,286792,18.99,18.98,42778,20813,2011,-1789
30,CTL,2020-04-13,0 days 15:59:51.215521,1497885,10.12,10.11,11724,12243,-25879,55912
31,CTL,2020-04-13,0 days 15:59:56.226888,1488164,10.1,10.09,28276,23759,25634,-10391
32,CVNA,2020-04-13,0 days 15:50:28.895315,137785,74.9,74.77,200,200,13865,-3363
33,CVNA,2020-04-13,0 days 15:50:37.918797,134422,75.04,74.88,300,200,-3363,13865
34,CVNA,2020-04-13,0 days 15:50:43.931118,137785,75.01,74.89,200,200,13865,-3363
35,CVNA,2020-04-13,0 days 15:50:46.938453,134422,75.11,74.97,400,300,-3363,13865
36,CVNA,2020-04-13,0 days 15:51:28.035275,137785,74.98,74.85,200,100,13865,-2863
37,CVNA,2020-04-13,0 days 15:55:41.641080,135022,75.17,74.99,300,200,-2763,13765
38,CVS,2020-04-13,0 days 15:57:31.892912,692641,58.97,58.94,838,600,6800,-2793
39,CVS,2020-04-13,0 days 15:58:27.018870,692641,58.97,58.95,599,624,200,-2993
40,CVS,2020-04-13,0 days 15:58:33.033074,692641,58.97,58.96,300,500,200,-2993
41,CVS,2020-04-13,0 days 15:58:36.040918,689648,59.0,58.98,2875,959,-2993,200
42,CXO,2020-04-13,0 days 15:50:48.942693,78211,51.89,51.77,200,200,3331,-722
43,CXO,2020-04-13,0 days 15:55:20.589755,77489,51.99,51.88,300,400,-722,3331
44,D,2020-04-13,0 days 15:59:30.187399,309311,79.81,79.77,155,300,-496,1369
45,D,2020-04-13,0 days 15:59:31.188010,308442,79.76,79.72,800,204,869,-496
46,DHI,2020-04-13,0 days 15:59:54.238155,870568,38.61,38.59,200,769,1071,-3880
47,EMN,2020-04-13,0 days 15:59:51.210628,387518,57.98,57.89,400,1150,10037,-2240
48,EPR,2020-04-13,0 days 15:53:00.243845,36916,22.39,22.38,200,698,7377,-9675
49,EPR,2020-04-13,0 days 15:54:45.495666,44393,22.44,22.4,200,190,-9675,7277
50,EPR,2020-04-13,0 days 15:56:08.696655,44893,22.34,22.32,491,1105,-9175,7477
51,EPR,2020-04-13,0 days 15:57:20.868480,44693,22.39,22.35,300,365,-9375,7477
