,Symbol,Timestamp,TIME,iPaired,Ask_P,Bid_P,Ask_S,Bid_S,iShares,PreviShares
0,A,2020-02-06,0 days 15:55:33.241732,92732,84.79,84.78,656,902,260,-336
1,A,2020-02-06,0 days 15:57:07.469606,96355,84.81,84.8,196,669,-1691,310
2,A,2020-02-06,0 days 15:57:08.472156,96246,84.81,84.8,301,472,109,-1691
3,A,2020-02-06,0 days 15:57:14.485891,96455,84.81,84.79,201,896,-599,209
4,A,2020-02-06,0 days 15:57:15.489029,96412,84.82,84.8,103,709,43,-599
5,A,2020-02-06,0 days 15:57:49.570929,96455,84.82,84.81,300,388,-73,43
6,A,2020-02-06,0 days 15:58:03.605542,96739,84.83,84.82,556,804,-489,211
7,A,2020-02-06,0 days 15:58:04.608465,96528,84.83,84.82,474,1048,211,-489
8,A,2020-02-06,0 days 15:58:06.612891,96739,84.83,84.82,702,1148,-309,211
9,A,2020-02-06,0 days 15:59:31.820059,112171,84.83,84.81,593,1161,2587,-313
10,AA,2020-02-06,0 days 15:56:02.355995,267676,15.92,15.91,15457,5053,1193,-71107
11,AA,2020-02-06,0 days 15:56:11.377544,267687,15.91,15.9,15294,2456,-119,11
12,AA,2020-02-06,0 days 15:56:14.384666,267806,15.91,15.9,17342,2306,781,-119
13,AA,2020-02-06,0 days 15:57:41.595147,284296,15.9,15.89,1000,17295,-2132,668
14,AA,2020-02-06,0 days 15:57:42.597818,282328,15.9,15.89,1200,19295,1968,-2132
15,AA,2020-02-06,0 days 15:57:44.602213,284296,15.91,15.9,3600,13735,-832,1968
16,AA,2020-02-06,0 days 15:57:45.604762,282528,15.91,15.9,3100,14035,1768,-832
17,AA,2020-02-06,0 days 15:57:47.610019,284296,15.91,15.9,5003,14283,-5232,368
18,AA,2020-02-06,0 days 15:57:48.612441,283128,15.91,15.9,4303,13783,1168,-5232
19,AA,2020-02-06,0 days 15:57:49.614795,284296,15.91,15.9,6002,14398,-232,1168
20,AA,2020-02-06,0 days 15:57:50.617168,283228,15.91,15.9,4807,15138,1068,-232
21,AA,2020-02-06,0 days 15:58:04.652119,284296,15.91,15.9,5686,14691,-52,722
22,AA,2020-02-06,0 days 15:58:06.656859,283648,15.91,15.9,6186,15236,648,-952
23,AA,2020-02-06,0 days 15:58:09.664473,276796,15.91,15.9,8086,14793,-1352,6148
24,AA,2020-02-06,0 days 15:58:14.676318,278148,15.91,15.9,8286,13726,448,-1352
25,AA,2020-02-06,0 days 15:58:30.715730,278596,15.91,15.9,9971,17627,-1452,448
26,AA,2020-02-06,0 days 15:58:38.734623,280048,15.91,15.9,11161,17943,1948,-1452
27,AA,2020-02-06,0 days 15:59:34.869962,308133,15.9,15.89,18193,21703,-10722,878
28,AA,2020-02-06,0 days 15:59:35.871423,337555,15.9,15.89,18883,21475,2278,-10722
29,ABB,2020-02-06,0 days 15:58:52.643605,28718,24.74,24.73,31474,17859,6919,-2226
30,ABBV,2020-02-06,0 days 15:58:31.612338,730729,87.18,87.17,1404,600,5536,-664
31,ABBV,2020-02-06,0 days 15:58:53.665755,760465,87.16,87.15,686,2013,-17498,7942
