,Symbol,Timestamp,TIME,iPaired,Ask_P,Bid_P,Ask_S,Bid_S,iShares,PreviShares
0,ABBV,2020-05-13,0 days 15:59:59.256145,3573097,88.88,88.85,200,100,8739,-7898
1,AEE,2020-05-13,0 days 15:59:51.224796,182242,68.48,68.47,388,200,-11754,1725
2,AMH,2020-05-13,0 days 16:00:00.239419,153872,23.15,23.14,10566,4214,3921,-2109
3,AXTA,2020-05-13,0 days 15:59:52.255811,147151,19.16,19.15,5000,4046,736,-115
4,BLK,2020-05-13,0 days 15:50:01.832204,865866,489.46,489.18,499,100,-3414,28475
5,BLK,2020-05-13,0 days 15:50:10.854203,865697,488.86,487.34,200,100,169,-3444
6,BLK,2020-05-13,0 days 15:50:47.943129,864958,489.05,488.54,300,201,908,-2719
7,BLK,2020-05-13,0 days 15:50:50.950865,865866,489.05,488.61,429,100,-695,608
8,BLK,2020-05-13,0 days 15:51:19.016946,865866,488.97,488.45,222,400,-12159,30
9,BLK,2020-05-13,0 days 15:52:49.233274,865836,488.65,488.25,100,100,30,-12577
10,BLK,2020-05-13,0 days 15:53:40.355815,865866,488.62,488.0,300,101,-215,1904
11,BLK,2020-05-13,0 days 15:55:16.585586,854244,487.33,487.2,100,197,11722,-967
12,BLK,2020-05-13,0 days 15:55:19.592746,865966,487.33,487.2,400,202,-467,11722
13,BLK,2020-05-13,0 days 15:55:42.647985,853344,487.42,486.85,200,145,12622,-1467
14,BLK,2020-05-13,0 days 15:56:43.794522,865966,486.45,486.21,100,102,-13121,68
15,CB,2020-05-13,0 days 15:52:58.255537,306461,98.72,98.69,300,200,-1760,6134
16,CB,2020-05-13,0 days 15:53:04.269611,308253,98.71,98.68,311,314,6134,-1760
17,CB,2020-05-13,0 days 15:53:05.271910,306461,98.71,98.68,121,514,-1760,6134
18,CB,2020-05-13,0 days 15:53:06.274010,308253,98.71,98.68,221,414,6134,-1760
19,CB,2020-05-13,0 days 15:53:12.288392,306461,98.71,98.68,500,699,-1760,6134
20,CB,2020-05-13,0 days 15:53:13.291098,308253,98.7,98.68,300,263,6134,-1760
21,CB,2020-05-13,0 days 15:53:18.303237,306461,98.7,98.68,201,368,-1760,6134
22,CB,2020-05-13,0 days 15:53:19.305375,308253,98.68,98.64,200,400,6134,-1760
23,CHWY,2020-05-13,0 days 15:50:20.894832,69721,41.55,41.5,118,551,-7644,163
24,CLDR,2020-05-13,0 days 15:59:56.234873,234824,8.11,8.1,7211,10800,-3284,4730
25,CLF,2020-05-13,0 days 16:00:00.269898,339692,4.05,4.04,32945,470445,6689,-2582
26,CNP,2020-05-13,0 days 15:56:07.694490,250501,16.84,16.83,7635,7254,57026,-15051
27,CNP,2020-05-13,0 days 15:56:42.778344,235219,16.86,16.85,6956,6353,-15051,55326
28,CNP,2020-05-13,0 days 15:56:53.804375,252201,16.85,16.84,10535,6409,55326,-15051
29,CNP,2020-05-13,0 days 15:57:30.891807,235219,16.87,16.86,2304,13350,-15651,55326
30,COTY,2020-05-13,0 days 15:57:30.883406,422201,3.64,3.63,135345,16364,1909,-22539
31,COTY,2020-05-13,0 days 15:58:13.985691,416410,3.66,3.65,39084,30365,-5539,9309
32,CPRI,2020-05-13,0 days 16:00:00.269025,310155,12.9,12.89,34304,21100,5363,-120
33,CVS,2020-05-13,0 days 15:59:00.105540,1967235,61.22,61.21,989,468,9363,-11459
34,CVS,2020-05-13,0 days 15:59:18.145010,1990157,61.25,61.24,1448,100,-12003,3260
35,CVS,2020-05-13,0 days 15:59:25.160888,1973338,61.23,61.22,200,600,3260,-6190
36,CVS,2020-05-13,0 days 15:59:50.223426,1996857,61.25,61.23,200,1790,-29138,9812
37,CVX,2020-05-13,0 days 16:00:00.240021,1062852,88.7,88.69,300,57345,200,-9920
38,DIS,2020-05-13,0 days 15:52:50.238138,867885,103.2,103.18,900,645,1363,-254
39,DIS,2020-05-13,0 days 15:52:57.256051,869142,103.25,103.24,122,100,-360,1363
40,DIS,2020-05-13,0 days 15:53:45.369804,867885,103.22,103.2,637,300,1363,-254
41,DRE,2020-05-13,0 days 16:00:00.268686,332091,30.41,30.39,2515,88830,3485,-4894
42,EQT,2020-05-13,0 days 15:51:14.008730,1399634,12.43,12.42,695,2909,8479,-43478
43,EQT,2020-05-13,0 days 15:52:21.168497,1399634,12.43,12.42,2287,2906,8479,-42978
44,EQT,2020-05-13,0 days 15:52:34.199638,1358456,12.45,12.44,2800,1100,-42978,8479
45,EVRG,2020-05-13,0 days 15:59:06.120772,211920,56.63,56.62,100,421,-1263,792
46,EVRG,2020-05-13,0 days 15:59:46.212373,211920,56.62,56.58,1200,100,-13,1542
47,EVRG,2020-05-13,0 days 15:59:50.224285,210333,56.61,56.58,800,747,1442,-13
48,EVRG,2020-05-13,0 days 15:59:51.225524,211920,56.61,56.59,300,649,-5971,1442
49,FET,2020-05-13,0 days 15:53:21.307029,19058,0.41,0.4,6099,15649,13933,-22531
50,FET,2020-05-13,0 days 15:53:45.364097,32991,0.41,0.4,7023,17849,-13315,13933
51,FET,2020-05-13,0 days 15:54:17.440854,19058,0.41,0.4,3453,13049,13933,-13315
52,FET,2020-05-13,0 days 15:54:32.475991,23775,0.41,0.39,2425,28025,-22531,13933
53,FET,2020-05-13,0 days 15:54:35.482943,19058,0.41,0.4,2425,5819,13933,-22531
54,FET,2020-05-13,0 days 15:55:32.618080,28433,0.41,0.4,1800,862,-17873,13933
55,FET,2020-05-13,0 days 15:55:38.632497,19058,0.41,0.4,1400,862,13933,-17873
56,FET,2020-05-13,0 days 15:56:22.737965,23875,0.41,0.4,1100,1262,-22431,13933
57,FET,2020-05-13,0 days 15:59:14.145139,19058,0.39,0.38,200,60135,20291,-6657
58,FET,2020-05-13,0 days 15:59:27.176531,32991,0.4,0.38,200,64390,-13315,20291
59,FET,2020-05-13,0 days 15:59:28.178377,19058,0.4,0.38,2300,64390,20291,-13315
60,FET,2020-05-13,0 days 15:59:44.217374,39649,0.4,0.39,300,400,-6657,20291
61,FET,2020-05-13,0 days 15:59:56.247570,19058,0.4,0.39,2500,867,20291,-6657
62,FET,2020-05-13,0 days 16:00:00.257451,23875,0.41,0.4,500,13952,-22431,20291
63,FHN,2020-05-13,0 days 16:00:00.243926,443482,7.38,7.37,142706,60876,1186,-14740
64,FIS,2020-05-13,0 days 15:57:31.901791,841321,127.51,127.46,601,400,-1060,3428
65,FIS,2020-05-13,0 days 15:57:51.948654,837893,127.44,127.39,408,200,3428,-12116
66,FTI,2020-05-13,0 days 15:59:56.236663,299173,6.88,6.87,3128,12346,2229,-7516
67,GE,2020-05-13,0 days 15:57:31.886046,4169243,5.81,5.8,216772,86561,-23543,152848
68,GM,2020-05-13,0 days 15:59:48.217659,997213,21.46,21.45,17131,6483,2635,-3177
69,GM,2020-05-13,0 days 15:59:55.233429,991493,21.48,21.47,2698,6952,-6277,535
70,GS,2020-05-13,0 days 15:59:59.241946,365781,171.84,171.75,3653,1806,3809,-7047
71,GSX,2020-05-13,0 days 15:50:15.865607,13840,38.4,38.32,449,200,49128,-1639
72,GSX,2020-05-13,0 days 15:50:56.962034,13840,38.45,38.37,500,600,49128,-1639
73,GSX,2020-05-13,0 days 15:52:16.152087,13840,38.42,38.37,601,200,49128,-1639
74,GSX,2020-05-13,0 days 15:52:25.174052,13508,38.42,38.37,200,500,-332,49128
75,GSX,2020-05-13,0 days 15:59:02.117018,13840,38.46,38.34,300,100,49128,-1332
76,GSX,2020-05-13,0 days 15:59:03.118652,13608,38.45,38.35,400,100,-1332,49128
77,GSX,2020-05-13,0 days 15:59:07.129034,13640,38.31,38.21,200,200,49328,-1332
78,HDB,2020-05-13,0 days 15:59:51.224920,177427,38.01,37.99,557,100,-2110,2538
79,HPR,2020-05-13,0 days 16:00:00.259228,6956,0.27,0.25,17043,4395,23682,-35643
80,HST,2020-05-13,0 days 15:50:27.883408,798443,9.46,9.45,9713,19536,-91392,194008
81,I,2020-05-13,0 days 15:52:19.160804,9031,0.79,0.78,5704,11100,32471,-1608
82,I,2020-05-13,0 days 15:52:21.165649,42002,0.79,0.78,5704,11500,-1708,32471
83,I,2020-05-13,0 days 15:54:40.498120,38602,0.8,0.79,33200,1400,-5108,32371
84,I,2020-05-13,0 days 15:57:15.871103,42102,0.79,0.78,1600,7539,-1608,29171
85,I,2020-05-13,0 days 15:59:55.252911,42102,0.79,0.78,700,76543,-1608,32471
86,JHG,2020-05-13,0 days 15:59:51.242874,111950,17.65,17.64,4239,1850,3412,-3432
87,KDP,2020-05-13,0 days 15:59:51.247378,2182730,26.44,26.43,5133,10672,-40143,6013
88,KO,2020-05-13,0 days 15:59:51.232199,1619251,43.99,43.98,7992,4722,-13866,30813
89,KO,2020-05-13,0 days 15:59:55.241909,1608855,43.98,43.97,2361,788,10396,-13866
90,KSS,2020-05-13,0 days 15:59:45.229127,315551,16.34,16.33,5600,3463,2943,-1374
91,LYB,2020-05-13,0 days 15:50:01.848921,198325,52.48,52.41,243,864,152420,-50458
92,LYB,2020-05-13,0 days 15:50:03.852874,149232,52.51,52.48,500,499,-49117,152320
93,LYB,2020-05-13,0 days 15:50:07.862301,198325,52.48,52.45,200,300,151378,-49117
