,Symbol,Timestamp,TIME,iPaired,Ask_P,Bid_P,Ask_S,Bid_S,iShares,PreviShares
0,AA,2020-10-05,0 days 15:55:00.246520,272648,11.95,11.94,16922,9802,7191,-35385
1,AA,2020-10-05,0 days 15:59:05.253426,327333,11.91,11.9,13129,6220,-5811,3666
2,AA,2020-10-05,0 days 15:59:06.252959,322844,11.91,11.9,9929,5620,4809,-5811
3,ABB,2020-10-05,0 days 15:58:50.235066,13661,26.36,26.35,4517,13056,676,-261
4,ABB,2020-10-05,0 days 15:59:02.236626,14137,26.37,26.36,5190,19995,-231,476
5,ABB,2020-10-05,0 days 15:59:08.238219,14368,26.37,26.36,1300,23145,3846,-231
6,ABBV,2020-10-05,0 days 15:59:28.248120,512221,87.91,87.88,100,500,8664,-11229
7,ABBV,2020-10-05,0 days 15:59:29.248028,505485,87.91,87.89,300,500,-9227,8664
8,ABBV,2020-10-05,0 days 15:59:34.248499,514712,87.92,87.89,300,1400,16484,-3851
9,ABBV,2020-10-05,0 days 15:59:41.249200,522958,87.94,87.92,600,100,-12314,6077
10,ABEV,2020-10-05,0 days 15:59:36.100374,149430,2.32,2.31,1213243,162232,-78704,92496
11,ABEV,2020-10-05,0 days 15:59:37.100277,144734,2.32,2.31,1213343,165044,4696,-78704
12,ABEV,2020-10-05,0 days 15:59:42.100702,149430,2.32,2.31,1213843,164120,-304,4696
13,ABEV,2020-10-05,0 days 15:59:48.103173,145634,2.32,2.31,1249465,165769,3796,-13104
14,ABT,2020-10-05,0 days 15:59:21.100857,576416,108.49,108.47,300,500,14813,-46019
15,ABT,2020-10-05,0 days 15:59:30.104803,577117,108.56,108.52,550,300,-1680,320
16,ABT,2020-10-05,0 days 15:59:34.099408,577787,108.56,108.52,400,800,12757,-970
17,ABT,2020-10-05,0 days 15:59:38.100406,590368,108.52,108.5,600,100,-9877,12781
18,ABT,2020-10-05,0 days 15:59:39.099993,590124,108.52,108.49,1000,200,244,-9877
19,ABT,2020-10-05,0 days 15:59:46.101464,613873,108.53,108.5,400,100,-3188,2692
20,ABT,2020-10-05,0 days 15:59:47.100954,612961,108.51,108.49,300,200,912,-3188
21,ABT,2020-10-05,0 days 15:59:56.099988,624091,108.64,108.58,1200,100,-8154,288
22,ABT,2020-10-05,0 days 15:59:57.100683,632245,108.6,108.58,100,300,2364,-8154
23,ACB,2020-10-05,0 days 15:57:17.122555,13894,4.65,4.64,16218,14322,5120,-7080
24,ACB,2020-10-05,0 days 15:57:18.123024,12914,4.65,4.64,16218,14541,-980,5120
25,ACB,2020-10-05,0 days 15:57:47.123893,14114,4.65,4.64,20581,12684,-1145,155
26,ACB,2020-10-05,0 days 15:57:55.123970,15259,4.65,4.64,19659,10684,7255,-10445
