,Symbol,Timestamp,TIME,iPaired,Ask_P,Bid_P,Ask_S,Bid_S,iShares,PreviShares
0,ABEV,2020-04-24,0 days 15:59:51.210598,429334,2.01,2.0,643037,599366,-42253,311567
1,ADS,2020-04-24,0 days 15:53:53.391803,724586,40.3,40.23,200,100,115359,-67304
2,ADS,2020-04-24,0 days 15:53:55.396707,838645,40.43,40.32,300,300,-78147,111733
3,ADS,2020-04-24,0 days 15:54:51.527338,727312,40.32,40.25,200,100,111733,-79443
4,ADS,2020-04-24,0 days 15:54:53.531478,838645,40.39,40.33,300,100,-78147,111733
5,ADS,2020-04-24,0 days 15:59:52.241506,910125,40.35,40.21,440,286,29499,-13364
6,ADS,2020-04-24,0 days 15:59:58.256074,907924,40.42,40.39,5486,7276,-9464,18256
7,ADS,2020-04-24,0 days 16:00:00.259749,921364,40.42,40.36,5116,17647,28596,-11664
8,AMCR,2020-04-24,0 days 15:50:02.839453,490967,8.46,8.45,4836,6335,5232,-15709
9,AMX,2020-04-24,0 days 15:58:40.091824,118549,10.9,10.89,9404,24200,168,-12454
10,AU,2020-04-24,0 days 15:59:51.225734,107407,26.6,26.59,200,4437,3927,-2459
11,BBD,2020-04-24,0 days 15:56:58.822669,707625,3.13,3.12,85767,138137,2602,-117
12,BC,2020-04-24,0 days 15:51:25.053452,61373,43.51,43.46,1200,400,225,-106
13,BKR,2020-04-24,0 days 15:59:34.202089,1212634,13.4,13.39,4660,6784,240,-36130
14,BKR,2020-04-24,0 days 15:59:38.211091,1169874,13.42,13.41,3280,1123,-36130,240
15,CCO,2020-04-24,0 days 15:58:36.082338,10516,0.79,0.78,21300,1131,-793,9782
16,CHAP,2020-04-24,0 days 15:52:31.183398,4705,0.31,0.3,15659,10600,7,-461
17,CHK,2020-04-24,0 days 15:51:21.180332,13332,39.15,39.0,100,300,24588,-935
18,CNK,2020-04-24,0 days 15:59:51.235338,446809,12.18,12.17,320,1077,-2466,2690
19,CPE,2020-04-24,0 days 15:52:53.228368,449925,0.59,0.58,50250,2719,-135850,22550
20,CPE,2020-04-24,0 days 15:52:56.234854,427375,0.59,0.58,52050,1245,22550,-137650
21,CPE,2020-04-24,0 days 15:57:56.949237,449925,0.58,0.57,2100,88945,-135850,22550
22,CPE,2020-04-24,0 days 15:58:17.999734,449925,0.58,0.57,1800,181665,-135250,22550
23,CPE,2020-04-24,0 days 15:59:00.101565,449925,0.58,0.57,2300,196565,-135250,106347
24,CPE,2020-04-24,0 days 15:59:03.107812,427375,0.58,0.57,3035,196665,22550,-135250
25,CVX,2020-04-24,0 days 15:58:35.214520,838056,86.74,86.72,500,402,26,-174
26,CVX,2020-04-24,0 days 15:58:36.216736,837882,86.75,86.73,472,700,-174,26
27,CVX,2020-04-24,0 days 15:58:38.221902,838056,86.75,86.73,972,1434,26,-174
28,CVX,2020-04-24,0 days 15:59:08.293708,837567,86.84,86.83,844,797,-489,985
29,CVX,2020-04-24,0 days 15:59:15.309801,838144,86.91,86.89,100,910,4976,-17177
30,DNR,2020-04-24,0 days 15:51:36.216255,545841,0.33,0.32,5410,286972,71555,-83645
31,DOW,2020-04-24,0 days 15:59:51.244435,641670,33.15,33.13,100,200,-12829,12879
32,EDU,2020-04-24,0 days 15:58:36.065922,116031,109.91,109.87,255,400,60,-140
33,EDU,2020-04-24,0 days 15:58:37.067920,115891,110.01,109.91,300,300,-140,60
34,EDU,2020-04-24,0 days 15:58:47.092187,116031,109.99,109.94,400,401,1719,-2239
35,EDU,2020-04-24,0 days 15:58:52.103820,113792,110.05,109.96,2100,246,-2239,1719
36,EDU,2020-04-24,0 days 15:58:57.115599,116031,110.0,109.94,100,752,1719,-2239
37,EDU,2020-04-24,0 days 15:59:38.212306,116031,109.99,109.92,537,100,4019,-39
38,EQT,2020-04-24,0 days 15:56:31.739075,144979,13.49,13.48,3400,2142,151875,-19794
39,EQT,2020-04-24,0 days 15:59:24.143985,296854,13.46,13.45,400,5115,-35826,139743
40,EQT,2020-04-24,0 days 15:59:25.146504,152111,13.46,13.45,5631,2485,144743,-35826
41,EQT,2020-04-24,0 days 15:59:28.153321,296854,13.43,13.41,3026,3788,-23026,150743
42,FIT,2020-04-24,0 days 15:59:56.254911,1355969,6.9,6.89,46291,45090,-442,2550
43,FNF,2020-04-24,0 days 15:56:33.754093,227643,26.25,26.24,1115,3002,15655,-33874
44,FNF,2020-04-24,0 days 15:59:50.222771,243298,26.27,26.26,400,1498,-33874,15655
45,GEL,2020-04-24,0 days 15:58:37.033040,437706,4.96,4.95,280,300,5665,-12299
46,HOME,2020-04-24,0 days 15:59:20.159006,17159,1.79,1.78,6575,6129,1653,-10674
47,HP,2020-04-24,0 days 15:59:51.234898,368995,17.77,17.76,1721,500,432179,-266309
48,IP,2020-04-24,0 days 15:59:51.210421,752217,31.07,31.06,200,600,11206,-18072
49,IP,2020-04-24,0 days 15:59:53.213744,749471,31.11,31.09,500,2200,-4198,5606
50,JNJ,2020-04-24,0 days 15:50:08.856807,823183,155.0,154.99,293,200,70106,-79641
51,JNJ,2020-04-24,0 days 15:50:11.863546,893745,155.04,155.02,200,411,-79438,70106
52,JWN,2020-04-24,0 days 15:56:42.795718,643469,17.84,17.83,1407,1404,67807,-115856
53,JWN,2020-04-24,0 days 15:56:54.824028,710776,17.85,17.84,1513,100,-115856,67807
54,JWN,2020-04-24,0 days 15:57:04.848123,710776,17.85,17.84,300,200,-115856,67807
55,LM,2020-04-24,0 days 15:58:38.087330,69494,49.48,49.47,1000,519,811,-1222
56,LPI,2020-04-24,0 days 15:58:56.110155,217197,0.8,0.79,26940,1000,-5374,2671
57,LPI,2020-04-24,0 days 15:59:32.194926,217197,0.78,0.77,11756,1400,-29,3871
58,MAS,2020-04-24,0 days 15:59:50.231880,178384,40.06,40.05,400,900,-18359,8934
59,MAS,2020-04-24,0 days 15:59:51.235206,167915,40.06,40.04,1200,1509,8934,-18359
60,MDT,2020-04-24,0 days 15:51:42.050256,508199,99.06,99.05,800,200,280,-122
61,MPLX,2020-04-24,0 days 15:59:36.207601,1275252,16.7,16.69,500,200,100,-12400
62,MPLX,2020-04-24,0 days 15:59:37.209839,1263852,16.72,16.71,748,3018,-11400,100
63,MPLX,2020-04-24,0 days 15:59:46.232280,1275252,16.68,16.67,100,1500,10982,-5059
64,MRK,2020-04-24,0 days 15:59:51.234788,854190,81.35,81.31,100,1337,8917,-10904
