,Symbol,Timestamp,TIME,iPaired,Ask_P,Bid_P,Ask_S,Bid_S,iShares,PreviShares
0,ABT,2020-03-30,0 days 15:56:03.677950,838475,79.49,79.43,1818,1862,4755,-393338
1,ABT,2020-03-30,0 days 15:56:06.685726,843130,79.57,79.54,762,1222,-393338,4555
2,ABT,2020-03-30,0 days 15:56:13.701961,843230,79.52,79.48,397,600,-393142,4555
3,ACB,2020-03-30,0 days 15:51:10.977992,47110,0.9,0.89,12826,18200,-29371,13590
4,ACB,2020-03-30,0 days 15:51:46.062337,81281,0.89,0.88,4299,2697,13590,-5490
5,ACM,2020-03-30,0 days 15:59:17.155644,608317,29.14,29.08,300,101,-121967,318327
6,AES,2020-03-30,0 days 15:59:51.293204,939442,13.64,13.63,2365,7979,22784,-37025
7,ANF,2020-03-30,0 days 15:52:25.188948,79490,9.32,9.3,3047,600,-12615,18917
8,APLE,2020-03-30,0 days 15:54:59.544973,394709,8.76,8.75,1685,1300,-9603,10705
9,ARR,2020-03-30,0 days 15:52:38.185093,57999,9.55,9.53,582,800,-16278,1712
10,ARR,2020-03-30,0 days 15:54:36.467894,57983,9.58,9.57,500,300,-16394,1696
11,ARR,2020-03-30,0 days 15:54:56.515996,57983,9.57,9.55,200,1568,-16294,1696
12,AXTA,2020-03-30,0 days 15:59:51.576036,135470,18.07,18.06,1560,286,5348,-8397
13,AZN,2020-03-30,0 days 15:59:55.584662,119417,44.51,44.49,800,1000,4248,-2848
14,BA,2020-03-30,0 days 15:58:29.049033,494138,152.78,152.65,200,800,-538,12785
15,BA,2020-03-30,0 days 15:58:30.052130,491753,152.74,152.58,900,300,2385,-538
16,BA,2020-03-30,0 days 15:59:07.140185,494138,152.62,152.6,667,200,-5860,2663
17,BA,2020-03-30,0 days 15:59:13.154346,348200,152.66,152.6,200,195,145938,-3502
18,BA,2020-03-30,0 days 15:59:32.200314,494138,152.52,152.35,1700,150,-285,18130
19,BA,2020-03-30,0 days 15:59:33.201988,347336,152.34,152.33,559,693,146945,-285
20,BA,2020-03-30,0 days 15:59:54.253741,351891,152.39,152.29,740,249,142490,-14771
21,BA,2020-03-30,0 days 15:59:56.258240,494230,152.36,152.29,601,335,-14271,140839
22,BA,2020-03-30,0 days 16:00:00.267531,351491,152.33,152.3,27869,100,142890,-14120
23,BABA,2020-03-30,0 days 15:54:31.477360,525510,191.08,191.06,100,300,-8653,13408
24,BABA,2020-03-30,0 days 15:54:35.486304,532811,191.02,190.97,100,500,12570,-8653
