,Symbol,Timestamp,TIME,iPaired,Ask_P,Bid_P,Ask_S,Bid_S,iShares,PreviShares
0,AA,2020-10-08,0 days 15:55:43.238102,111061,12.72,12.71,9969,7836,2519,-296
1,AA,2020-10-08,0 days 15:55:44.237588,106880,12.72,12.71,9961,7836,-4181,2519
2,AA,2020-10-08,0 days 15:57:13.240268,112579,12.72,12.71,17631,4634,1042,-2809
3,AA,2020-10-08,0 days 15:58:50.242495,111621,12.73,12.72,10616,2839,-463,1678
4,AA,2020-10-08,0 days 15:58:52.241492,109984,12.72,12.71,11464,1983,1637,-463
5,ABBV,2020-10-08,0 days 15:57:02.267412,498465,87.26,87.25,1370,3959,16713,-5287
6,ABBV,2020-10-08,0 days 15:57:03.266867,491591,87.26,87.25,300,4779,-6874,16713
7,ABBV,2020-10-08,0 days 15:57:12.267047,498465,87.26,87.25,200,4221,8951,-6349
8,ABBV,2020-10-08,0 days 15:57:35.265715,499975,87.28,87.27,679,1110,1626,-1764
9,ABBV,2020-10-08,0 days 15:57:49.265902,499665,87.26,87.25,141,2069,1136,-5364
10,ABBV,2020-10-08,0 days 15:57:50.266162,498101,87.26,87.25,241,3069,-1564,1136
11,ABBV,2020-10-08,0 days 15:57:55.266506,499665,87.26,87.25,656,1176,2736,-2264
12,ABBV,2020-10-08,0 days 15:57:56.266154,498001,87.27,87.25,950,1783,-1664,2736
13,ABBV,2020-10-08,0 days 15:58:04.267585,499408,87.26,87.25,937,1132,1504,-1896
14,ABBV,2020-10-08,0 days 15:58:05.268102,498250,87.26,87.25,1037,1132,-1158,1504
15,ABBV,2020-10-08,0 days 15:58:08.268687,499761,87.26,87.25,1334,742,1532,-186
16,ABBV,2020-10-08,0 days 15:58:11.268512,498993,87.26,87.25,1178,942,-768,2332
17,ABBV,2020-10-08,0 days 15:58:12.268622,499761,87.26,87.25,1480,742,432,-768
18,ABBV,2020-10-08,0 days 15:58:14.268713,499193,87.26,87.25,834,946,-568,432
19,ABBV,2020-10-08,0 days 15:58:16.268530,499761,87.26,87.25,1134,846,3632,-568
20,ABBV,2020-10-08,0 days 15:58:17.268756,499193,87.26,87.25,1034,1148,-568,3632
21,ABBV,2020-10-08,0 days 15:58:19.268617,499761,87.26,87.25,1136,846,932,-568
22,ABBV,2020-10-08,0 days 15:58:20.268518,499693,87.26,87.25,999,1046,-68,932
23,ABBV,2020-10-08,0 days 15:58:22.268458,499506,87.25,87.24,904,900,957,-68
24,ABBV,2020-10-08,0 days 15:58:24.268611,498963,87.25,87.24,404,1284,-543,1757
25,ABBV,2020-10-08,0 days 15:58:29.268856,499867,87.28,87.26,318,984,2526,-1374
26,ABBV,2020-10-08,0 days 15:59:26.269823,526001,87.31,87.3,400,109,629,-1139
27,ABBV,2020-10-08,0 days 15:59:27.270036,524830,87.31,87.3,400,109,-1001,629
28,ABBV,2020-10-08,0 days 15:59:31.270584,527356,87.34,87.32,412,1280,1667,-1271
29,ABBV,2020-10-08,0 days 15:59:32.270194,518123,87.34,87.33,300,400,-9487,1667
30,ABEV,2020-10-08,0 days 15:59:36.220793,107813,2.47,2.46,517033,850074,14446,-16954
31,ABEV,2020-10-08,0 days 15:59:37.220952,106959,2.47,2.46,503783,849974,-854,14446
32,ABT,2020-10-08,0 days 15:57:33.215486,428640,108.54,108.52,574,500,-1012,1288
33,ABT,2020-10-08,0 days 15:57:34.215228,421652,108.54,108.53,108,300,6988,-1012
34,ABT,2020-10-08,0 days 15:58:54.219529,435613,108.44,108.43,309,400,-493,156
35,ABT,2020-10-08,0 days 15:59:00.223707,436222,108.45,108.44,300,610,746,-474
36,ABT,2020-10-08,0 days 15:59:02.221064,434590,108.47,108.44,520,200,-8916,746
37,ABT,2020-10-08,0 days 15:59:03.220227,431201,108.49,108.46,100,400,3389,-8916
38,ABT,2020-10-08,0 days 15:59:06.220848,430214,108.49,108.47,300,300,-987,418
39,ABT,2020-10-08,0 days 15:59:07.220292,431812,108.49,108.47,300,400,1199,-987
40,ABT,2020-10-08,0 days 15:59:29.220498,439764,108.54,108.53,458,200,2964,-2536
41,ABT,2020-10-08,0 days 15:59:31.221246,442728,108.56,108.55,613,100,-780,2964
42,ABT,2020-10-08,0 days 15:59:39.221074,423608,108.55,108.54,200,100,19120,-880
43,ACB,2020-10-08,0 days 15:59:00.241920,114851,5.07,5.06,14196,3000,-4441,3736
44,ACB,2020-10-08,0 days 15:59:01.238711,110792,5.07,5.06,14196,3000,3359,-4441
45,ACN,2020-10-08,0 days 15:56:02.667772,222820,225.67,225.61,100,151,-881,5619
46,ACN,2020-10-08,0 days 15:56:03.667094,221201,225.67,225.61,100,100,1619,-881
47,ACN,2020-10-08,0 days 15:56:25.667036,223196,225.61,225.56,432,120,-1448,2364
48,ACN,2020-10-08,0 days 15:56:26.667325,222032,225.6,225.56,114,120,1164,-1448
49,ACN,2020-10-08,0 days 15:57:10.669320,223377,225.5,225.43,305,100,-603,1397
50,ACN,2020-10-08,0 days 15:57:11.669060,222180,225.5,225.43,451,100,1197,-603
51,ACN,2020-10-08,0 days 15:57:30.668819,223382,225.46,225.41,516,100,-99,701
52,ACN,2020-10-08,0 days 15:57:31.669146,222281,225.46,225.41,616,200,1101,-99
53,ACN,2020-10-08,0 days 15:57:53.669817,226782,225.46,225.37,613,100,-41,559
54,ACN,2020-10-08,0 days 15:57:54.670693,225523,225.46,225.4,679,102,1259,-41
55,ACN,2020-10-08,0 days 15:58:05.673111,226270,225.41,225.33,205,240,2130,-688
56,ACN,2020-10-08,0 days 15:59:07.676843,234667,225.54,225.47,104,201,-2669,1036
57,ACN,2020-10-08,0 days 15:59:08.674800,253083,225.54,225.48,207,200,375,-2669
58,ACN,2020-10-08,0 days 15:59:29.674929,255099,225.56,225.43,100,100,-1252,2853
59,ACN,2020-10-08,0 days 15:59:30.675505,254151,225.54,225.44,447,750,997,-1252
60,ACN,2020-10-08,0 days 15:59:35.675381,254773,225.53,225.44,661,530,375,-790
61,ACN,2020-10-08,0 days 15:59:45.677587,255548,225.62,225.56,500,471,-6431,19
62,ACN,2020-10-08,0 days 15:59:46.676856,255079,225.63,225.51,469,100,969,-6431
63,ACN,2020-10-08,0 days 15:59:55.678459,256007,225.68,225.56,200,100,-206,477
64,ADM,2020-10-08,0 days 15:59:15.675345,440472,48.81,48.8,302,2908,14622,-16426
65,ADM,2020-10-08,0 days 15:59:17.675023,442104,48.86,48.85,2468,1431,-6968,60632
66,ADM,2020-10-08,0 days 15:59:25.676800,448694,48.83,48.82,2453,300,12738,-3208
67,ADM,2020-10-08,0 days 15:59:26.675314,446132,48.83,48.82,2442,1000,-62,12738
68,ADM,2020-10-08,0 days 15:59:46.677225,452879,48.82,48.81,101,3573,-1314,14388
69,ADM,2020-10-08,0 days 15:59:47.676647,453479,48.82,48.81,301,3573,7764,-1314
70,ADM,2020-10-08,0 days 15:59:49.677415,452740,48.82,48.81,801,3370,-739,461
71,ADT,2020-10-08,0 days 15:55:25.218089,236253,8.45,8.44,15179,7072,-4916,1365
72,ADT,2020-10-08,0 days 15:55:26.217971,235369,8.45,8.44,14579,7080,884,-4916
73,ADT,2020-10-08,0 days 15:57:35.215665,238058,8.44,8.43,12375,6950,-2859,5741
74,ADT,2020-10-08,0 days 15:58:08.218033,242708,8.43,8.42,14929,3956,10444,-4793
75,ADT,2020-10-08,0 days 15:59:11.220527,268896,8.42,8.41,11572,3875,1268,-6032
76,ADT,2020-10-08,0 days 15:59:46.222510,283118,8.42,8.41,14329,10529,-5719,1981
77,ADT,2020-10-08,0 days 15:59:47.221649,282037,8.42,8.41,14929,10229,1081,-5719
78,AEO,2020-10-08,0 days 15:55:00.223488,90539,15.48,15.47,6726,8401,-4522,6105
79,AEO,2020-10-08,0 days 15:55:07.223263,95246,15.49,15.48,5835,3233,3293,-4707
80,AEO,2020-10-08,0 days 15:55:08.224059,94739,15.49,15.48,5900,3033,-507,3293
81,AES,2020-10-08,0 days 15:55:00.664890,308575,19.42,19.41,2501,7363,-5401,119884
82,AES,2020-10-08,0 days 15:55:04.664399,313976,19.42,19.41,1950,15405,2381,-4719
83,AES,2020-10-08,0 days 15:55:05.664576,309157,19.42,19.41,2950,15355,-4819,2381
84,AES,2020-10-08,0 days 15:55:10.665949,313976,19.41,19.4,16498,2408,281,-4819
85,AES,2020-10-08,0 days 15:55:37.666735,314261,19.41,19.4,14668,7726,-4120,169
86,AES,2020-10-08,0 days 15:56:02.668497,319743,19.41,19.4,8668,10918,363,-2176
87,AES,2020-10-08,0 days 15:56:05.667249,315556,19.41,19.4,8668,10323,-4187,3513
88,AES,2020-10-08,0 days 15:56:11.667795,319843,19.41,19.4,12138,9214,2313,-4087
89,AES,2020-10-08,0 days 15:56:12.667925,315856,19.41,19.4,12138,8982,-3987,2313
90,AES,2020-10-08,0 days 15:59:06.675020,312998,19.43,19.42,3700,9160,-3350,38784
91,AES,2020-10-08,0 days 15:59:08.674906,317348,19.44,19.43,4258,14600,40839,-3350
92,AES,2020-10-08,0 days 15:59:20.674964,342098,19.44,19.43,4896,10424,-1254,396
93,AES,2020-10-08,0 days 15:59:32.676462,351413,19.43,19.42,4137,12143,4178,-794
94,AES,2020-10-08,0 days 15:59:46.676959,366943,19.42,19.41,13500,4589,4433,-15121
95,AES,2020-10-08,0 days 15:59:47.676452,364476,19.48,19.47,3600,10300,-26551,4433
96,AFL,2020-10-08,0 days 15:57:40.234628,288505,38.21,38.2,3372,2319,976,-1024
97,AFL,2020-10-08,0 days 15:57:42.233871,271581,38.21,38.2,3417,2229,-16924,976
98,AFL,2020-10-08,0 days 15:57:47.234107,288805,38.21,38.2,1871,1622,1435,-6560
99,AFL,2020-10-08,0 days 15:57:48.234557,281640,38.22,38.21,2585,1751,-7165,1435
100,AFL,2020-10-08,0 days 15:59:24.238542,362182,38.24,38.23,2672,1901,5888,-5438
101,AFL,2020-10-08,0 days 15:59:25.238493,358970,38.24,38.23,2348,2270,-3212,5888
102,AFL,2020-10-08,0 days 15:59:46.240294,373736,38.24,38.23,1976,2667,11397,-4336
103,AFL,2020-10-08,0 days 15:59:47.239554,372033,38.24,38.23,1055,2367,-1703,11397
104,AFL,2020-10-08,0 days 15:59:48.240048,373736,38.24,38.23,855,4167,3402,-1703
105,AFL,2020-10-08,0 days 15:59:49.239885,374538,38.24,38.23,655,3967,-1748,3402
106,AG,2020-10-08,0 days 15:55:00.665116,40786,9.84,9.83,3687,35065,-34135,24924
107,AG,2020-10-08,0 days 15:55:01.664502,39421,9.84,9.83,9787,35855,1365,-34135
108,AG,2020-10-08,0 days 15:56:02.668614,43076,9.83,9.82,25186,19776,-3645,2472
109,AG,2020-10-08,0 days 15:56:03.667879,41221,9.83,9.82,25286,19876,1855,-3645
110,AG,2020-10-08,0 days 15:58:49.673355,50368,9.82,9.81,8400,25111,-1108,2537
111,AG,2020-10-08,0 days 15:58:50.673798,47976,9.82,9.81,8600,26011,2092,-1108
112,AG,2020-10-08,0 days 15:59:01.674610,50368,9.82,9.81,33364,12855,-10472,15128
113,AG,2020-10-08,0 days 15:59:02.674655,48640,9.82,9.81,33364,11664,1428,-10472
114,AG,2020-10-08,0 days 15:59:08.675105,50368,9.82,9.81,33464,15035,-1538,1428
115,AG,2020-10-08,0 days 15:59:09.675371,48906,9.82,9.81,32764,15535,1162,-1538
116,AG,2020-10-08,0 days 15:59:39.676314,51768,9.82,9.81,42986,13590,-8538,1062
117,AG,2020-10-08,0 days 15:59:40.676905,50706,9.82,9.81,26479,12783,1062,-8538
118,AG,2020-10-08,0 days 15:59:45.677862,51768,9.82,9.81,38379,14658,-3738,1062
119,AG,2020-10-08,0 days 15:59:46.677150,50906,9.82,9.81,35879,15158,862,-3738
120,AGI,2020-10-08,0 days 15:55:47.264476,26324,8.79,8.78,26526,11050,895,-2635
121,AGI,2020-10-08,0 days 15:59:36.270995,30616,8.8,8.79,49950,7255,-1578,1922
122,AGI,2020-10-08,0 days 15:59:37.270806,30494,8.8,8.79,49950,7255,122,-1578
123,AGI,2020-10-08,0 days 15:59:39.270820,30616,8.8,8.79,51650,4781,-6278,122
124,AGI,2020-10-08,0 days 15:59:40.271524,30494,8.8,8.79,52150,3781,122,-6278
125,AGO,2020-10-08,0 days 15:56:12.231156,69226,28.44,28.43,213,400,-265,975
126,AGO,2020-10-08,0 days 15:56:30.231321,62291,28.43,28.42,736,816,6977,-723
127,AGO,2020-10-08,0 days 15:59:08.238724,84264,28.48,28.47,100,300,-138,2715
128,AGO,2020-10-08,0 days 15:59:09.238663,84602,28.49,28.47,700,500,1513,-138
129,AGO,2020-10-08,0 days 15:59:46.240380,87032,28.48,28.45,300,1300,-4834,494
130,AGO,2020-10-08,0 days 15:59:47.239642,85766,28.48,28.45,300,1300,1266,-4834
131,AIG,2020-10-08,0 days 15:59:05.674543,383868,30.24,30.23,1441,3845,1027,-6390
132,AIG,2020-10-08,0 days 15:59:09.675428,381024,30.27,30.26,900,2853,-2913,39872
133,AIG,2020-10-08,0 days 15:59:15.675386,390723,30.26,30.25,760,3489,12423,-6899
134,AIG,2020-10-08,0 days 15:59:16.678230,389346,30.26,30.25,960,3089,-1377,12423
135,AIV,2020-10-08,0 days 15:59:22.220225,252055,36.68,36.66,300,310,-3062,243
136,AIV,2020-10-08,0 days 15:59:23.220090,247817,36.68,36.66,300,310,4238,-3062
137,ALK,2020-10-08,0 days 15:55:27.263385,77630,38.63,38.61,322,600,-343,664
138,ALK,2020-10-08,0 days 15:55:28.263542,76573,38.63,38.62,322,200,1057,-343
139,ALK,2020-10-08,0 days 15:55:48.264842,79168,38.62,38.61,299,709,-223,900
140,ALK,2020-10-08,0 days 15:55:49.264631,78291,38.62,38.61,205,709,1037,-223
141,ALK,2020-10-08,0 days 15:56:13.265281,81679,38.64,38.63,416,204,-149,151
142,ALK,2020-10-08,0 days 15:56:14.265214,80628,38.64,38.63,212,200,1051,-149
143,ALK,2020-10-08,0 days 15:56:46.266258,82425,38.64,38.63,102,560,-178,876
144,ALK,2020-10-08,0 days 15:56:47.266873,81403,38.64,38.63,102,560,1022,-178
145,ALK,2020-10-08,0 days 15:57:57.266421,83730,38.61,38.6,100,600,-21,1033
146,ALK,2020-10-08,0 days 15:57:59.266171,81551,38.61,38.6,100,700,2179,-21
147,ALK,2020-10-08,0 days 15:58:13.268245,84286,38.63,38.61,765,700,498,-402
148,ALK,2020-10-08,0 days 15:59:07.270459,87522,38.63,38.61,331,500,-2806,923
149,ALLY,2020-10-08,0 days 15:55:00.223912,247664,27.92,27.91,6138,5787,-2038,50854
150,ALLY,2020-10-08,0 days 15:55:01.224347,246802,27.92,27.91,7419,7387,862,-2038
151,ALLY,2020-10-08,0 days 15:57:21.228916,252846,27.9,27.89,4769,4537,-614,1586
152,ALLY,2020-10-08,0 days 15:57:22.228921,251660,27.9,27.89,5444,4339,1186,-614
153,ALLY,2020-10-08,0 days 15:57:35.229821,252846,27.9,27.89,5184,3374,-1314,1186
154,ALLY,2020-10-08,0 days 15:57:36.229896,252060,27.9,27.89,6083,3074,786,-1314
155,ALLY,2020-10-08,0 days 15:57:38.230263,252846,27.9,27.89,6238,2191,-1414,86
156,ALLY,2020-10-08,0 days 15:58:49.234001,257861,27.86,27.85,5672,2857,1090,-2456
157,ALLY,2020-10-08,0 days 15:59:09.235577,261367,27.88,27.87,8705,8682,-816,373
158,ALLY,2020-10-08,0 days 15:59:10.235307,259286,27.88,27.87,4720,9907,2081,-816
159,ALLY,2020-10-08,0 days 15:59:46.227342,292452,27.89,27.88,531,12659,-1270,17623
160,AM,2020-10-08,0 days 15:56:09.238585,163858,5.98,5.97,7553,11690,368,-141
161,AM,2020-10-08,0 days 15:57:09.240301,164226,5.97,5.96,10754,6100,-1732,368
162,AMC,2020-10-08,0 days 15:55:00.215505,45092,4.16,4.15,17446,7800,-10728,13697
163,AMC,2020-10-08,0 days 15:58:01.216901,34421,4.16,4.15,12834,9640,12187,-10413
164,AMC,2020-10-08,0 days 15:59:40.221372,52353,4.15,4.14,33711,4216,-5361,939
165,AMCR,2020-10-08,0 days 15:55:36.230484,1530914,11.31,11.3,21702,13204,7392,-9708
166,AMCR,2020-10-08,0 days 15:59:33.239020,1788629,11.34,11.33,36782,11105,-42872,72338
167,AMT,2020-10-08,0 days 15:56:48.669077,548258,243.42,243.31,100,100,380,-9720
168,AMT,2020-10-08,0 days 15:56:49.669352,545538,243.39,243.31,100,100,-4450,380
169,AMT,2020-10-08,0 days 15:57:38.669777,548594,243.42,243.38,100,382,-1894,11906
170,AMT,2020-10-08,0 days 15:58:03.673595,551600,243.45,243.37,200,310,23,-1830
171,AMT,2020-10-08,0 days 15:58:04.673200,551623,243.45,243.37,200,410,-43,23
172,AMT,2020-10-08,0 days 15:58:11.672946,551822,243.52,243.46,401,100,1043,-657
173,AMT,2020-10-08,0 days 15:58:12.673019,551065,243.51,243.42,100,100,-757,1043
174,AMT,2020-10-08,0 days 15:58:17.673285,551822,243.42,243.37,100,100,343,-1457
175,AMT,2020-10-08,0 days 15:58:18.673223,550365,243.42,243.37,100,200,-1457,343
176,AMT,2020-10-08,0 days 15:58:22.673392,551822,243.41,243.34,100,100,10143,-1457
177,AMT,2020-10-08,0 days 15:58:23.672468,548865,243.41,243.34,200,100,-2957,10143
178,AMT,2020-10-08,0 days 15:58:25.673307,551822,243.38,243.31,401,100,3243,-557
179,AMT,2020-10-08,0 days 15:58:27.673363,548365,243.41,243.37,100,400,-3457,843
180,AMT,2020-10-08,0 days 15:58:33.673409,551822,243.41,243.35,432,200,643,-557
181,AMT,2020-10-08,0 days 15:58:34.673900,551265,243.41,243.35,330,415,-557,643
182,AMT,2020-10-08,0 days 15:58:38.673363,551822,243.37,243.31,268,100,3243,-557
183,AMT,2020-10-08,0 days 15:58:40.673181,551765,243.41,243.31,163,100,-57,943
184,AMT,2020-10-08,0 days 15:58:49.673402,551822,243.46,243.32,100,200,10154,-1446
185,AMT,2020-10-08,0 days 15:58:50.673841,551376,243.45,243.32,100,200,-446,10154
186,AMT,2020-10-08,0 days 15:58:53.674393,551822,243.41,243.32,100,200,23,-446
187,AMT,2020-10-08,0 days 15:59:07.677194,536767,243.52,243.4,100,100,-15055,345
188,AMT,2020-10-08,0 days 15:59:08.675274,553313,243.44,243.31,100,100,10480,-15055
189,AMT,2020-10-08,0 days 15:59:09.675428,552993,243.47,243.4,100,300,-320,10480
190,AMT,2020-10-08,0 days 15:59:25.676816,557495,243.69,243.46,100,100,10285,-2046
191,AMT,2020-10-08,0 days 15:59:26.675314,556880,243.69,243.48,100,100,-615,10285
192,AMT,2020-10-08,0 days 15:59:30.676601,557495,243.68,243.49,100,100,1683,-615
193,AMT,2020-10-08,0 days 15:59:31.676210,557078,243.59,243.49,201,100,-417,1683
194,AMT,2020-10-08,0 days 15:59:37.676562,557495,243.59,243.45,550,100,5483,-817
195,AMT,2020-10-08,0 days 15:59:38.675960,557178,243.6,243.42,400,500,-317,5483
196,AMT,2020-10-08,0 days 15:59:43.676318,557495,243.56,243.49,550,132,103,-197
197,AMT,2020-10-08,0 days 15:59:50.678540,552808,243.58,243.45,300,100,-5607,805
198,AMT,2020-10-08,0 days 15:59:54.677844,558415,243.65,243.42,200,500,693,-5607
199,AMT,2020-10-08,0 days 15:59:56.676207,543808,243.8,243.49,200,300,-15049,793
200,AMWL,2020-10-08,0 days 15:55:00.639124,14569,36.33,36.27,300,100,-219,9590
201,AMWL,2020-10-08,0 days 15:57:10.643016,16052,36.0,35.97,540,600,203,-477
202,AMWL,2020-10-08,0 days 15:57:11.643268,15755,36.0,35.95,540,133,-297,203
203,AMWL,2020-10-08,0 days 15:57:27.643230,16052,36.14,35.98,800,200,192,-208
204,AMWL,2020-10-08,0 days 15:57:28.643125,16044,36.15,35.98,100,200,-8,192
205,AMWL,2020-10-08,0 days 15:58:07.645422,16052,36.06,35.97,1200,100,168,-32
206,AMWL,2020-10-08,0 days 15:58:08.645944,15920,36.06,35.95,1200,555,-132,168
207,AMWL,2020-10-08,0 days 15:58:35.647069,16052,35.99,35.83,600,100,68,-132
208,AMWL,2020-10-08,0 days 15:58:36.646710,15920,36.0,35.83,100,100,-132,68
209,ANF,2020-10-08,0 days 15:56:11.226611,50025,16.85,16.84,2133,3542,1120,-780
210,ANF,2020-10-08,0 days 15:56:12.226283,49545,16.85,16.84,2087,3642,-480,1120
211,ANF,2020-10-08,0 days 15:56:23.226665,52450,16.85,16.84,2092,3913,695,-705
212,ANF,2020-10-08,0 days 15:56:24.226807,51745,16.85,16.84,3198,3533,-705,695
213,ANF,2020-10-08,0 days 15:57:09.229558,52450,16.85,16.84,3624,3838,3109,-691
214,ANF,2020-10-08,0 days 15:57:38.230232,53546,16.85,16.84,3579,4010,-404,496
215,ANF,2020-10-08,0 days 15:57:44.230390,51625,16.85,16.84,3696,3516,1521,-404
216,ANF,2020-10-08,0 days 15:57:47.230434,53146,16.85,16.84,3840,4091,-804,1521
217,ANF,2020-10-08,0 days 15:58:02.230955,54250,16.85,16.84,4015,4343,380,-420
218,ANF,2020-10-08,0 days 15:58:03.231808,53830,16.85,16.84,3915,4143,-120,380
219,ANF,2020-10-08,0 days 15:59:01.235191,55544,16.85,16.84,1960,4120,3106,-684
220,ANF,2020-10-08,0 days 15:59:02.234512,55150,16.85,16.84,1808,4320,-94,3106
