,Symbol,Timestamp,TIME,iPaired,Ask_P,Bid_P,Ask_S,Bid_S,iShares,PreviShares
0,AA,2020-09-04,0 days 15:55:49.245438,133681,14.43,14.42,11143,7347,-7316,3717
1,AA,2020-09-04,0 days 15:55:50.245372,128670,14.43,14.42,11143,7647,5011,-7316
2,AA,2020-09-04,0 days 15:57:32.249595,133881,14.41,14.4,12917,2981,-3085,3715
3,AA,2020-09-04,0 days 15:57:33.249761,128366,14.41,14.4,17033,2079,5515,-3085
4,ABB,2020-09-04,0 days 15:57:09.254197,41545,25.77,25.76,2747,19546,1490,-482
5,ABB,2020-09-04,0 days 15:57:10.254194,40035,25.77,25.76,5847,18336,-1510,1490
6,ABB,2020-09-04,0 days 15:59:17.255323,42027,25.76,25.75,8700,25631,2696,-507
7,ABB,2020-09-04,0 days 15:59:18.254995,41823,25.76,25.75,9498,24431,-204,2696
8,ABB,2020-09-04,0 days 15:59:36.256035,43487,25.76,25.75,15446,21085,736,-664
9,ABB,2020-09-04,0 days 15:59:50.262047,40894,25.75,25.74,26226,15123,-3130,1470
10,ABBV,2020-09-04,0 days 15:59:19.536979,1260332,91.89,91.88,300,500,207,-2911
11,ABBV,2020-09-04,0 days 15:59:21.537848,1255836,91.91,91.9,840,858,-1547,3156
12,ABBV,2020-09-04,0 days 15:59:28.536599,1255967,91.9,91.89,200,1057,-1416,8087
13,ABBV,2020-09-04,0 days 15:59:31.537816,1258889,91.89,91.88,220,751,4023,-745
14,ABBV,2020-09-04,0 days 15:59:39.538163,1258610,91.92,91.91,100,1700,-1179,346
15,ABBV,2020-09-04,0 days 15:59:40.538510,1259789,91.91,91.9,1103,600,841,-1179
16,ABBV,2020-09-04,0 days 15:59:43.537865,1259627,91.9,91.89,250,1600,-1275,23040
17,ABBV,2020-09-04,0 days 15:59:44.539141,1260715,91.89,91.88,690,800,512,-1275
18,ABBV,2020-09-04,0 days 15:59:46.540198,1259127,91.9,91.88,1307,2460,-1882,23433
19,ABBV,2020-09-04,0 days 15:59:47.538299,1261687,91.88,91.87,709,400,23055,-1882
20,ABBV,2020-09-04,0 days 15:59:48.538952,1256927,91.9,91.89,612,1600,-6340,23055
21,ABBV,2020-09-04,0 days 15:59:52.538984,1260651,91.9,91.88,566,1096,-2616,21949
22,ABBV,2020-09-04,0 days 15:59:53.539433,1263267,91.87,91.86,239,900,21949,-2616
23,ABEV,2020-09-04,0 days 15:59:36.257776,157652,2.38,2.37,1218042,1143961,61172,-71828
24,ABEV,2020-09-04,0 days 15:59:37.258038,154024,2.38,2.37,1215542,1145451,-3628,61172
25,ABT,2020-09-04,0 days 15:55:01.252085,434344,104.22,104.2,480,405,162,-9238
26,ABT,2020-09-04,0 days 15:55:06.252878,434840,104.25,104.22,200,400,-5380,308
27,ABT,2020-09-04,0 days 15:57:34.259479,450146,104.2,104.18,300,677,280,-6320
28,ABT,2020-09-04,0 days 15:57:57.258040,479792,104.23,104.22,100,600,-1154,246
29,ABT,2020-09-04,0 days 15:57:58.257483,476946,104.22,104.21,300,500,3047,-1154
30,ABT,2020-09-04,0 days 15:58:38.259794,494886,104.19,104.16,604,500,-94,1906
31,ABT,2020-09-04,0 days 15:58:45.259931,494980,104.15,104.13,305,414,905,-94
32,ABT,2020-09-04,0 days 15:59:07.260312,494163,104.15,104.13,200,500,2356,-411
33,ABT,2020-09-04,0 days 15:59:11.261313,496519,104.15,104.13,600,223,-880,1458
34,ABT,2020-09-04,0 days 15:59:12.261829,494399,104.17,104.15,200,225,1121,-880
35,ABT,2020-09-04,0 days 15:59:17.258149,535916,104.25,104.23,125,500,-59,42572
36,ABT,2020-09-04,0 days 15:59:18.256705,536012,104.26,104.24,700,400,946,-59
37,ABT,2020-09-04,0 days 15:59:32.257537,539107,104.23,104.2,1076,300,-529,596
38,ABT,2020-09-04,0 days 15:59:34.257912,539636,104.19,104.18,127,201,11471,-529
39,ABT,2020-09-04,0 days 15:59:36.257693,539107,104.23,104.21,681,400,-6629,5371
40,ABT,2020-09-04,0 days 15:59:37.257930,535436,104.23,104.21,686,400,1972,-6629
41,ABT,2020-09-04,0 days 15:59:40.258758,537708,104.25,104.24,400,225,-6368,13272
42,ABT,2020-09-04,0 days 15:59:41.257899,524336,104.22,104.21,884,113,13372,-6368
43,ABT,2020-09-04,0 days 15:59:47.257388,541831,104.25,104.23,100,476,-7443,5046
44,ABT,2020-09-04,0 days 15:59:48.258070,537874,104.24,104.23,200,106,5057,-7443
45,ACB,2020-09-04,0 days 15:59:37.258023,31352,8.53,8.52,3803,2695,2766,-1980
46,ACB,2020-09-04,0 days 15:59:38.258095,30240,8.53,8.52,3803,2695,-1107,2766
47,ACI,2020-09-04,0 days 15:57:06.258364,21916,13.52,13.5,5290,5789,-406,903
48,ACI,2020-09-04,0 days 15:57:07.257583,21122,13.52,13.5,5190,5872,794,-406
49,ACI,2020-09-04,0 days 15:57:09.257633,22788,13.52,13.5,5390,11052,-3334,794
50,ACI,2020-09-04,0 days 15:57:13.258094,21122,13.53,13.5,4400,1951,794,-6
51,ACI,2020-09-04,0 days 15:59:11.261398,24183,13.52,13.5,1427,771,-401,699
52,ACI,2020-09-04,0 days 15:59:12.261955,23484,13.52,13.5,1483,771,699,-401
53,ACI,2020-09-04,0 days 15:59:56.259682,24183,13.53,13.5,16530,12812,-842,85
54,ACN,2020-09-04,0 days 15:59:30.260091,296369,236.41,236.39,250,112,1004,-3596
55,ACN,2020-09-04,0 days 15:59:32.256383,295328,236.38,236.33,325,200,-1041,1004
56,ACN,2020-09-04,0 days 15:59:43.256573,295855,236.23,236.18,325,393,481,-33
57,ACN,2020-09-04,0 days 15:59:46.257688,294162,236.22,236.14,465,892,-1793,4870
58,ACN,2020-09-04,0 days 15:59:48.257327,297333,236.17,236.12,325,140,396,-504
59,ACN,2020-09-04,0 days 15:59:50.261729,285729,236.09,236.0,300,1300,-11604,196
