,Symbol,Timestamp,TIME,iPaired,Ask_P,Bid_P,Ask_S,Bid_S,iShares,PreviShares
0,A,2020-09-21,0 days 15:57:33.251464,217165,98.16,98.12,832,472,-172,1928
1,A,2020-09-21,0 days 15:57:34.251576,214937,98.16,98.12,832,932,2228,-172
2,A,2020-09-21,0 days 15:57:47.251202,217265,98.12,98.1,1012,100,-572,7028
3,A,2020-09-21,0 days 15:57:48.250050,215437,98.08,98.06,100,150,1828,-572
4,A,2020-09-21,0 days 15:58:10.251149,217280,98.1,98.08,200,392,-284,3116
5,A,2020-09-21,0 days 15:58:11.251484,215464,98.1,98.08,300,512,1816,-284
6,A,2020-09-21,0 days 15:59:17.250727,225696,98.1,98.07,102,607,-246,717
7,A,2020-09-21,0 days 15:59:38.252912,226496,98.15,98.11,150,1986,-1507,1842
8,A,2020-09-21,0 days 15:59:39.252784,224339,98.12,98.1,733,100,2165,-1507
9,A,2020-09-21,0 days 15:59:45.254273,224698,98.15,98.11,250,150,1904,-1413
10,A,2020-09-21,0 days 15:59:46.253888,226602,98.18,98.15,1142,100,-96,1904
11,A,2020-09-21,0 days 15:59:49.251381,224498,98.18,98.14,1436,200,2104,-1568
12,A,2020-09-21,0 days 15:59:50.257045,226594,98.14,98.11,700,200,-3468,2104
13,A,2020-09-21,0 days 15:59:51.252153,226398,98.14,98.09,1206,300,204,-3468
14,AA,2020-09-21,0 days 15:55:00.243738,265198,12.29,12.28,18164,3027,26605,-29137
15,AA,2020-09-21,0 days 15:59:02.252703,290558,12.3,12.29,31118,7332,6863,-13437
16,ABBV,2020-09-21,0 days 15:55:01.253230,598177,88.89,88.88,500,730,622,-36637
17,ABBV,2020-09-21,0 days 15:57:54.257792,659124,89.07,89.06,1154,4259,-1108,511
18,ABBV,2020-09-21,0 days 15:58:00.261550,644935,89.02,89.01,772,600,15222,-75
19,ABBV,2020-09-21,0 days 15:59:08.264226,724173,89.03,89.01,1200,601,-13862,8462
20,ABBV,2020-09-21,0 days 15:59:09.263787,718935,89.02,89.01,800,155,5238,-13862
21,ABBV,2020-09-21,0 days 15:59:18.262887,732498,89.03,89.01,300,1368,-8548,1752
22,ABBV,2020-09-21,0 days 15:59:19.262749,730246,89.03,89.02,400,378,1380,-8548
23,ABBV,2020-09-21,0 days 15:59:27.263877,732026,89.06,89.05,100,400,-495,1780
24,ABBV,2020-09-21,0 days 15:59:29.264372,729321,89.04,89.03,483,944,2544,-4056
25,ABBV,2020-09-21,0 days 15:59:43.265181,731784,89.07,89.06,11499,1870,-572,567
26,ABBV,2020-09-21,0 days 15:59:45.266932,730302,89.07,89.06,10853,2287,80,-191
27,ABBV,2020-09-21,0 days 15:59:46.265918,732317,89.07,89.06,4449,3702,-2942,80
28,ABBV,2020-09-21,0 days 15:59:49.265848,730909,89.09,89.08,768,600,106,-5092
29,ABT,2020-09-21,0 days 15:55:00.242440,557649,105.78,105.75,100,200,2922,-39232
30,ABT,2020-09-21,0 days 15:55:14.243967,563058,105.81,105.8,410,100,-30921,4609
31,ABT,2020-09-21,0 days 15:55:15.243743,556079,105.81,105.78,1102,300,6979,-30921
32,ABT,2020-09-21,0 days 15:57:37.248489,582262,105.92,105.9,450,697,-1211,2789
33,ABT,2020-09-21,0 days 15:58:04.250847,589039,105.88,105.85,1220,1186,2016,-3084
34,ABT,2020-09-21,0 days 15:58:05.249315,587455,105.89,105.87,429,300,-1584,2016
35,ABT,2020-09-21,0 days 15:59:32.251395,603630,105.98,105.96,650,400,-2276,7424
36,ABT,2020-09-21,0 days 15:59:34.251651,600006,105.94,105.91,1124,1000,5835,-2176
37,ABT,2020-09-21,0 days 15:59:41.252464,605841,105.98,105.96,400,100,-7279,5835
38,ACI,2020-09-21,0 days 15:59:31.253016,736379,13.68,13.67,2109,4907,3001,-13370
39,ACI,2020-09-21,0 days 15:59:48.253790,741463,13.69,13.68,5507,6548,-7708,2169
40,ACM,2020-09-21,0 days 15:56:27.256515,68487,37.96,37.95,1603,400,-176,1724
41,ACM,2020-09-21,0 days 15:57:56.258692,77280,37.99,37.98,500,600,627,-1873
42,ACM,2020-09-21,0 days 15:57:57.257967,76107,37.99,37.98,100,500,-1173,627
43,ACM,2020-09-21,0 days 15:59:02.262804,77829,37.99,37.98,1129,235,334,-856
44,ACM,2020-09-21,0 days 15:59:03.263150,76963,37.99,37.97,1398,735,-866,334
45,ACN,2020-09-21,0 days 15:57:41.929045,305936,233.08,233.05,225,125,2069,-2431
46,ACN,2020-09-21,0 days 15:57:42.928358,304005,233.07,233.04,603,200,-1931,2069
47,ACN,2020-09-21,0 days 15:57:53.929502,305836,233.0,232.93,1150,410,69,-3531
48,ACN,2020-09-21,0 days 15:57:54.930044,304005,233.0,232.93,1150,100,-1831,69
49,ACN,2020-09-21,0 days 15:57:57.929488,305836,233.0,232.92,1188,500,69,-1831
50,ACN,2020-09-21,0 days 15:57:58.929261,304005,233.0,232.92,1288,500,-1831,69
51,ACN,2020-09-21,0 days 15:57:59.929580,305736,232.95,232.93,436,300,3820,-1831
52,ACN,2020-09-21,0 days 15:58:01.929694,302956,232.94,232.9,118,100,-2419,1381
53,ACN,2020-09-21,0 days 15:58:19.930388,305475,232.99,232.97,600,318,162,-1838
