,Symbol,Timestamp,TIME,iPaired,Ask_P,Bid_P,Ask_S,Bid_S,iShares,PreviShares
0,ABT,2020-04-29,0 days 15:52:41.203644,678417,92.57,92.54,500,300,10419,-3216
1,ACB,2020-04-29,0 days 15:54:57.528361,46010,0.75,0.74,11227,298274,9696,-17694
2,ACB,2020-04-29,0 days 15:55:00.534144,28316,0.75,0.74,11227,297274,-17694,9696
3,AXP,2020-04-29,0 days 15:57:35.921521,403000,96.26,96.25,110,200,-6200,3607
4,BAC,2020-04-29,0 days 15:59:51.248017,4097766,24.78,24.77,35590,58792,51564,-71187
5,BB,2020-04-29,0 days 15:50:42.917753,41933,4.38,4.37,117405,11199,519,-1452
6,BEN,2020-04-29,0 days 15:59:44.206527,1085646,18.53,18.52,4298,1259,-18479,12943
7,BEN,2020-04-29,0 days 15:59:56.237254,1085646,18.53,18.52,1000,246,-34670,2752
8,BK,2020-04-29,0 days 15:51:47.080681,1868565,38.06,38.05,2368,2104,7,-1380
9,BRK.B,2020-04-29,0 days 15:57:34.885273,811903,190.0,189.98,100,100,3626,-3261
10,BSBR,2020-04-29,0 days 15:52:34.212949,21337,5.25,5.24,6311,21047,-1844,5018
11,BSBR,2020-04-29,0 days 15:54:02.423350,16319,5.24,5.23,13800,10000,5018,-1844
12,BSX,2020-04-29,0 days 15:59:55.212336,667340,37.45,37.44,1600,452,-159,5292
13,BSX,2020-04-29,0 days 16:00:00.223156,667499,37.43,37.42,4354,6629,5192,-5448
14,CBL,2020-04-29,0 days 15:51:17.028169,86346,0.32,0.31,22500,34100,-25242,12093
15,CBL,2020-04-29,0 days 15:53:45.383034,74253,0.32,0.31,40054,21111,12093,-25242
16,CBL,2020-04-29,0 days 15:54:21.469764,86346,0.32,0.31,39654,911,-25242,12093
17,CBL,2020-04-29,0 days 15:55:05.575970,74253,0.32,0.31,39604,1000,12093,-25242
18,CBL,2020-04-29,0 days 15:57:50.963290,86346,0.33,0.32,21279,600,-25242,12093
19,CBL,2020-04-29,0 days 15:59:17.165289,74253,0.32,0.31,20580,10100,12093,-25242
20,CBL,2020-04-29,0 days 15:59:20.172398,86346,0.32,0.31,19980,20300,-25242,12093
21,CBL,2020-04-29,0 days 15:59:48.239398,74253,0.32,0.31,29475,10900,12093,-25242
22,CBL,2020-04-29,0 days 15:59:53.252295,86346,0.32,0.31,8155,900,-25242,12093
23,CMI,2020-04-29,0 days 15:59:55.257775,131439,165.15,165.06,100,791,1774,-1086
24,CMI,2020-04-29,0 days 15:59:58.264553,130856,165.26,165.07,500,331,-583,1774
25,CNC,2020-04-29,0 days 15:59:51.213882,329556,66.15,66.13,400,400,3207,-3004
26,COP,2020-04-29,0 days 15:52:51.232287,705340,42.19,42.18,200,1687,-5293,522
27,CRM,2020-04-29,0 days 15:59:16.140422,672295,160.55,160.54,411,100,2033,-1343
28,CUK,2020-04-29,0 days 15:59:48.197461,9845,14.81,14.79,2900,1900,169,-152
29,CVS,2020-04-29,0 days 15:57:32.888487,509300,62.55,62.54,2688,300,10625,-365
30,CVX,2020-04-29,0 days 15:59:16.121861,996633,94.85,94.84,315,578,3170,-8046
31,DB,2020-04-29,0 days 15:50:02.870851,91797,7.72,7.71,29587,13231,1294,-4402
32,ELY,2020-04-29,0 days 15:59:51.222434,205227,13.53,13.52,2616,982,7913,-5678
33,EMR,2020-04-29,0 days 15:59:52.224655,472570,59.03,59.0,1588,1793,2419,-5365
34,EMR,2020-04-29,0 days 15:59:53.227032,470892,59.08,59.04,429,209,-1678,2419
35,ENLC,2020-04-29,0 days 15:53:39.341787,142312,2.15,2.14,8500,5423,-1654,146
36,FE,2020-04-29,0 days 15:59:51.233957,339762,42.37,42.36,2300,324,4136,-4112
37,FHN,2020-04-29,0 days 15:52:40.205240,1874177,9.42,9.41,7301,7400,22909,-19874
38,FHN,2020-04-29,0 days 15:59:31.177472,1873851,9.44,9.43,9000,5132,-326,38357
39,FHN,2020-04-29,0 days 15:59:32.179207,1874477,9.43,9.42,22800,5840,38357,-326
40,FTI,2020-04-29,0 days 15:59:57.226945,398358,9.41,9.4,7200,169,-12476,49924
41,GE,2020-04-29,0 days 15:57:35.886768,4433396,6.57,6.56,57484,294004,6648,-105806
42,GE,2020-04-29,0 days 15:59:20.131449,4433796,6.58,6.57,223994,118490,107151,-97690
43,GE,2020-04-29,0 days 15:59:52.206085,4396749,6.59,6.58,170346,226409,-33141,307144
44,GIS,2020-04-29,0 days 15:57:32.894446,572402,60.26,60.25,2143,580,1096,-5632
45,GLOP,2020-04-29,0 days 15:50:00.839800,5707960,7.02,7.0,225,1620,1005998,-1070491
46,GLOP,2020-04-29,0 days 15:50:51.944188,6713958,7.05,7.03,1100,926,-834997,1004998
47,GM,2020-04-29,0 days 15:59:51.222974,887395,23.78,23.77,413,9557,8369,-17938
48,GM,2020-04-29,0 days 15:59:52.224672,880964,23.8,23.79,8984,2010,-3323,8369
49,HAL,2020-04-29,0 days 15:57:36.902643,1067627,11.05,11.04,7183,22214,-4390,10258
50,HON,2020-04-29,0 days 15:59:51.232586,287433,146.19,146.14,100,485,398,-12574
51,HON,2020-04-29,0 days 15:59:59.251809,287831,146.27,146.17,186,2400,100,-527
