,Symbol,Timestamp,TIME,iPaired,Ask_P,Bid_P,Ask_S,Bid_S,iShares,PreviShares
0,AA,2020-10-02,0 days 15:59:19.254128,194548,11.83,11.82,7281,7085,-1438,7617
1,AA,2020-10-02,0 days 15:59:20.252820,192386,11.83,11.82,4311,9064,2162,-1438
2,AA,2020-10-02,0 days 15:59:41.253497,194548,11.83,11.82,5757,13223,-21041,659
3,AA,2020-10-02,0 days 15:59:42.252891,193189,11.83,11.82,11247,12256,1359,-21041
4,AA,2020-10-02,0 days 15:59:46.254039,194548,11.83,11.82,11124,11923,-3049,1359
5,AA,2020-10-02,0 days 15:59:47.253294,193497,11.83,11.82,12624,11923,1051,-3049
6,ABB,2020-10-02,0 days 15:57:38.105939,41105,25.89,25.88,12411,10963,-662,238
7,ABB,2020-10-02,0 days 15:57:39.106523,39267,25.89,25.88,10511,12400,1838,-662
8,ABB,2020-10-02,0 days 15:59:25.110898,43986,25.89,25.88,26058,4678,-8224,1432
9,ABB,2020-10-02,0 days 15:59:26.110427,43210,25.89,25.88,22758,6841,776,-8224
10,ABB,2020-10-02,0 days 15:59:46.113377,43986,25.89,25.88,9100,19721,-3448,552
11,ABB,2020-10-02,0 days 15:59:47.111514,43634,25.89,25.88,15300,17821,352,-3448
12,ABBV,2020-10-02,0 days 15:59:14.960224,481104,86.24,86.23,400,209,-92811,45695
13,ABBV,2020-10-02,0 days 15:59:15.958379,565652,86.17,86.16,1100,603,10159,-92811
14,ABBV,2020-10-02,0 days 15:59:16.961573,560111,86.18,86.17,200,200,-5541,10159
15,ABEV,2020-10-02,0 days 15:59:36.347248,263240,2.24,2.23,712988,647640,-112430,131970
16,ABEV,2020-10-02,0 days 15:59:37.346690,256570,2.24,2.23,713988,644661,6670,-112430
17,ABEV,2020-10-02,0 days 15:59:46.346883,263240,2.24,2.23,697660,602511,-45295,6670
18,ABEV,2020-10-02,0 days 15:59:47.346889,259235,2.24,2.23,697660,561695,4005,-45295
19,ABT,2020-10-02,0 days 15:55:00.344840,456677,106.77,106.75,865,121,-32,169860
20,ABT,2020-10-02,0 days 15:55:04.344793,453643,106.72,106.7,300,100,-3066,36
21,ABT,2020-10-02,0 days 15:55:06.344972,456709,106.69,106.68,200,100,1956,-2180
