,Symbol,Timestamp,TIME,iPaired,Ask_P,Bid_P,Ask_S,Bid_S,iShares,PreviShares
0,AA,2020-08-24,0 days 15:55:50.380018,97969,15.12,15.11,24412,15028,44,-12
1,AA,2020-08-24,0 days 15:55:51.382295,95513,15.12,15.11,25212,14228,-2456,44
2,AA,2020-08-24,0 days 15:57:10.573147,98100,15.12,15.11,32361,6183,1197,-3639
3,AA,2020-08-24,0 days 15:57:11.574687,95997,15.12,15.11,30561,6183,-2103,1197
4,AA,2020-08-24,0 days 15:58:42.797100,103346,15.12,15.11,36041,11134,115,-3185
5,AA,2020-08-24,0 days 15:58:43.799357,100561,15.12,15.11,33641,13284,-2785,115
6,AA,2020-08-24,0 days 15:59:46.951278,113433,15.12,15.11,11868,33892,-545,5958
7,ABBV,2020-08-24,0 days 15:55:01.153263,388787,94.54,94.53,2961,323,-4585,2515
8,ABBV,2020-08-24,0 days 15:55:28.219311,393380,94.51,94.5,3687,1197,6030,-3780
9,ABBV,2020-08-24,0 days 15:55:29.221983,390000,94.51,94.5,3310,1897,-3380,6030
10,ABBV,2020-08-24,0 days 15:56:48.412540,394369,94.48,94.47,1352,415,-3351,2749
11,ABBV,2020-08-24,0 days 15:58:48.700918,397136,94.48,94.47,2642,304,-3954,446
12,ABBV,2020-08-24,0 days 15:59:46.840400,455290,94.52,94.51,771,855,919,-3505
13,ABBV,2020-08-24,0 days 15:59:48.845483,452319,94.51,94.5,1224,2043,-2741,1019
14,ABEV,2020-08-24,0 days 15:59:36.728808,82806,2.33,2.32,1124558,918840,-43858,51542
15,ABEV,2020-08-24,0 days 15:59:37.730912,80164,2.33,2.32,1126058,854415,2642,-43858
16,ABT,2020-08-24,0 days 15:58:52.653070,360203,101.33,101.32,950,607,-113,787
17,ABT,2020-08-24,0 days 15:59:06.687651,345815,101.3,101.29,431,349,4507,-13052
18,ABT,2020-08-24,0 days 15:59:15.681415,359469,101.32,101.31,568,454,-43295,2346
19,ABT,2020-08-24,0 days 15:59:39.736077,397941,101.31,101.3,333,400,2588,-30633
20,ABT,2020-08-24,0 days 15:59:40.739657,396285,101.33,101.32,1100,100,-1956,2588
21,ABT,2020-08-24,0 days 15:59:49.754141,399890,101.31,101.3,1150,400,1807,-1951
22,ABT,2020-08-24,0 days 15:59:50.757284,397897,101.34,101.31,2024,1437,-5351,1807
23,ACB,2020-08-24,0 days 15:55:00.090584,13403,9.53,9.52,9723,3100,-415,2974
24,ACB,2020-08-24,0 days 15:56:18.278047,14037,9.53,9.52,6021,6967,2366,-3534
25,ACB,2020-08-24,0 days 15:56:19.280372,13603,9.53,9.52,5821,8867,-434,2366
26,ACB,2020-08-24,0 days 15:57:31.453975,14037,9.54,9.53,4263,2684,2266,-3534
27,ACB,2020-08-24,0 days 15:57:32.456702,13703,9.54,9.53,2163,13017,-334,2266
28,ADM,2020-08-24,0 days 15:55:00.098634,210773,44.35,44.34,2754,7212,-1499,40873
29,ADM,2020-08-24,0 days 15:56:50.364869,213447,44.4,44.39,2359,4800,879,-2225
30,ADM,2020-08-24,0 days 15:56:51.366642,211126,44.4,44.39,1800,6044,-2320,879
31,ADM,2020-08-24,0 days 15:57:19.433931,214097,44.41,44.4,1072,7629,590,-1110
32,ADM,2020-08-24,0 days 15:57:20.436696,212087,44.41,44.4,972,8129,-1610,590
33,ADM,2020-08-24,0 days 15:57:48.504323,215762,44.42,44.41,3614,4548,719,-6384
34,ADM,2020-08-24,0 days 15:57:49.507017,213681,44.42,44.41,3004,4818,-2081,719
35,ADM,2020-08-24,0 days 15:58:09.556381,220969,44.43,44.42,2352,4948,366,-2027
36,ADM,2020-08-24,0 days 15:58:10.558942,218435,44.43,44.42,1013,6148,-2315,366
37,ADM,2020-08-24,0 days 15:58:25.595189,220969,44.43,44.42,1189,7374,12,-4469
38,ADM,2020-08-24,0 days 15:58:29.604758,218181,44.43,44.42,845,8772,-2569,231
39,ADM,2020-08-24,0 days 15:59:11.708384,224823,44.44,44.43,5281,1896,-1539,5342
40,ADM,2020-08-24,0 days 15:59:26.742206,228811,44.43,44.42,4762,3167,1561,-1790
41,ADM,2020-08-24,0 days 15:59:27.744738,227272,44.43,44.42,2460,4167,-1539,1561
42,ADM,2020-08-24,0 days 15:59:28.750299,229030,44.44,44.43,4533,3138,311,-1539
43,ADM,2020-08-24,0 days 15:59:29.749659,227641,44.44,44.43,2004,4353,-1389,311
44,ADM,2020-08-24,0 days 15:59:40.779100,230514,44.45,44.44,5366,6273,7527,-1323
45,ADM,2020-08-24,0 days 15:59:41.778661,229241,44.45,44.44,1235,8673,-1278,7527
46,AEO,2020-08-24,0 days 15:57:10.493440,143585,11.17,11.16,7223,18071,503,-269
47,AEO,2020-08-24,0 days 15:57:11.495531,139688,11.17,11.16,18623,19271,-3897,503
48,AEO,2020-08-24,0 days 15:59:05.773469,143654,11.18,11.17,15542,39348,284,-182
49,AEO,2020-08-24,0 days 15:59:38.845929,152804,11.18,11.17,34984,7844,17894,-4206
50,AEO,2020-08-24,0 days 15:59:39.848170,150398,11.18,11.17,35674,16093,-2406,17894
51,AEP,2020-08-24,0 days 15:59:15.681878,258493,80.76,80.75,1335,600,-11849,1978
52,AES,2020-08-24,0 days 15:57:35.472653,483699,18.08,18.07,18522,6770,-1814,2886
53,AES,2020-08-24,0 days 15:57:36.475809,476865,18.07,18.06,13074,8126,6834,-1814
54,AES,2020-08-24,0 days 15:57:40.485016,483699,18.07,18.06,15037,7233,-4866,6834
55,AES,2020-08-24,0 days 15:57:41.488157,475365,18.07,18.06,15837,6814,8334,-4866
56,AES,2020-08-24,0 days 15:58:17.575517,483180,18.08,18.07,3680,30155,-7930,5270
57,AES,2020-08-24,0 days 15:58:18.578327,473210,18.08,18.07,4280,28248,9970,-7930
