,Symbol,Timestamp,TIME,iPaired,Ask_P,Bid_P,Ask_S,Bid_S,iShares,PreviShares
0,ABBV,2020-05-11,0 days 15:59:34.193011,3439554,88.0,87.96,500,700,-12794,47762
1,ABBV,2020-05-11,0 days 15:59:35.194703,3420381,87.93,87.92,1509,500,15646,-12794
2,ABBV,2020-05-11,0 days 15:59:36.197038,3439554,87.97,87.95,580,300,-12901,15646
3,ABBV,2020-05-11,0 days 15:59:38.201991,3420274,87.9,87.89,700,200,15953,-12901
4,ABBV,2020-05-11,0 days 15:59:46.221224,3438354,88.12,88.06,700,100,-33873,9117
5,ABBV,2020-05-11,0 days 15:59:52.235632,3427545,87.94,87.87,738,400,8482,-59415
6,ABBV,2020-05-11,0 days 15:59:54.241100,3439554,87.97,87.9,200,520,-26207,8789
7,ABBV,2020-05-11,0 days 15:59:55.243417,3394285,87.87,87.83,200,5022,45048,-26207
8,ABBV,2020-05-11,0 days 15:59:57.249151,3438354,88.12,88.05,700,2200,-71327,12001
9,ACB,2020-05-11,0 days 15:53:19.307297,2518,7.42,7.39,1200,9664,635,-649
10,ACB,2020-05-11,0 days 15:58:34.040652,1869,7.43,7.4,1048,2625,-649,635
11,ACB,2020-05-11,0 days 15:58:35.042896,2518,7.43,7.4,1048,2368,635,-649
12,ACB,2020-05-11,0 days 15:59:05.114935,1869,7.43,7.4,1048,1387,-649,635
13,ACB,2020-05-11,0 days 15:59:15.139244,2518,7.41,7.39,206,11079,635,-649
14,ACB,2020-05-11,0 days 15:59:57.238643,2518,7.43,7.4,1189,5221,635,-649
15,ARMK,2020-05-11,0 days 15:59:51.249048,246579,24.37,24.35,100,1584,1226,-4372
16,ARMK,2020-05-11,0 days 15:59:52.249971,244096,24.41,24.36,300,200,-2483,1226
17,BA,2020-05-11,0 days 15:57:33.915926,383555,128.87,128.81,600,300,7357,-843
18,BA,2020-05-11,0 days 15:57:34.918253,382912,128.89,128.86,100,220,-643,7357
19,BA,2020-05-11,0 days 15:57:50.956143,383555,128.88,128.81,100,300,5957,-643
20,BA,2020-05-11,0 days 15:57:53.962970,382912,128.91,128.88,400,446,-643,5957
21,BA,2020-05-11,0 days 15:58:07.996572,383555,128.89,128.85,600,100,457,-10830
22,BA,2020-05-11,0 days 15:58:08.999752,383331,128.92,128.87,400,200,-224,457
23,BA,2020-05-11,0 days 15:58:26.040163,383555,128.91,128.85,400,512,2957,-224
24,BA,2020-05-11,0 days 15:58:27.042245,383331,128.92,128.9,200,849,-224,2957
25,BA,2020-05-11,0 days 15:58:30.050730,383555,128.91,128.87,300,200,457,-224
26,BA,2020-05-11,0 days 15:58:33.057092,376725,128.94,128.88,1215,403,-6830,457
27,BA,2020-05-11,0 days 15:58:34.059507,383555,128.91,128.86,1015,400,457,-6830
28,BABA,2020-05-11,0 days 15:58:41.064512,725774,205.49,205.48,300,700,1318,-2381
29,BABA,2020-05-11,0 days 15:59:54.240567,726052,205.66,205.49,993,814,-1075,1656
30,BABA,2020-05-11,0 days 15:59:55.243175,726151,205.62,205.49,893,414,941,-1075
31,BAC,2020-05-11,0 days 15:57:31.932207,3162348,22.61,22.6,61323,213613,23457,-33562
32,BAC,2020-05-11,0 days 15:57:50.974643,3089012,22.62,22.61,54612,66832,-72075,29957
33,BBD,2020-05-11,0 days 15:59:16.141364,387900,3.06,3.05,740369,354632,-26677,27679
34,BMY,2020-05-11,0 days 15:59:52.246791,1990699,62.7,62.69,5190,600,3567,-655
35,BOX,2020-05-11,0 days 15:59:57.275724,166865,17.35,17.34,4239,1255,763,-6272
36,BRK.B,2020-05-11,0 days 15:57:41.905573,1355343,174.72,174.71,1511,110,191,-11960
37,BRK.B,2020-05-11,0 days 15:57:42.907620,1342834,174.74,174.73,562,200,-11960,191
38,BRK.B,2020-05-11,0 days 15:58:17.991432,1355343,174.72,174.7,496,1421,191,-11960
39,BRK.B,2020-05-11,0 days 15:58:23.003377,1342834,174.73,174.72,452,132,-11960,191
40,CPRI,2020-05-11,0 days 15:51:57.117504,20406006,14.16,14.15,1300,200,-23654,106389
41,CPRI,2020-05-11,0 days 15:51:58.120228,20315782,14.15,14.13,1341,2400,106389,-23654
42,CRM,2020-05-11,0 days 15:59:16.141173,1045183,182.72,182.7,1479,1677,-5120,4386
43,CRM,2020-05-11,0 days 15:59:42.202613,1024915,182.62,182.58,800,700,20268,-5450
44,CRM,2020-05-11,0 days 15:59:45.209659,1045183,182.74,182.68,600,300,-5350,2525
45,CRM,2020-05-11,0 days 15:59:51.225514,1045183,182.73,182.65,200,766,-8007,9434
46,DAL,2020-05-11,0 days 15:59:56.228547,431927,22.02,22.01,17393,27357,5374,-2915
47,DNR,2020-05-11,0 days 15:59:44.198285,397323,0.27,0.26,35700,166262,42644,-34379
48,EQT,2020-05-11,0 days 15:57:47.920684,1064937,13.29,13.28,6858,2514,-9975,5471
49,EQT,2020-05-11,0 days 15:58:41.048881,1064937,13.26,13.25,3359,15370,-3540,14606
50,EQT,2020-05-11,0 days 15:59:51.217740,1067237,13.19,13.18,100,200,-5083,8142
51,EQT,2020-05-11,0 days 15:59:54.223287,1064432,13.19,13.15,500,16820,3805,-5883
52,EQT,2020-05-11,0 days 16:00:00.235596,1067237,13.18,13.15,22193,39658,-7857,3805
53,FCX,2020-05-11,0 days 16:00:00.248506,1221323,8.99,8.98,286385,100267,-8321,24402
54,GLW,2020-05-11,0 days 15:59:51.249164,263333,21.31,21.3,2378,7953,-646,4779
55,GM,2020-05-11,0 days 15:59:23.163459,1142668,22.81,22.8,9698,5568,-29198,103903
56,GPS,2020-05-11,0 days 15:58:40.316385,606460,7.7,7.69,67702,46581,-3794,1074
57,HD,2020-05-11,0 days 16:00:00.235291,331983,236.61,236.54,6007,64936,306,-1336
58,JPM,2020-05-11,0 days 15:59:15.176566,3823062,89.97,89.96,2200,1410,99480,-60523
59,LOW,2020-05-11,0 days 15:59:41.209194,406590,113.41,113.38,1744,326,1920,-5988
60,LOW,2020-05-11,0 days 15:59:46.221197,397934,113.45,113.43,612,100,-8088,1566
61,LOW,2020-05-11,0 days 15:59:48.226303,407543,113.42,113.39,300,601,196,-5783
62,MRK,2020-05-11,0 days 15:57:30.895596,1233842,77.99,77.98,1745,1410,8661,-23281
63,MRK,2020-05-11,0 days 15:57:38.908033,1230803,78.04,78.03,200,1419,-5152,6394
64,NKE,2020-05-11,0 days 15:57:31.886076,741810,91.2,91.19,496,300,-8037,9369
65,NKE,2020-05-11,0 days 15:59:10.117042,739047,91.07,91.05,800,6463,3963,-2643
66,ORCL,2020-05-11,0 days 15:59:48.216845,877030,53.51,53.5,3337,1496,6183,-13979
67,ORCL,2020-05-11,0 days 15:59:50.223179,867114,53.54,53.53,1517,1288,-9805,6183
68,ORCL,2020-05-11,0 days 15:59:51.225542,877030,53.5,53.49,5300,4330,10778,-9805
69,ORCL,2020-05-11,0 days 15:59:54.232036,871709,53.54,53.53,563,4811,-5210,10778
